ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,RELATED ID.2,ARGUMENTAL RELATION  TYPE.2,ADU_CAT,ADU_ES,ADU_EN
11,INTRO,,FAVOUR,6,RA,,,,,també pot conseguir per a la seua ciutadania una major igualtat  una major llibertat  i una major seguretat,también puede conseguir para su ciudadanía una mayor igualdad una mayor libertad y una mayor seguridad,also can conseguir for his citizenry a main equality a main liberty and a main security
12,INTRO,,FAVOUR,1;2;3;4;5;6;7;8;9;10;11,RA,,,,,la legalització de la gestació subrogada pot llevar-nos  a una societat millor,la legalización de la gestación subrogada puede quitarnos a una sociedad mejor,the legalisation of the surrogacy can remove us at a better society
13,INTRO,,FAVOUR,12,RA,,,,,gestació subrogada l'entenem com la forma de reproducció assistida en què mitjançant un contracte comercial una dona accedeix a oferir un servei de gestació d'un nadó que haurà d'entregar a la part contractant la qual després serà considerada com els pares legals,gestación subrogada lo entendemos como la forma de reproducción asistida en qué intermediando un contrato comercial una mujer accede a ofrecer un servicio de gestación de un bebé que tendrá que entregar a la parte contratante la cual después será considerada como los padres legales,surrogacy understand it how the form of reproduction assisted at what mediating a trading agreement a wife accesses at offering a kick of gestation of a baby that will have to hand at the contracting party which next will be considered how the legal parents
14,INTRO,,FAVOUR,13,RA,,,,,és  molt important matitzar el concepte de servei,es muy importante matitzar el concepto de servicio,is very important matitzar the concept of kick
15,INTRO,1,FAVOUR,,,,,,,l'equip de la upv considera la gestació subrogada com un treball més,el equipo de la upv considera la gestación subrogada como un trabajo más,the squad of the upv considers the surrogacy how a work more
16,INTRO,1,FAVOUR,15,RA,,,,,un treball que ha de ser remunerat,un trabajo que tiene que ser remunerado,a work that has to be remunerat
17,INTRO,1,FAVOUR,15,RA,,,,,un treball que si no és així es tracta de una explotació,un trabajo que si no es así se trata de una explotación,a work that if it is not like this treats  of an exploitation
18,INTRO,2,FAVOUR,15,RA,,,,,qui ha de legalitzar aquest  ha de ser l'estat,quien tiene que legalizar este tiene que ser el estado,who has to legalise this has to be the state
19,INTRO,2,FAVOUR,18,RA,,,,,l'estat de benestar,el estado de bienestar,the state of welfare
20,INTRO,2,FAVOUR,19,MA,,,,,la concepció de l'estat segons la qual aquest ha de ser garant de certes necessitats de la societat considerades bàsiques,la concepción del estado según la cual este tiene que ser garante de ciertas necesidades de la sociedad consideradas básicas,the conception of the state according to which this has to be garant of some necessities of the society considered basic
21,INTRO,2,FAVOUR,20,RA,,,,,així com regulador d'activitats individus i de les empreses,así como regulador de actividades individuos y de las empresas,as well as regulator of activities individuals and of the companies
22,INTRO,2,FAVOUR,20,RA,,,,,per a garantir la igualtat i seguretat de la seua ciutadania,para garantizar la igualdad y seguridad de su ciudadanía,to guarantee the equality and security of his citizenry
23,INTRO,2,FAVOUR,15;20,RA,,,,,la legalització de la gestació subrogada  garanteix el benestar,la legalización de la gestación subrogada garantiza el bienestar,the legalisation of the surrogacy guarantees the welfare
24,INTRO,,FAVOUR,,,,,,,gestació subrogada,gestación subrogada,surrogacy
25,INTRO,,FAVOUR,23;26;27,RA,,,,,sustentem el benestar en dos conceptes,sustentamos el bienestar en dos conceptos,sustentem the welfare at two concepts
26,INTRO,2,FAVOUR,,,,,,,seguretat,seguridad,security
27,INTRO,3,FAVOUR,,,,,,,llibertat,libertado,liberty
28,INTRO,3,FAVOUR,26,RA,,,,,la llibertat ens porta a l'empoderament,la libertad nos lleva a la empoderament,the liberty takes us at the empoderament
29,INTRO,2,FAVOUR,26,RA,,,,,la seguretat ens porta a tindre garanties,la seguridad nos lleva a tener garantizabas,the security takes us at having guarantees
30,INTRO,1,FAVOUR,1;15,RA,,,,,la gestació subrogada com un treball més  on les dones tenen el dret a decidir sobre el seu cos,la gestación subrogada como un trabajo más donde las mujeres tienen el derecho a decidir sobre su cuerpo,the surrogacy how a work more where the wives have the law to decide on his body
31,INTRO,1,FAVOUR,,,,,,,una política de discriminació positiva,una política de discriminación positiva,a politician of positive discrimination
32,INTRO,1,FAVOUR,26,RA,,,,,garanties,garantizabas,guarantees
33,INTRO,2,FAVOUR,24,RA,,,,,existeix una realitat,existe una realidad,exists a reality
34,INTRO,2,FAVOUR,33,RA,,,,,es duu a terme mitjançant una mala praxi,se lleva a cabo mediante una mala praxis,carries out  by means of a bad praxi
35,INTRO,2,FAVOUR,,,,,,,però açò es pot combatre amb la necessitat d'una regulació  per a tindre un procés més segur,pero esto se puede combatir con la necesidad de una regulación para tener un proceso más seguro,but this can combat  with the necessity of a regulation to have a more certain process
36,INTRO,2,FAVOUR,37,RA,,,,,qui  ha de ser el organisme regulador,quien tiene que ser el organismo regulador,who has to be the regulatory organism
37,INTRO,2,FAVOUR,,,,,,,l'estat,el estado,the state
38,INTRO,2,FAVOUR,36,RA,,,,,mitjançant la seguretat social lluitant contra les vies privades,mediante la seguridad social luchando contra las vías privadas,by means of the social security battling against the private roads
39,INTRO,2,FAVOUR,36,RA,,,,,per a minories per a parelles lgtbi o per a parelles infèrtils,para minorías para parejas lgtbi o para parejas infértiles,for minorities for couples lgtbi or for infertile couples
40,INTRO,1,FAVOUR,36,RA,,,,,mitjançant un contracte afavoridor per a la dona gestant,mediante un contrato favorecedor para la mujer gestante,mediating an agreement afavoridor for the wife gestant
41,INTRO,2,FAVOUR,36,RA,,,,,a nivell local amb un límit nacional,a nivel local con un límite nacional,at local level with a national limit
42,INTRO,,AGAINST,,,,,,,sarai la muller d'abraham no li havia donat cap fill  però tenia una esclava egípcia que es deia agar sarai diguè abraham mira  el senyor m'ha privat de tenir descendència pren doncs la meva esclava  i potser gràcies a ella podria tenir algun fill  gènesi setze,sarai la mujer de abraham no le había dado ningún hijo pero tenía una esclava egipcia que se decía agar sarai diguè abraham mira el señor me ha privado de tener descendencia toma pues mi esclava y quizás gracias a ella podría tener algún hijo génesis dieciséis,sarai the wife of abraham had not given him any son but had an Egyptian slave that said  agar sarai diguè abraham looks the gentleman has deprived me to have descendants takes then my slave and perhaps thanks to her could have some son genesis sixteen
43,INTRO,,AGAINST,42,RA,,,,,mons pares sempre m'han ensenyat que  per entendre qualsevol cosa hem d'anar a l'arrel del concepte,mundos paras siempre me han enseñado que para entender cualquier cosa tenemos que ir a la raíz del concepto,worlds pause always have taught me that to understand anything have to go at the stem of the concept
44,INTRO,,AGAINST,42,RA,,,,,veure  quin és l'origen ,ver cuál es el origen,view which is the origin
45,INTRO,,AGAINST,44,MA,,,,,trobar l'inici,encontrar el inicio,find the onset
46,INTRO,,AGAINST,42,RA,,,,,és l'origen de la gestació subrogada una esclava submisa  i sotmesa a la voluntat dels seus amos que trobaven i que entenien  el seu ventre el seu propi cos com un mecanisme més explotació,es el origen de la gestación subrogada una esclava sumisa y sometida a la voluntad de sus amos que encontraban y que entendían su vientre su propio cuerpo como un mecanismo más explotación,is the origin of the surrogacy a submissive slave and subjected at the will of his owners that found and that understood his belly his own body how a more mechanism exploitation
47,INTRO,,AGAINST,42,RA,,,,,cometem l'error de  pensar que la gestació subrogada podria ser quelcom nou,cometemos el error de pensar que la gestación subrogada podría ser algo nuevo,commit the error to think that the surrogacy could be quelcom new
48,INTRO,,AGAINST,47,RA,,,,,una  espècie de pràctica moderna adaptada al segle vint-i-u,una especie de práctica moderna adaptada en el siglo veintiuno,a species of modern practice adapted at the century twenty-and-u
49,INTRO,,AGAINST,47,RA,,,,,que és conseqüència  de desenvolupament del dret de la nostra societat,que es consecuencia de desarrollo del derecho de nuestra sociedad,that it is consequence of development of the law of our society
50,INTRO,,AGAINST,42,RA,,,,,però el debat que ens ocupa el dia d'avui ja es parlava dos mil anys abans de crist,pero el debate que nos ocupa el día de hoy ya se hablaba dos mil años antes de cristo,but the debate that occupies us the day of today already talked  two thousand years before crist
51,INTRO,,AGAINST,,,,,,,la gestació subrogada significa perpetuar la concepció de la dona  com un instrument al servei de tercers,la gestación subrogada significa perpetuar la concepción de la mujer como un instrumento al servicio de terceros,the surrogacy means to perpetuate the conception of the wife how an instrument at the kick of third
52,INTRO,,AGAINST,,,,,,,i al mateix temps cronificar  l'explotació i la mercantilització de la dona a la nostra societat,y al mismo tiempo cronificar la explotación y la mercantilización de la mujer a nuestra sociedad,and at the same time cronificar the exploitation and the mercantilització of the wife at our society
53,INTRO,,AGAINST,,,,,,,què significa legalitzar la gestació subrogada,que significa legalizar la gestación subrogada,what means to legalise the surrogacy
54,INTRO,,AGAINST,53,MA,,,,,que significa dotar cobertura a aquest tipus de pràctica que  s'està reproduint al nostre país ,que significa dotar cobertura a este tipo de práctica que se está reproduciendo en nuestro país,that means to endow coverage at this type of practice that is reproducing  at our country
55,INTRO,1;2,AGAINST,54,RA,,,,,legitimar aquells que consideren que l'explotació i la mercantilització de dones es pot donar avui a la societat del segle vint-i-u,legitimar aquellos que consideran que la explotación y la mercantilización de mujeres se puede dar hoy a la sociedad del siglo veintiuno,legitimate those that consider that the exploitation and the mercantilització of wives can give  today at the society of the century twenty-and-u
56,INTRO,1,AGAINST,54,RA,,,,,donar cobertura legal al patriarcat,dar cobertura legal al patriarcado,give legal coverage at the patriarchy
57,INTRO,3,AGAINST,56,MA,,,,,donar cobertura legal a aquell sistema que creu que pensa que els drets de les dones es poden vendre o es poden inclús regalar,dar cobertura legal a aquel sistema que cree que piensa que los derechos de las mujeres se pueden vender o se podan incluso regalar,give legal coverage at that system that thinks that it thinks that the laws of the wives can sell  or can  even give
58,INTRO,,AGAINST,,,,,,,en cap cas s'hauria de legalitzar la gestació subrogada,en ningún caso se tendría que legalizar la gestación subrogada,at any case would have to legalise  the surrogacy
59,INTRO,1,AGAINST,,,,,,,el feminista,el feminista,the feminist
60,INTRO,2,AGAINST,,,,,,,genera algun contracte  de compravenda i que entén el nen com un objecte,genera algún contrato de compraventa y que entiende el niño como un objeto,generates some agreement of compravenda and that understands the boy how an object
61,INTRO,3,AGAINST,,,,,,,les conseqüències col·lectives,las consecuencias colectivas,the collective consequences
62,INTRO,1,AGAINST,59,RA,,,,,la gestació subrogada com a tal el mer concepte  d'aquest perpetua els rols de gènere,la gestación subrogada como tal el mero concepto de este perpetúa los roles de género,the surrogacy as such the mere concept of this perpetuates the rols of genus
63,INTRO,2,AGAINST,60,RA,,,,,això no va de si hi ha o no remuneració econòmica va de què volem considerar la gestació subrogada com una pràctica de la mercantilització,esto no va de si hay o no remuneración económica va de que queremos considerar la gestación subrogada como una práctica de la mercantilización,this does not go of if there is or no economic remuneration goes of what want to consider the surrogacy how a practice of the mercantilització
64,INTRO,3,AGAINST,61,RA,,,,,l'explotació de les dones,la explotación de las mujeres,the exploitation of the wives
65,INTRO,2,AGAINST,60,MA,,,,,la gestació subrogada entén el nen el nadó com l'objecte d'un contracte de compravenda,la gestación subrogada entiende el niño el bebé como el objeto de un contrato de compraventa,the surrogacy understands the boy the baby how the object of an agreement of compravenda
66,INTRO,2,AGAINST,65,RA,,,,,com l'objecte d'una mera relació contractual,como el objeto de una mera relación contractual,how the object of a mere contractual account
67,INTRO,,AGAINST,66,RA,,,,,no és només una aberració des del punt de vista jurídicés només una aberració des del punt de vista jurídic,no es solo una aberración desde el punto de vista jurídicés solo una aberración desde el punto de vista jurídico,is not only an aberration since the point of view jurídicés only an aberration since the juridical point of view
68,INTRO,,AGAINST,66,RA,,,,,també una aberració des del punt de vista humà,también una aberración desde el punto de vista humano,also an aberration since the human point of view
69,INTRO,3,AGAINST,51,MA,,,,,la gestació subrogada considera a la dona com un instrument,la gestación subrogada considera a la mujer como un instrumento,the surrogacy considers at the wife how an instrument
70,INTRO,2,AGAINST,65,RA,,,,,i el nadó com un objecte,y el bebé como un objeto,and the baby how an object
71,INTRO,,AGAINST,,,,,,,és cert que es donen casos individuals o aïllats que poden suposar un benefici amb aquesta pràctica,es cierto que se den casos individuales o aislados que pueden suponer un beneficio con esta práctica,is some that give  individual or isolated cases that can suppose a benefit with this practice
72,INTRO,3,AGAINST,,,,,,,però aquest cas aïllat genera unes conseqüències col·lectives que esdevenen negatives per al conjunt dels drets de les dones d'endins com fora de les nostres fronteres,pero este caso aislado genera unas consecuencias colectivas que acontecen negativas para el conjunto de los derechos de las mujeres de adentro como fuera de nuestras fronteras,but this isolated case generates some collective consequences that become refusals for the pool of the laws of the wives of inside how out of our borders
73,INTRO,,AGAINST,,,,,,,la gestació subrogada no és un fenomen aïllat,la gestación subrogada no es un fenómeno aislado,the surrogacy is not an isolated phenomenon
74,INTRO,3,AGAINST,73,RA,,,,,no és un fenomen  simple sense cap tipus de conseqüències negatives ,no es un fenómeno simple sin ningún tipo de consecuencias negativas,is not a simple phenomenon without any type of negative consequences
75,INTRO,1;2,AGAINST,64;60,RA,,,,,l'explotació i la mercantilització del cos de la dona,la explotación y la mercantilización del cuerpo de la mujer,the exploitation and the mercantilització of the body of the wife
76,INTRO,3,AGAINST,61,RA,,,,,no només amb les conseqüències negatives que se'n desprenen,no solo con las consecuencias negativas que se desprenden,no only with the negative consequences that release
77,INTRO,,AGAINST,76,RA,,,,,sinó també en el concepte com a tal ,sino también en el concepto como tal,but also at the concept as such
78,ARG1,1,FAVOUR,27,RA,,,,,hem de legalitzar la gestació subrogada perquè  apodera la dona,tenemos que legalizar la gestación subrogada porque apodera la mujer,have to legalise the surrogacy so that apodera the wife
79,ARG1,,FAVOUR,42,MA,,,,,l'equip contrari ens han parlat de sarai que és una esclava  que està fent un treball de forma forçada sense llibertat  i sense una remuneració suficient ,el equipo contrario nos han hablado de sarai que es una esclava que está haciendo un trabajo de forma forzada sin libertad y sin una remuneración suficiente,the contrary squad have talked us of sarai that it is a slave that is making a work of forcible form without liberty and without a sufficient remuneration
80,ARG1,,FAVOUR,42,CA,,,,,cosa totalment contraria a la nostra tesi,cosa totalmente contraría a nuestra tesis,thing totally contraria at our thesis
81,ARG1,1,FAVOUR,15,RA,,,,,fent que justament la gestació subrogada és un treball,haciendo que justamente la gestación subrogada es un trabajo,making that justly the surrogacy is a work
82,ARG1,,FAVOUR,81,CA,,,,,no és l'esclavitud l'origen la gestació subrogada,no es la esclavitud el origen la gestación subrogada,is not the slavery the origin the surrogacy
83,ARG1,,FAVOUR,82,RA,,,,,igualment que no ho és el del servei de la neteja encara que  aquests esclaus feren eixes funcions,igualmente que no lo es lo del servicio de la limpieza aunque estos esclavos hicieron esas funciones,equally that it is not it the of the kick of the cleanup although these slaves made eixes functions
84,ARG1,3,FAVOUR,27;78,RA,,,,,aquesta pràctica afavorix la igualtat mitjançant l'apoderament,esta práctica favorece la igualdad mediante el apoderamiento,this practice favours the equality by means of the empowerment
85,ARG1,2,FAVOUR,,,,,,,article de la constitució,artículo de la constitución,article of the constitution
86,ARG1,1;2;3,FAVOUR,85,RA,,,,,no em vaig centrar en la llibertat de treball que tots ja coneixem,no me centré en la libertad de trabajo que todos ya conocemos,did not centre me at the liberty of work that all already meet
87,ARG1,1,FAVOUR,86,RA,,,,,sinó la prohibició de la discriminació laboral per raó de sexe,sino la prohibición de la discriminación laboral por razón de sexo,but the ban of the labour discrimination for reason of sex
88,ARG1,1,FAVOUR,15,RA,,,,,aquest és un treball com qualsevol altre,este es un trabajo como cualquier otro,this is a work how any one other
89,ARG1,1,FAVOUR,88,RA,,,,,no se instrumentalitza  a la granador per netejar,no se instrumentaliza a la granador para limpiar,no  instrumentalitza at the granador to clean
90,ARG1,1,FAVOUR,88,RA,,,,,no instrumentalitza ni mercantilitza a  la gent quan fa altres serveis,no instrumentaliza ni mercantiliza a la gente cuando hace otros servicios,no instrumentalitza or mercantilitza at the persons when makes other kicks
91,ARG1,1,FAVOUR,88,RA,,,,,n'hi ha moltíssims treballs que oprimeixen  o que se dediquen a les persones de classe baixa o a les dones,hay muchísimos trabajos que oprimen o que se dedican a las personas de clase baja o a las mujeres,there is very a lot of works that oppress or that devote  at the persons of low class or at the wives
92,ARG1,1,FAVOUR,88;89,RA,,,,,netejadora domèstica,limpiadora doméstica,domestic cleaner
93,ARG1,1,FAVOUR,81;83;92,RA,,,,,quina és la diferència,qué es la diferencia,which is the difference
94,ARG1,1,FAVOUR,91,RA,,,,,hauran de demostrar que estiguen en contra  tots els treballs que acudixen la gent per necessitat econòmica,tendrán que demostrar que estén en contra todos los trabajos que acuden la gente por necesidad económica,will have to evidence that they are against all the works that attend the persons for economic necessity
95,ARG1,1,FAVOUR,89;90;91,RA,,,,,aquestos treballs mercantilitzen,estos trabajos mercantilizan,these works mercantilitzen
96,ARG1,1,FAVOUR,93,RA,,,,,l'única diferència és la moral,la única diferencia es la moral,the only difference is the morale
97,ARG1,1,FAVOUR,93;99,RA,,,,,la moral unida a l'estigmatització  del cos de la dona,la moral unida a la estigmatización del cuerpo de la mujer,the morale united at the stigmatisation of the body of the wife
98,ARG1,1,FAVOUR,,,,,,,no estem objectualitzant la dona per permetre fer-li un servei,no estamos objectualitzant la mujer para permitir hacerle un servicio,are not objectualitzant the wife to permit make him a kick
99,ARG1,1,FAVOUR,,,,,,,objectualitzem quan unim el seu cos el seu aparell sexual  o reproductor,objectualitzem cuando unimos su cuerpo su aparato sexual o reproductor,objectualitzem when unite his body his sexual or reproductive machine
100,ARG1,2,FAVOUR,99,RA,,,,,la hipersexualització  i el tabú de la societat,la hipersexualització y el tabú de la sociedad,the hipersexualització and the tabú of the society
101,ARG1,1,FAVOUR,97,RA,,,,,és que als hòmens no se'ls prohibeix  fer ús del seu cos,es que a los hombres no se los prohíbe hacer uso de su cuerpo,is that at the men no prohibits the ones make use of his body
102,ARG1,1,FAVOUR,101,RA,,,,,ningú prohibiria a un home alçar una  càrrega molt pesada o que tinguen preferència per a treballs  en els que se necessita una força física,nadie prohibiría a un hombre levantar una carga muy pesada o que tengan preferencia para trabajos en los que se necesita una fuerza física,nobody would prohibit at a man heave a very ponderous charge or that have preference for works at those that needs  a quite physical
103,ARG1,1,FAVOUR,102,RA,,,,,igual que ningú hauria  de prohibir a una dona que gastara els seus recursos físics  per fer un treball,igual que nadie tendría que prohibir a una mujer que gastara sus recursos físicos para hacer un trabajo,equal that nobody would have to prohibit at a wife that spent his physical resources to make a work
104,ARG1,1,FAVOUR,100,RA,,,,,no podem defensar en instagram que els mugrons de la dona són una part més del cos com els braços o les cames quan me deixeu gastar els meus braços i les meves cames per a netejar i no el meu ventre per gestar perquè gasta l'aparell reproductor,no podemos defender en instagram que los pezones de la mujer son una parte más del cuerpo como los brazos o las piernas cuando me dejáis gastar mis brazos y mis piernas para limpiar y no mi vientre para gestar porque gasta el aparato reproductor,can not defend at instagram that the nipples of the wife are a part more of the body how the arms or the legs when let me spend my arms and my legs to clean and no my belly for gestar so that it spends the reproductive machine
105,ARG1,2,FAVOUR,100,RA,,,,,el problema és que la societat l'ha hipersexualitzat,el problema es que la sociedad lo ha hipersexualitzat,the problem is that the society has it hipersexualitzat
106,ARG1,2,FAVOUR,100,RA,,,,,l'ha fet tabú,lo ha hecho tabú,has made it tabú
107,ARG1,3,FAVOUR,100,RA,,,,,ens ha ensenyat que les dones no tenim ningun dret sobre ell,nos ha enseñado que las mujeres no tenemos ningun derecho sobre él,has taught us that the wives do not have ningun right on him
108,ARG1,3,FAVOUR,107,CA,,,,,però això no és aixina,pero esto no es así,but this is not like this
109,ARG1,3,FAVOUR,,,,,,,està caiguent en el que se diu maternalisme,está caiguent en el que se llama maternalisme,is caiguent at what says  maternalisme
110,ARG1,3,FAVOUR,109,RA,,,,,segons marta lamas feminista mexicana és el paternalisme  de les feministes abolicionistes que pretenen rescatar i salvar  a les dones,según marta lamas feminista mexicana es el paternalismo de las feministas abolicionistas que pretenden rescatar y salvar a las mujeres,according to marten lamas Mexican feminist is the paternalisme of the abolitionist feminists that pretend to rescue and save at the wives
111,ARG1,3,FAVOUR,27;110,RA,,,,,inclús en contra dels seus desitjos i voluntats,incluso en contra de sus deseos y voluntades,even against of his wishes and wills
112,ARG1,3,FAVOUR,111,RA,,,,,és allò que fem quan li diem a una dona musulmana que no  té que tindre o dur un yihab perquè sol oprimeix,es aquello que basura cuando le decimos a una mujer musulmana que no tiene que tener o llevar un yihab porque sol oprime,is that that muck when say him at a Muslim wife that does not have that have or take a yihab so that alone oppresses
113,ARG1,3,FAVOUR,109,RA,,,,,en volta  d'anar contra el feminisme real que és que la persona que decideix,en vuelta de ir contra el feminismo real que es que la persona que decide,at turn to go against the real feminism that is that the person that decides
114,ARG1,3,FAVOUR,113,RA,,,,,és la dona,es la mujer,is the wife
115,ARG1,2,FAVOUR,61,MA,,,,,les conseqüències globals  per al col·lectiu d'esta decisió,las consecuencias globales para el colectivo de esta decisión,the global consequences for the community of esta decision
116,ARG1,2,FAVOUR,115,RA,,,,,sí ho defenem perquè  les conseqüències globals és que l'estat de benestar ha  de lluitar per la igualtat,sí lo defendemos porque las consecuencias globales es que el estado de bienestar tiene que luchar por la igualdad,aye defend it so that the global consequences is that the state of welfare has to battle for the equality
117,ARG1,2,FAVOUR,27,RA,,,,,ha de fer pedagogia i ha d'ensenyar a la gent  que la dona és la que té en última instància el poder de decisió,tiene que hacer pedagogía y tiene que enseñar a la gente que la mujer es la que tiene en última instancia el poder de decisión,has to make pedagogy and has to teach at the persons that the wife is what has in the last resort the power of decision
118,ARG1,3,FAVOUR,,,,,,,legalitzar la gestació subrogada no és obligar  a ningú a realitzar-la,legalizar la gestación subrogada no es obligar a nadie a realizarla,legalise the surrogacy is not to oblige at nobody at realising it
119,ARG1,3,FAVOUR,118,RA,,,,,igual que legalitzar l'avortament no ens obliga a avortar,igual que legalizar el aborto no nos obliga a abortar,equal that legalise the abortion does not oblige us at aborting
120,ARG1,3,FAVOUR,27,RA,,,,,ens dóna la possibilitat de decidir  si volem fer-ho o no ,nos da la posibilidad de decidir si queremos hacerlo o no,gives us the possibility to decide if we want to make it or no
121,ARG1,1,AGAINST,,,,,,,aquest mateix article diu que el treball és un deure i un dret,este mismo artículo dice que el trabajo es un deber y un derecho,this same article says that the work is a duty and a law
122,ARG1,3,AGAINST,121,RA,,,,,un deure és una obligació per tant totes les dones estan obligades a complir el deure de ser gestants per gestació subrogada,un deber es una obligación por lo tanto todas las mujeres están obligadas a cumplir el deber de ser gestantes por gestación subrogada,a duty is a debenture therefore all the wives are obliged to conform the duty of being gestants for surrogacy
123,ARG1,1,FAVOUR,118,RA,,,,,crec que ja li he explicat que tens el deure de treballar,creo que ya le he explicado que tienes el deber de trabajar,think that already have explained him that have the duty to work
124,ARG1,1,FAVOUR,123,RA,,,,,i pots treballar d'allò que vulgues,y puedes trabajar de aquello que quieras,and can work of that that want to
125,ARG1,3,FAVOUR,18,RA,,,,,vaig a donar l'opció,voy a dar la opción,go at giving the option
126,ARG1,,FAVOUR,125,CA,,,,,no com vostés,no como ustedes,no how you
127,ARG1,2,FAVOUR,18,RA,,,,,proposem legalitzar-la,proponemos legalizarla,propose to legalise it
128,ARG1,3,FAVOUR,27;15;27,RA,,,,,aquest  apoderament va més enllà de garantir un drets bàsics,este apoderamiento va más allá de garantizar un derechos básicos,this empowerment goes further to guarantee some basic laws
129,ARG1,3,FAVOUR,27;119,RA,,,,,este dret a decidir i ho hem aconseguit en l'avortament,este derecho a decidir y lo hemos conseguido en el aborto,este law to decide and have achieved it at the abortion
130,ARG1,1,FAVOUR,86;87,RA,,,,,la desigualtat d'oportunitats que corre hui en dia a nivell laboral,la desigualdad de oportunidades que corre hoy en día a nivel laboral,the inequality of opportunities that races today at day at labour level
131,ARG1,1,FAVOUR,87,RA,,,,,estem destinades als treballs que els hòmens no  volen,estamos destinadas a los trabajos que los hombres no vuelan,are destined at the works that the men do not blast
132,ARG1,1,FAVOUR,87,RA,,,,,els treballs més precaris,los trabajos más precarios,the most precarious works
133,ARG1,1,FAVOUR,87,RA,,,,,existixen sostres de vidre,existen techos de vidrio,exist ceilings of glass
134,ARG1,1,FAVOUR,87,RA,,,,,existix una baixa participació de les dones en la societat i l'economia  perquè se'ns segueix relegant els rols reproductius,existe una baja participación de las mujeres en la sociedad y la economía porque se nos sigue relegando los roles reproductivos,exists a low turnout of the wives at the society and the economics so that it tracks us relegating the rols reproductive
135,ARG1,3,FAVOUR,87,RA,,,,,se'ns segueix  fent quedar-nos en casa per dedicar-nos a netejar a cuidar  dels fills a cuidar les persones majors,se nos sigue haciendo quedarnos en casa para dedicarnos a limpiar a cuidar de los hijos a cuidar las personas mayores,tracks us making stay us at house to devote us at cleaning at taking care of the children at taking care the main persons
136,ARG1,,FAVOUR,,,,,,,no ho dic jo,no lo digo yo,do not say it I
137,ARG1,1,FAVOUR,,,,,,,ho diu  l'enquesta de població activa dos mil divuit on diu que les  dones tenim treballs de pitjor qualitat on diu que n'hi ha  més de cinquanta mil cent dones en atur que hòmens,lo dice la encuesta de población activa dos mil dieciocho donde dice que las mujeres tenemos trabajos de peor calidad donde dice que hay más de cincuenta mil ciento mujeres en paro que hombres,says it the survey of active populace two thousand eighteen where says that the wives have works of worse quality where says that there is more of fifty one thousand one hundred wives at unemployment that men
138,ARG1,1,FAVOUR,137,RA,,,,,ho diu el de global gender gap report de dos mil divuit que parla que fins a dins de seixanta-un anys en espanya en europa occidental no es considerarà trencar la bretxa salarial ,lo dice el de global gender gap repuerto de dos mil dieciocho que habla que hasta dentro de sesenta y un años en espanya en europa occidental no se considerará romper la brecha salarial,says it the of global gender gap report of two thousand eighteen that talks that until in sixty-one years at espanya at europa occidental will not consider  smash the bretxa salarial
