ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,RELATED ID.2,ARGUMENTAL RELATION  TYPE.2,ADU_CAT,ADU_ES,ADU_EN
58,INTRO,,AGAINST,,,,,,,segons el comitè de bioètica i dret de la universitat de barcelona  la gestació subrogada és l'acord privat subscrit entre dues parts  pel qual una dona la gestant  es compromet a gestar un nadó amb la finalitat de un cop donar a llum  entreguen una altra part la contractant ,según el comité de bioética y derecho de la universidad de barcelona la gestación subrogada es el acuerdo privado subscrito entre dos partes por el cual una mujer la gestante se compromete a gestar un bebé con el fin de una vez dar a luz entregan otra parte la contratante,according to the committee of bioethics and law of the university of barcelona the surrogacy is the private chord subscribed among two parts for which a wife the gestant engages  at gestar a baby with the purpose of once give at light hand another part the contracting
59,INTRO,,AGAINST,,,,,,,la contractant ,la contratante,the contracting
60,INTRO,,AGAINST,59,MA,,,,,és a dir els pares d'intenció,es decir los padres de intención,that is to say the parents of intent
61,INTRO,,AGAINST,,,,,,,la gestació subrogada no és una pràctica desitjable,la gestación subrogada no es una práctica deseable,the surrogacy is not a desirable practice
62,INTRO,,AGAINST,61,RA,,,,,perquè a la nostra societat hi ha una sèrie de línies vermelles  que no s'han de superar,porque a nuestra sociedad hay una serie de líneas rojas que no se tienen que superar,so that at our society there is a series of red lines that do not have to  surpass
63,INTRO,1,AGAINST,,,,,,,una línia vermella ética ,una línea roja ética,a red line ética
64,INTRO,1,AGAINST,63,RA,,,,,la gestació subrogada cosifica a la dona,la gestación subrogada cosifica a la mujer,the surrogacy cosifica at the wife
65,INTRO,1,AGAINST,63,RA,,,,,desprotegeix el menor,desprotegeix el menor,desprotegeix the minor
66,INTRO,2,AGAINST,,,,,,,línia social ,línea social,social line
67,INTRO,2,AGAINST,66,RA,,,,,la gestació subrogada consagrarà  i consolidarà l'heteropatriarcat que té com objectiu  silenciar les dones ,la gestación subrogada consagrará y consolidará la heteropatriarcat que tiene como objetivo silenciar las mujeres,the surrogacy will anoint and will cement the heteropatriarcat that has like objective mute the wives
68,INTRO,2,AGAINST,66,RA,,,,,l'heteropatriarcat que té com objectiu  silenciar les dones ,la heteropatriarcat que tiene como objetivo silenciar las mujeres,the heteropatriarcat that has like objective mute the wives
69,INTRO,3,AGAINST,,,,,,,una línia econòmica,una línea económica,an economic line
70,INTRO,3,AGAINST,,,,,,,aquesta dinàmica de la gestació subrogada  inclou dins la dinàmica comercial causes tan inherents i tan humanes  com tenir un fill ,esta dinámica de la gestación subrogada incluye dentro de la dinámica comercial causas tan inherentes y tan humanas como tener un hijo,this dynamics of the surrogacy includes in the trading dynamics causes as inherent and as human like having a son
71,INTRO,,AGAINST,,,,,,,la gestació subrogada  no és necessària,la gestación subrogada no es necesaria,the surrogacy is not necessary
72,INTRO,,AGAINST,43;44;45;46;47;48;49;50;53,RA,,,,,altres oportunitats  com casos de l'olena ,otras oportunidades como casos del olena,other opportunities like cases of the olena
73,INTRO,,AGAINST,45;46,RA,,,,,persones que per molt que vulguin no poden tenir fills,personas que por mucho que quieran no pueden tener hijos,persons that for a lot that want to can not have children
74,INTRO,,AGAINST,63,MA,,,,,una raó ética ,una razón ética,a reason ética
75,INTRO,,AGAINST,66,MA,,,,,una raó social ,una razón social,a social reason
76,INTRO,,AGAINST,69,MA,,,,,una raó econòmica,una razón económica,an economic reason
77,ARG1,1,FAVOUR,,,,,,,moltes vegades la història les lleis han demostrat  ser el pilar fonamental sobre el que s'inventa el progrés ,muchas veces la historia las leyes han demostrado ser el pilar fundamental sobre el que se inventa el progreso,many times the history the laws have evidenced being the fundamental pillar on what invents  the headway
78,ARG1,1,FAVOUR,77,MA,,,,,moltes vegades  són gràcies a les lleis les situacions en què les persones  han vist considerablement augmentades els seus drets i les seues llibertats,muchas veces son gracias a las leyes las situaciones en que las personas han visto considerablemente aumentadas sus derechos y sus libertades,many times are thanks to the laws the situations at what the persons have viewed considerably augmented his laws and his liberties
79,ARG1,1,FAVOUR,77,RA,,,,,és aquesta la motivació que ens porta avui a estar  a favor de la gestació subrogada ,es esta la motivación que nos lleva hoy a estar a favor de la gestación subrogada,is this the motivation that takes us today at being in favour of the surrogacy
80,ARG1,1,FAVOUR,,,,,,,estem a favor de la gestació subrogada per tres motius,estamos a favor de la gestación subrogada por tres motivos,are in favour of the surrogacy for three motifs
81,ARG1,1,FAVOUR,,,,,,,per la llibertat de la dona ,por la libertad de la mujer,for the liberty of the wife
82,ARG1,1,FAVOUR,,,,,,,al segle  vint-i-u que evidentment és un segle per a les dones,en el siglo veintiuno que evidentemente es un siglo para las mujeres,at the century twenty-and-u that obviously is a century for the wives
83,ARG1,1,FAVOUR,,,,,,,per a  la conquesta de les seues llibertats,para la conquista de sus libertades,for the conquest of his liberties
84,ARG1,1,FAVOUR,,,,,,,la llibertat  de les dones també passa per tindre control sobre el propi cos,la libertad de las mujeres también pasa para tener control sobre el propio cuerpo,the liberty of the wives also passes to have control on the own body
85,ARG1,1,FAVOUR,68,MA,,,,,quan els companys diuen que es silencia a les dones,cuando los compañeros dicen que se silencia a las mujeres,when the partners say that it mutes  at the wives
86,ARG1,1,FAVOUR,,,,,,,se les cosifica,se las cosifica,the cosifica
87,ARG1,1,FAVOUR,,,,,,,donar-los una veu pròpia ,darles una voz propia,give them an own voice
88,ARG1,1,FAVOUR,87,RA,,,,,les dones responsables de si mateixes responsables i conscients del seu cos ben informades són perfectament majors d'edat i per tant possibles de decidir  el que fan i el que no fan,las mujeres responsables de sí mismas responsables y conscientes de su cuerpo muy informadas son perfectamente mayores de edad y por tanto posibles de decidir el que hacen y el que no hacen,the responsible wives of if same responsible and conscious of his well informed body are perfectly main of age and therefore possible to decide what make and what do not make
89,ARG1,2,FAVOUR,37;38;39,RA,37;38;39,MA,,,acabar amb la situació actual  d'explotació i lucre que la gestació subrogada mou al seu voltant en l'actualitat ,acabar con la situación actual de explotación y lucro que la gestación subrogada mueve a su alrededor en la actualidad,end with the ongoing situation of exploitation and lucre that the surrogacy moves at his hovering at the actuality
90,ARG1,2,FAVOUR,89,RA,,,,,per aquesta causa de no estar degudament regulada i legislada,por esta causa de no estar debidamente regulada y legislada,for this cause of not being duly regulated and legislated
91,ARG1,2,FAVOUR,92,RA,,,,,quan parlem de situació actual ,cuando hablamos de situación actual,when we talk of ongoing situation
92,ARG1,2,FAVOUR,91,MA,,,,,parlem de països com els estats units on el capitalisme més salvatge ha fet  de la dona un producte i de les seues capacitats reproductives una mercaderia més amb què comerciar ,hablamos de países como los estados unidos donde el capitalismo más salvaje ha hecho de la mujer un producto y de sus capacidades reproductivas una mercancía más con qué comerciar,talk of countries like the states united where the wildest capitalism has made of the wife a product and of his reproductive capacities a more cargo with what trade
93,ARG1,2,FAVOUR,92,RA,,,,,s'ha convertit en l'oferta i la  demanda en dones necessitades que recorren a aquesta opció  de manera completament inhumana tacant el que nosaltres entenem com una pràctica  que ben legislada ben regulada és un sinònim de solidaritat  i de voluntat d'ajudar,se ha convertido en la oferta y la demanda en mujeres necesitadas que recurren a esta opción de manera completamente inhumana manchando el que nosotros entendemos como una práctica que muy legislada muy regulada es un sinónimo de solidaridad y de voluntad de ayudar,has converted  at the offer and the demand at wives needed that they resort to this option of mode entirely inhuman staining what we understand like a practice that well legislated well regulated is a synonym of solidarity and of will to aid
94,ARG1,1;2,FAVOUR,93,RA,,,,,una pràctica que ben legislada ben regulada és un sinònim de solidaritat i de voluntat d'ajudar,una práctica que muy legislada muy regulada es un sinónimo de solidaridad y de voluntad de ayudar,a practice that well legislated well regulated is a synonym of solidarity and of will to aid
95,ARG1,2,FAVOUR,,,,,,,altre fracàs ben sonat és el de casos com regne unit o canadà  que legislant amb una suposada legislació altruista han caigut  en fer números ,otro fracaso muy sonado es el de casos como reino unido o canadà que legislando con una supuesta legislación altruista han caído al hacer números,other well sounded flop is the of cases like realm united or canadà that legislating with a supposed altruistic legislation have fallen at making numbers
96,ARG1,2,FAVOUR,95,MA,,,,,en entendre que la gestació subrogada és una mena  d'ajuda a la demografia ,al entender que la gestación subrogada es un tipo de ayuda a la demografía,at understanding that the surrogacy is a type of aid at the demography
97,ARG1,2,FAVOUR,96,CA,,,,,quan no és només una via un cabal  per donar lloc a la solidaritat ,cuando no es solo una vía un caudal para dar lugar a la solidaridad,when it is not only a road a discharge to give place at the solidarity
98,ARG1,2,FAVOUR,95,RA,,,,,s'han convertit en principals exportadors  de pares commintents de partit mitjans que se'n van a països  de tercer i segon món a dur a terme aquesta pràctica pagant quantitats  que en cap dels casos van cap a les gestants sinó que  es queden a les grans empreses que viuen del lucre,se han convertido en principales exportadores de padres commintents de partido medianos que se van a países de tercero y segundo mundo a llevar a cabo esta práctica pagando cantidades que en ninguno de los casos van hacia las gestantes sino que se quedan a las grandes empresas que viven del lucro,have converted  at principal parents's exporters commintents of half party that go  at countries of third and second world at carrying out this practice paying quantities that at any of the cases go to the gestants but that stay  at the big companies that live of the lucre
99,ARG1,2,FAVOUR,89;90,RA,,,,,de l'índia o cambodja que que actualment han prohibit aquesta pràctica  després que durant anys des del primer món en una situació  horrible de bio colonialisme ,de la india o cambodja que que actualmente han prohibido esta práctica después de que durante años desde el primer mundo en una situación horrible de bio colonialismo,of the Indian or cambodja that that at present have prohibited this practice after for years since the first world at a horrible situation of bio colonialism
100,ARG1,2,FAVOUR,99,RA,,,,,anys des del primer món s'hagen aprofitat de les seues  capacitats duent a terme pràctiques il·legals a canvi de molts diners,años desde el primer mundo se hayan aprovechado de sus capacidades llevando a cabo prácticas ilegales a cambio de mucho dinero,years since the first world have taken advantage of  of his capacities carrying out illegal practices in exchange for a lot of money
101,ARG1,3,AGAINST,,,,,,,i què farien si una dona seu model que gesta per substitució  rep una retribució com evitarien ,y que harían si una mujer suyo modelo que gesta por sustitución recibe una retribución como evitarían,and what would make if a his wife model that feat for replacement gets a reward how would eschew
102,ARG1,3,FAVOUR,,,,,,,la creació d'un sistema completament garantit  pel nostre estat anònim ,la creación de un sistema completamente garantizado por nuestro estado anónimo,the creation of an entirely guaranteed system for our unnamed state
103,ARG1,3,FAVOUR,,,,,,,on les dones oferien només de manera  solidària voluntària i sense cap diners pel mig ,donde las mujeres ofrecían solo de manera solidaria voluntaria y sin ningún dinero por el medio,where the wives offered only of mode solidària volunteer and without any money for the half
104,ARG1,3,FAVOUR,103,MA,,,,,cap retribució  que no fóra la de la seua pròpia solidaritat ,ninguna retribución que no sería la de su propia solidaridad,any reward that would not be the of his own solidarity
105,ARG1,3,FAVOUR,104,MA,,,,,la seua pròpia voluntat  de figurar dins d'aquestes llistes controlades per l'estat,su propia voluntad de figurar dentro de estas listas controladas por el estado,his own will to appear in these lists controlled by the state
106,ARG1,3,FAVOUR,105,RA,,,,,llistes controlades per l'estat,listas controladas por el estado,lists controlled by the state
107,ARG1,3,FAVOUR,106,MA,,,,,controlades per la nostra sanitat pública ,controladas por nuestra sanidad pública,controlled by our public health
108,ARG1,3,FAVOUR,,,,,,,asseguraria  la bona pràctica d'aquesta via solidària ,aseguraría la buena práctica de esta vía solidaria,would assure the good practice of this road solidària
109,ARG1,3,AGAINST,,,,,,,com s'ha asseguraria  l'estat que no hi ha pressions encobertes per a forçar la  dona a gestar per substitució i com demostrarien que és realment  altruista aquesta pràctica,como se ha aseguraría el estado que no hay presiones encubiertas para forzar la mujer a gestar por sustitución y como demostrarían que es realmente altruista esta práctica,like has  would assure the state that there are not pressures concealed to force the wife at gestar for replacement and how would evidence that it is really altruistic this practice
110,ARG1,3,FAVOUR,109,RA,,,,,el nostre sistema garantiria això perquè ens basaríem en la  seua administració en el seu funcionament ,nuestro sistema garantizaría esto porque nos basaríamos en su administración en su funcionamiento,our system would guarantee this so that we would base us at his administration at his operation
111,ARG1,3,FAVOUR,110,RA,,,,,tindríem en compte  criteris que actualment existeixen i funcionen molt  molt bé,tendríamos en cuenta criterios que actualmente existen y funcionan muy muy bien,would take into account criteria that at present exist and function very very good
112,ARG1,3,FAVOUR,111,RA,,,,,el cas de la donació d'òrgans,el caso de la donación de órganos,the case of the donation of organs
113,ARG1,3,FAVOUR,41;112,RA,,,,,no estem  comparant les dues pràctiques perquè és evident que a nivell  tècnic de nivell mèdic no es pareixen per a res ,no estamos comparando las dos prácticas porque es evidente que a nivel técnico de nivel médico no se paren para nada,are not comparing the two practices so that it is evident that at technical level of medical level do not bear  for nothing
114,ARG1,3,FAVOUR,113,CA,,,,,però si la seua administració podria ser completament equivalent ,pero si su administración podría ser completamente equivalente,but if his administration could be entirely equivalent
115,ARG1,3,FAVOUR,,,,,,,és impossible que vosté demà es pose un ronyó per molt que pagui ,es imposible que usted mañana se ponga un riñón por mucho que pague,is impossible that you tomorrow pose  a kidney for a lot that it pay
116,ARG1,3,FAVOUR,115,RA,,,,,pagui la sanitat espanyola ho prohibix ,pague la sanidad española lo prohíbe,pay the Spanish health prohibits it
117,ARG1,3,FAVOUR,115,MA,114,RA,,,no pot anar-se'n a la privada i desitjar o anar-se'n a una empresa i pagant molts diners per a posar-se'l,no puede irse a la privada y desear o irse a una empresa y pagando mucho dinero para ponérselo,can not go at the private and desire or go at a company and paying a lot of money to pose  it
118,ARG1,3,FAVOUR,116,RA,,,,,vosté figurarà dins d'unes llistes d'espera completament anònimes ,usted figurará dentro de unas listas de espera completamente anónimas,you will appear in some lists of expects entirely unnamed
119,ARG1,3,FAVOUR,,,,,,,tampoc entraria la càrrega epigenètica,tampoco entraría la carga epigenética,neither would enter the epigenetic charge
120,ARG1,3,FAVOUR,,,,,,, la selecció de caràcters,la selección de caracteres,the selection of natures
121,ARG1,3,FAVOUR,,,,,,,pràctiques que ens pareixen no només inhumanes ,prácticas que nos paren no solo inhumanas,practices that bear us no only inhuman
122,ARG1,3,FAVOUR,121,RA,,,,,sinó també amb un fort caire racista,sino también con un fuerte cariz racista,but also with a strong racist look
123,ARG1,3,FAVOUR,121,RA,,,,,estarien completament eliminades dins del nostre sistema,estarían completamente eliminadas dentro de nuestro sistema,would be entirely deleted in our system
124,ARG1,3,AGAINST,,,,,,,no veu que l'altruisme del trasplantament d'òrgans serveix  per salvar vides urgentment i la gestació subrogada només  per satisfer un desig,no ve que el altruismo del trasplante de órganos sirve para salvar vidas urgentemente y la gestación subrogada solo para satisfacer un deseo,does not view that the altruism of the transplantation of organs serves to save lives urgently and the surrogacy only to satisfy a wish
125,ARG1,3,FAVOUR,124,CA,,,,,per satisfer un desig no,para satisfacer un deseo no,to satisfy a wish no
126,ARG1,3,FAVOUR,125,MA,,,,,donar cabal a la solidaritat ,dar caudal a la solidaridad,give discharge at the solidarity
127,ARG1,3,FAVOUR,126,RA,,,,,estem posant en contacte  el desig d'una dona de ser solidària i el desig d'unes persones de ser pares,estamos poniendo en contacto el deseo de una mujer de ser solidaria y el deseo de unas personas de ser pares,are posing at contact the wish of a wife of being solidària and the wish of some persons of being pause
128,ARG1,3,FAVOUR,,,,,,,ací no estem parlant de la quantitat ,aquí no estamos hablando de la cantidad,here are not talking of the quantity
129,ARG1,3,FAVOUR,128,MA,,,,,no entenem que les dones siguen  només ferramentes per a donar solució a problemes demogràfics ,no entendemos que las mujeres sean solo herramientas para dar solución a problemas demográficos,do not understand that the wives are only tools to give solution at demographic problems
130,ARG1,3,FAVOUR,129,RA,,,,,els problemes demogràfics  són d'altre caire,los problemas demográficos son de otro cariz,the demographic problems are of other look
131,ARG1,3,FAVOUR,129;130,RA,,,,,tenen altres solucions ,tienen otras soluciones,have other solutions
132,ARG1,3,FAVOUR,,,,,,,el nostre model ,nuestro modelo,our model
133,ARG1,3,FAVOUR,132,MA,,,,,el nostre sistema,nuestro sistema,our system
134,ARG1,3,FAVOUR,,,,,,,el nostre sistema que crearíem ex profeso,nuestro sistema que crearíamos ex profeso,our system that would create ex profeso
135,ARG1,3,FAVOUR,134,MA,,,,,crearem ad hoc,crearemos ad hoc,will create ad hoc
136,ARG1,3,FAVOUR,16,RA,,,,,crearem ad hoc per a garantir aquesta seguretat aquesta llibertat  de les dones sobre el propi cos ,crearemos ad hoc para garantizar esta seguridad esta libertad de las mujeres sobre el propio cuerpo,will create ad hoc to guarantee this security this liberty of the wives on the own body
137,ARG1,3,FAVOUR,124,CA,,,,,garantiríem que no fóra així ,garantizaríamos que no fuera así,would guarantee that it was not like this
138,ARG1,3,FAVOUR,137,MA,,,,,que fóra completament  ètic ,que sería completamente ético,that it was entirely ethic
139,ARG1,3,FAVOUR,128,MA,,,,,no ens importaria tant la quantitat ,no nos importaría tanto la cantidad,would not import us so much the quantity
140,ARG1,3,FAVOUR,139,RA,,,,,com sí la qualitat del procés,como sí la calidad del proceso,like aye the quality of the process
141,ARG1,1,FAVOUR,84,MA,,,,,la llibertat de les dones passa per ser completament  ames del seu cos,la libertad de las mujeres pasa para ser completamente ames de su cuerpo,the liberty of the wives passes for being entirely ames of his body
