ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,ADU_CAT,ADU_ES,ADU_EN
27,INTRO,,FAVOUR,,,,,cal fer una regulació a nivell estatal i prendre les mesures pertinents per a assegurar-se que aquesta no és vulnerada,hay que hacer una regulación a nivel estatal y tomar las medidas pertinentes para asegurarse que esta no es vulnerada,it is necessary to make a regulation at state level and take the pertinent sizes to assure  that this is not vulnerada
28,INTRO,,FAVOUR,27,RA,,,l'única via possible és la legalització del procés,la única vía posible es la legalización del proceso,the only possible road is the legalisation of the process
29,INTRO,,FAVOUR,28,RA,,,controlar estatalment aquesta pràctica per impedir que sorgeixi un negoci il·legal al seu voltant,controlar estatalmente esta práctica para impedir que surja un negocio ilegal al suyo cercando,control estatalment this practice to impede that it arise an illegal bargain at his hovering
30,INTRO,,FAVOUR,21,RA,,,com passa amb les drogues com passa amb la prostitució o com passava amb la abort,como pasa con las drogas como pasa con la prostitución o como pasaba con la abort,how passes with the drugs how passes with the prostitution or how passed with the abort
31,INTRO,,FAVOUR,21,RA,,,com passava amb la abort,como pasaba con la abort,how passed with the abort
32,INTRO,,FAVOUR,27,RA,,,si no legalitzem es complirà la màxima de tota prohibició,si no legalizamos se cumplirá la máxima de toda prohibición,if we do not legalise will conform  the maxim of every ban
33,INTRO,,FAVOUR,16;32,RA,,,generà un negoci on les condicions que hem mencionat anteriorment són molt probables,generó un negocio donde las condiciones que hemos mencionado anteriormente son muy probables,generated a bargain where the conditions that have mencionat anteriorly are very probable
34,INTRO,,FAVOUR,33,RA,,,que explotarà a dones en condicions de pobresa i marginalitat per satisfer les necessitats físiques i emocionals d'una família amb diners,que explotará a mujeres en condiciones de pobreza y marginalidad para satisfacer las necesidades físicas y emocionales de una familia con dinero,that will explode at wives at conditions of poverty and marginalitat to satisfy the physical and emotional necessities of a family with money
35,INTRO,,FAVOUR,26,RA,,,una societat que funciona gràcies a la cobdícia i el desig un món,una sociedad que funciona gracias a la codicia y el deseo un mundo,a society that functions thanks to the greed and the wish a world
36,INTRO,,FAVOUR,35,RA,,,on aquells desitjos narcisistes són capaços d'aprofitar-se d'altres éssers humans per convertir-los en fàbriques vives,donde aquellos deseos narcisistas son capaces de aprovecharse otros seres humanos para convertirlos en fábricas vivas,where those narcissistic wishes are capable to take advantage of  of other human beings to convert them at alive factories
37,INTRO,,FAVOUR,,,,,cal que legalitzem la gestació subrogada,hace falta que legalizamos la gestación subrogada,it is necessary that legalise the surrogacy
38,INTRO,,FAVOUR,37,MA,,,Però no a qualsevol preu,Pero no a cualquier precio,But no at any price
39,INTRO,,FAVOUR,37,RA,,,una sèrie de mesures que defensen la integritat i llibertat de les dones,una serie de medidas que defienden la integridad y libertad de las mujeres,a series of sizes that defend the integrity and liberty of the wives
40,INTRO,,FAVOUR,39,RA,,,la no mercantilització i cosificació d'aquestes,la no mercantilización y cosificación de estas,the no mercantilització and reification of these
41,INTRO,,FAVOUR,39,RA,,,I els drets i llibertats dels nadons,Y los derechos y libertades de los bebés,And the laws and liberties of the babies
42,INTRO,,AGAINST,,,,,(introducció intel·ligible),(introducción inteligible),(intelligible introduction)
43,ARG1,1.0,FAVOUR,,,,,vivim en un món globalitzat on ha guanyat els valors del neoliberalisme,vivimos en un mundo globalizado dónde ha ganado los valores del neoliberalismo,live at a world globalitzat where has grossed the values of the neoliberalism
44,ARG1,1.0,FAVOUR,43,RA,,,uns valors que ens diuen que si tenim diners som guanyadors,unos valores que nos dicen que si tenemos dinero somos ganadores,some values that say us that if have money are winning
45,ARG1,1.0,FAVOUR,44,RA,,,i si som guanyadors podem comprar tot allò que desitgem,y si somos ganadores podemos comprar todo aquello que deseamos,and if we are winning can buy everything that that desire
46,ARG1,1.0,FAVOUR,43;44;45,RA,,,és el model que està imperant en la gestació subrogada,es el modelo que está imperando en la gestación subrogada,is the model that is imperant at the surrogacy
47,ARG1,1.0,FAVOUR,44,RA,,,cal legalitzar-la per acotar-la,hay que legalizarla por acotar-la,it is necessary to legalise it for acotar-the
48,ARG1,1.0,FAVOUR,43,RA,,,l'estat és l'únic que ens pot defensar davant d'aquesta globalització,el estado es el único que nos puede defender ante esta globalización,the state is the only that can defend us in front of this globalisation
49,ARG1,1.0,FAVOUR,48,RA,,,és l'estat qui ens protegix davant de la depredació que implica el capital,es el estado quién nos protege ante la depredación que implica el capital,is the state who protects us in front of the predation that implies the capital
50,ARG1,1.0,FAVOUR,45,RA,,,davant de la fagocitació que duu a terme el mercat a tots els nivells,ante la fagocitació que lleva a cabo el mercado a todos los niveles,in front of the fagocitació that carries out the market at all the levels
51,ARG1,1.0,FAVOUR,,,,,ens presenten les idees,nos presenten las idees,present us the ideas
52,ARG1,1.0,FAVOUR,51,RA,,,i ens les venen com a productes de consum,y nos las vienen como productos de consumo,and body the come as a products of consumption
53,ARG1,1.0,FAVOUR,52,RA,,,i nosaltres les esperem empaquetades per a consumir-les,y nosotros las esperamos empaquetadas para consumirlas,and we the expect bundled to consume them
54,ARG1,1.0,FAVOUR,43,RA,,,volem viure en un món així,queremos vivir en un mundo así,want to live at a world like this
55,ARG1,1.0,FAVOUR,54,MA,,,no,no,no
56,ARG1,1.0,FAVOUR,54,RA,,,a nivell individual poc més podem fer,a nivel individual poco más podemos hacer,at little individual level more can make
57,ARG1,1.0,FAVOUR,56,RA,,,és un estat fort l'únic que ens pot garantir que es puga legalitzar aquest mètode,es un estado fuerte el único que nos puede garantizar que se pueda legalizar este método,is a strong state the only that can guarantee us that can legalise  this method
58,ARG1,1.0,FAVOUR,57,RA,,,i a més garantir que les dones no siguen vulnerades i que la seva dignitat no siga vulnerada,y además garantizar que las mujeres no sean vulneradas y que su dignidad no sea vulnerada,and besides guarantee that the wives are not vulnerades and that his dignity was not vulnerada
59,ARG1,1.0,FAVOUR,57,RA,,,que no siguen mercantilitzades que no siguen instrumentalitzades i que no siguen cossificades,que no sean mercantilizadas que no sean instrumentalizadas y que no sean cossificades,that are not mercantilitzades that are not instrumentalitzades and that they are not cossificades
60,ARG1,,AGAINST,,,,,si tan horrible és esta pràctica,si tan horrible es esta práctica,if as horrible is esta practical
61,ARG1,,AGAINST,,,,,no creu que si l'estat ha d'intervindre,no cree que si el estado tiene que intervenir,does not think that if the state has to intervene
62,ARG1,,AGAINST,61,MA,,, podria ser per a prohibir-la,podría ser para prohibirla,could be to prohibit it
63,ARG1,,FAVOUR,62,CA,,,no,no,no
64,ARG1,1.0,FAVOUR,63,MA,,,Perquè no creem en un estat paternalista,Porque no creamos en un estado paternalista,So that we do not create at a state paternalista
65,ARG1,1.0,FAVOUR,64,RA,,,l'estat deu posar davant de la societat tots els recursos necessaris per a conscienciar-la per a educar-la i ser ells qui trien,el estado debe de poner ante la sociedad todos los recursos necesarios para concienciarla para educarla y ser ellos quienes eligen,the state owes to pose in front of the society all the necessary resources for conscienciar-the to educate it and being they who elect
66,ARG1,1.0,FAVOUR,65,RA,,,si volen una pràctica mercantil,si vuelan una práctica mercantil,if they blast a mercantile practice
67,ARG1,1.0,FAVOUR,65,RA,,,o si podem generar un nou marc ètic,o si podemos generar un nuevo marco ético,or if we can generate a new ethic frame
68,ARG1,1.0,FAVOUR,67,RA,,,un nou marc ètic en el qual puguem garantir una pràctica que no vulnera la dignitat de les persones de cap de les implicades,un nuevo marco ético en el cual podamos garantizar una práctica que no vulnera la dignidad de las personas de ninguno de las implicadas,a new ethic frame at which can guarantee a practice that no vulnera the dignity of the persons of any of the implied
69,ARG1,1.0,FAVOUR,,,,,una proposta garantista,una propuesta garantista,a proposal garantista
70,ARG1,1.0,FAVOUR,69,RA,,,una proposta que puga defensar a les dones davant de l'abús que el mercat i l'heteropatriarcat fa,una propuesta que pueda defender a las mujeres ante el abuso que el mercado y el heteropatriarcat hace,a proposal that can defend at the wives in front of the abuse that the market and the heteropatriarcat makes
71,ARG1,,AGAINST,,,,,quina diferència en quant a paternalisme o intervencionisme n'hi ha en lo que vostés proposen o en prohibir-ho,qué diferencia en en cuanto a paternalismo o intervencionismo hay en lo que ustedes propongan o al prohibirlo,which difference at regarding paternalisme or interventionism there is at lo that you propose or at prohibiting it
72,ARG1,1.0,FAVOUR,,,,,la diferència està per exemple amb les drogues,la diferencia está por ejemplo con las drogas,the difference is for example with the drugs
73,ARG1,1.0,FAVOUR,72,RA,,,prohibim les drogues,prohibimos las drogues,prohibit the drugs
74,ARG1,1.0,FAVOUR,73,RA,,,L'únic que hem aconseguit és generar un mercat negre,El único que hemos conseguido es generar un mercado negro,The only that have achieved is to generate a black market
75,ARG1,1.0,FAVOUR,74,RA,,,el consum continua sent el mateix,el consumo continúa siendo el mismo,the consumption continues being the same
76,ARG1,1.0,FAVOUR,65,RA,,,un estat podria dir vaig educar a la població que no ha de consumir drogues,un estado podría decir eduqué en la población que no tiene que consumir drogues,a state could say educated at the populace that does not have to consume drugs
77,ARG1,1.0,FAVOUR,76,MA,,,i si som realistes vaig a educar-la en com consumir-les,y si somos realistas voy a educarla en cómo consumirlas,and if we are realistic go at educating it at how consume them
78,ARG1,1.0,FAVOUR,76,RA,,,bilbao en les seues festes va promoure un model en el qual deien el lema era pica bé la teva ratlla no danyés les teves fosses nasals,bilbao en sus fiestas promovió un modelo en el cual decían el lema era pica bien tu raya no dañara tus fosas nasales,bilbao at his parties promoted a model at which said the lemma was basin well your line did not damage your nasal pits
79,ARG1,1.0,FAVOUR,78,RA,,,es van donar compte que existia una realitat,se dieron cuenta que existía una realidad,gave  bead that it existed a reality
80,ARG1,1.0,FAVOUR,79,RA,,,la joventut basca o la no tan jove consumia cocaïna,la juventud vasca o la no tan joven consumía cocaína,the Basque youth or the no as young consumed cocaine
81,ARG1,1.0,AGAINST,76,CA,,,l'educació no és excloent de la prohibició,la educación no es excluyente de la prohibición,the nurture is not excluding of the ban
82,ARG1,1.0,AGAINST,,,,,i en el cas de legalitzar el estat està sent còmplice d'aquesta aberració,y en el caso de legalizar el estado está siendo cómplice de esta aberración,and at the case to legalise the state is being accomplice of this aberration
83,ARG1,1.0,FAVOUR,,,,,no podem permitir que es legalitze una pràctica mercantil,no podamos permitir que se legalice una práctica mercantil,can not permitir that legalise  a mercantile practice
84,ARG1,1.0,FAVOUR,83,CA,,,però sí que podem legalitzar una pràctica que no mercantilitzen no instrumentalitza i no cosificà,pero sí que podemos legalizar una práctica que no mercantilizan no instrumentaliza y no cosificà,but aye that we can legalise a practice that no mercantilitzen no instrumentalitza and no cosificà
85,ARG1,1.0,FAVOUR,68,RA,,,una pràctica que entra dins d'un marc ètic en el qual no es vulnera la dignitat d'aquestes persones no es vulnera la llibertat d'aquestes persones i no existisca una relació de jerarquia,una práctica que entra dentro de un marco ético en el cual no se vulnera la dignidad de estas personas no se vulnera la libertad de estas personas y no exista una relación de jerarquía,a practice that enters in an ethic frame at which no  vulnera the dignity of these persons no  vulnera the liberty of these persons and do not exist an account of hierarchy
86,ARG1,1.0,FAVOUR,85,RA,,,una realitat en la qual una dona o una família rica no puga utilitzar a una dona més pobra per a gestar la seva nissaga,una realidad en la cual una mujer o una familia rica no pueda utilizar a una mujer más pobre para gestar su alcurnia,a reality at which a wife or an affluent family can not utilise at a poorer wife for gestar his nissaga
87,ARG1,1.0,FAVOUR,83,MA,,,això és el que no podem permitir,esto es el que no podamos permitir,this is what can not permitir
88,ARG1,1.0,FAVOUR,65,RA,,,sí que podem fer un esforç amb voluntat d'estat de elaborar un pla educatiu en el qual pugam formar un futur millor,sí que podemos hacer un esfuerzo con voluntad de estado de elaborar un plan educativo en el cual pugam formar un futuro mejor,aye that we can make an effort with will of state to elaborate an educational plan at which pugam form a better future
89,ARG1,1.0,FAVOUR,88,RA,,,pugam arribar a emmarcar èticament aquesta pràctica,pugam llegar a enmarcar éticamente esta práctica,pugam reach frame ethically this practice
90,ARG1,1.0,FAVOUR,69,RA,,,que es basa en un model intrafamiliar un model en el qual no existeix un contracte,que se basa en un modelo intrafamiliar un modelo en el cual no existe un contrato,that bases  at a model intrafamiliar a model at which does not exist an agreement
91,ARG1,1.0,FAVOUR,90,RA,,,un model en el qual la dona no té la necessitat ni té l'obligació de complir amb unes normes,un modelo en el cual la mujer no tiene la necesidad ni tiene la obligación de cumplir con unas normas,a model at which the wife does not have the necessity or has the debenture to conform with some norms
92,ARG1,1.0,FAVOUR,91,RA,,,ella ho fa tot de forma voluntària i ho donarà a la família comitent,ella lo hace todo de forma voluntaria y lo dará a la familia comitente,she makes it every of voluntary form and will give it at the family comitent
93,ARG1,1.0,FAVOUR,92,RA,,,i inclús generar un nou model de filiació un nou model de família,e incluso generar un nuevo modelo de filiación un nuevo modelo de familia,and even generate a new model of filiació a new model of family
94,ARG1,1.0,FAVOUR,,,,,ens trobem davant d'una societat canviant,nos encontramos ante una sociedad cambiante,find us in front of a society capsizing
95,ARG1,1.0,FAVOUR,94,RA,,,una societat on la família tradicional ja no és l'única,una sociedad donde la familia tradicional ya no es la única,a society where the traditional family no longer is the only
96,ARG1,1.0,FAVOUR,95,RA,,,tenim famílies homosexuals tenim famílies monoparentals tenim famílies on hi ha tres o quatre membres,tenemos familias homosexuales tenemos familias monoparentales tenemos familias donde hay tres o cuatro miembros,have homosexual families have families monoparentals have families where there are three or four members
97,ARG1,1.0,FAVOUR,95,RA,,,s'està pensant ja en famílies en tribu,se está pensando ya en familias en tribu,is thinking  already at families at tribe
98,ARG1,1.0,FAVOUR,96;97,RA,,,a tot això hi ha que donar-li una cabuda legislativa per a poder garantir els drets i les llibertats de tot el món,a todo esto hay que darle una cabida legislativa para poder garantizar los derechos y las libertades de todo el mundo,at everything this there is that give him one fit legislative to be able to guarantee the laws and the liberties of all the world
99,ARG1,1.0,FAVOUR,98,RA,,,i és a través de l'estat i a través de la legislació i a través de la legalització com nosaltres aconseguirem això,y es a través del estado y a través de la legislación y a través de la legalización como nosotros conseguiremos esto,and is through the state and through the legislation and through the legalisation how we will achieve this
100,ARG1,,AGAINST,,,,,i que per tant en la mesura en què és possible s'haurà de legalitzar,y que por lo tanto en la medida en qué es posible se tendrá que legalizar,and that therefore at the size at what is possible will have to legalise
101,ARG1,,AGAINST,,,,,n'hi ha moltes moltes tècniques que són horribles,hay muchas muchas técnicas que son horribles,has grinded  a lot of technicians that are horrible
102,ARG1,,AGAINST,101,RA,100,CA,i no per això s'han de legalitzar,y no por eso se tienen que legalizar,and no therefore have to legalise
103,ARG1,1.0,AGAINST,,,,,ens diuen que cal que l'estat ens protegisca,nos dicen que hace falta que el estado nos proteja,say us that it is necessary that the state protect us
104,ARG1,1.0,AGAINST,71,RA,,,els preguntaven per què legalitzant esta pràctica va protegir-nos més que si ho fa prohibint-la,los preguntaban por qué legalizando esta práctica nos protegió más que si lo hace prohibiéndola,asked the ones how come legalising esta practical protected us more that if it makes it prohibiting it
105,ARG1,1.0,AGAINST,64,MA,,,i ens dien que no volien un estat paternalista,y ente dien que no querían un estado paternalista,and body dien that they did not want to a state paternalista
106,ARG1,1.0,AGAINST,104,RA,,,però no ens han sabut contestar en quina mesura és més paternalista prohibint-ho que regulant-ho,pero no nos han sabido contestar en qué medida es más paternalista prohibiéndolo que regulándolo,but have not known us answer at which size is more paternalista prohibiting it that regulating it
107,ARG1,1.0,AGAINST,106,RA,,,la funció de l'estat ha de ser la de protegir els drets de les dones i el de totes les persones d'aquest estat,la función del estado tiene que ser la de proteger los derechos de las mujeres y el de todas las personas de este estado,the function of the state has to be the to protect the laws of the wives and the of all the persons of this state
108,ARG1,1.0,AGAINST,,,,,ens parlava de educar a la població,nos hablaba de educar en la población,talked us to educate at the populace
109,ARG1,,AGAINST,81,RA,,,li hem dit que no era excloent educar la població perquè tinga uns valors amb prohibir esta pràctica tan horrible que ens han comprat,le hemos dicho que no era excluyente educar la población porque tenga unos valores con prohibir esta práctica tan horrible que nos han comprado,have said him that it was not excluding educate the populace so that have some values with prohibiting esta practical as horrible that they have bought us
110,ARG1,,AGAINST,,,,,acabava parlant de l'altruisme en la mesura en què una dona ho pot fer per voluntat pròpia,acababa hablando del altruismo en la medida en que una mujer lo puede hacer por voluntad propia,ended talking of the altruism at the size at what a wife can make it voluntarily
111,ARG1,,AGAINST,110,RA,,,damunt de tots els inconvenients volen fer-ho sense que la dona tinga cap retribució,encima de todos los inconvenientes quieren hacerlo sin que la mujer tenga ninguna retribución,on of all the problems want to make it without that the wife have any reward
112,ARG1,1.0,AGAINST,111,MA,,,però és que no sols pateixen aquests efectes negatius en la mesura en què no se'ls vol pagar,pero es que no solo sufren estos efectos negativos en la medida en que no se los quiere pagar,but is that no only suffer these negative effects at the size at what no wants to the ones pay
113,ARG1,1.0,AGAINST,112,RA,,,sinó que a més potencia la responsabilitat que li dóna la societat a la dona,sino que además potencia la responsabilidad que le da la sociedad a la mujer,but that besides improves the responsibility that gives him the society at the wife
114,ARG1,1.0,AGAINST,113,RA,,,en quant ha de complir un rol reproductiu,en cuánto tiene que cumplir un rol reproductivo,at how much has to conform a rol reproductive
115,ARG1,1.0,AGAINST,114,RA,,,aquest rol reproductiu ha estat sempre associat a la dona,este rol reproductivo ha sido siempre asociado a la mujer,this rol reproductive has been always associated at the wife
116,ARG1,1.0,AGAINST,115,RA,,,i fa aquesta dona siga culpable,y hace esta mujer sea culpable,and makes this wife was culprit
117,ARG1,1.0,AGAINST,,,,,si jo li dic a la meua germana que vull que tinga un fill meu,si yo le digo a mi hermana que quiero que tenga un hijo mío,if I say him at my sister that want to that have a mine son
118,ARG1,1.0,AGAINST,117,RA,,,la meua germana es pot sentir culpable si no vol,mi hermana se puede sentir culpable si no quiere,my sister can hear  culprit if it does not want to
119,ARG1,1.0,AGAINST,110,MA,,,i és que l'altruisme no existeix,y es que el altruismo no existe,and is that the altruism does not exist
120,ARG1,2.0,AGAINST,119,RA,,,en la mesura que pot haver suborns,en la medida que puede haber sobornos,at the size that can have payoffs
121,ARG1,2.0,AGAINST,119,RA,,,pot haver-hi economia submergida,puede haber economía sumergida,can have economics submerged
122,ARG1,2.0,AGAINST,119,RA,,,es manté la qüestió de classe,se mantiene la cuestión de clase,maintains  the question of class
123,ARG1,,AGAINST,,,,,anem a definir les prioritats segons l'informe brandant,vayamos a definir las prioridades según el informe blandiendo,go at defining the priorities according to the report wielding
124,ARG1,,AGAINST,123,RA,,,que la definix a tres nivells a nivell mediambiental a nivell social i a nivell econòmic,que la define a tres niveles a nivel medioambiental a nivel social y a nivel económico,that it defines it at three levels at environmental level at social level and at economic level
125,ARG1,3.0,AGAINST,124,RA,,,a nivell mediambiental,a nivel medioambiental,at environmental level
126,ARG1,1.0,AGAINST,124,RA,,,a nivell social,a nivel social,at social level
127,ARG1,2.0,AGAINST,124,RA,,,i a nivell econòmic,y a nivel económico,and at economic level
128,ARG1,,AGAINST,,,,,els efectes negatius d'aquesta legalització són majors que els efectes positius per al conjunt de la societat,los efectos negativos de esta legalización son mayores que los efectos positivos para el conjunto de la sociedad,the negative effects of this legalisation are main that the positive effects for the pool of the society
129,ARG1,,FAVOUR,119,MA,,,ens ha parlat que no existix l'altruisme,nos ha hablado que no existe el altruismo,has talked us that it does not exist the altruism
130,ARG1,,FAVOUR,129,RA,,,per tant està en contra de totes les persones que de manera altruista donem sang o donem òrgans,por lo tanto está en contra de todas las personas que de manera altruista demos sangre o demos órganos,therefore it is against of all the persons that of altruistic mode give blood or give organs
131,ARG1,,AGAINST,,,,,Donar sang és per satisfer una necessitat,Dar sangre es para satisfacer una necesitado,Give blood is to satisfy a necessity
132,ARG1,,AGAINST,131,RA,,,com no ho és el fet de tindre fills,como no lo es el hecho de tener hijos,how is not it the fact to have children
133,ARG1,3.0,AGAINST,,,,,el creixement de la població actualment és una realitat,el crecimiento de la población actualmente es una realidad,the growth of the populace at present is a reality
134,ARG1,3.0,AGAINST,133,RA,,,segons un estudi de british antàrtic servei actualment n'hi ha set mil cinc-cents milions de persones al món en dos mil cinquanta haurà vuit mil milions més i diuen en aquest estudi que per satisfer una vida digna i unes garanties de vida digna per a totes les persones hauriem de ser entre dos mil i tres mil milions,según un estudio de british antártico servicio actualmente hay siete mil quinientos millones de personas al mundo en dos mil cincuenta habrá ocho mil millones más y dicen en este estudio que para satisfacer una vida digna y unas garantías de vida digna para todas las personas hauriem de ser entre dos mil y tres mil millones,according to a survey of british Antarctic kick at present there are seven thousand five hundred million of persons at the world at two thousand fifty will have eight thousand million more and say at this survey that to satisfy a worthy life and some worthy living guarantees for all the persons hauriem of being among two thousand and three thousand million
135,ARG1,3.0,AGAINST,134,RA,,,no n'hi ha suficients recursos,no hay suficientes recursos,no there is sufficient resources
136,ARG1,3.0,AGAINST,135,RA,,,i podríem arribar a un punt de no retorn en dos mil quaranta-cinc,y podríamos llegar a un punto de no retorno en dos mil cuarenta y cinco,and could reach a point of no return at two thousand forty-five
137,ARG1,3.0,AGAINST,135,RA,,,però és que segons un informe del fons mundial per a la natura ens diu que en dos mil vint ens caldrien u coma setanta-cinc planetes i en dos mil cinquanta dos coma cinc planetes per a satisfer les necessitats d'una població creixent,pero es que según un informe del fondo mundial para la natura nos dice que en dos mil veinte nos harían falta uno coma setenta y cinco planetas y en dos mil cincuenta dos coma cinco planetas para satisfacer las necesidades de una población creciente,but is that according to a report of the world fund for the nature says us that at two thousand twenty would be necessary us u comma seventy-five planets and at two thousand fifty two comma five planets to satisfy the necessities of a growing populace
138,ARG1,3.0,AGAINST,137,RA,,,dos coma cinc planetes que no tenim,dos coma cinco planetas que no tenemos,two comma five planets that do not have
139,ARG1,3.0,AGAINST,133;134,RA,,,la gestació subrogada i la seua legalització atenen a una lògica de continuar amb polítiques natalistes,la gestación subrogada y su legalización atienen a una lógica de continuar con políticas natalistes,the surrogacy and his legalisation attend at a logic to continue with politicians natalistes
140,ARG1,3.0,AGAINST,134,RA,,,hi ha un excés de població actualment,hay un exceso de población actualmente,there is an excess of populace at present
141,ARG1,3.0,AGAINST,,,,,n'hi ha suficients xiquets per adoptar,hay suficientes niños para adoptar,there is sufficient children to adopt
142,ARG1,3.0,AGAINST,141,RA,,,si no els haguera existeixen xiquets en cíes existeixen xiquets migrants i si no els haguera el que falten són mecanismes,si no los hubiera existen niños en cíes existen niños migrantes y si no los hubiera el que faltan son mecanismos,if it did not have the ones exist children  cíes exist children migrants and if it did not have the ones what are missing are mechanisms
143,ARG1,,FAVOUR,,,,,no creieu que amb un model gestionat a través del sistema públic de salut igual que la donació d'òrgans garantiria una pràctica ètica d'aquesta gestació,no creéis que con un modelo gestionado a través del sistema público de salud igual que la donación de órganos garantizaría una práctica ética de esta gestación,do not think that with a model managed through the public system of equal health that the donation of organs would guarantee an ethic practice of this gestation
144,ARG1,3.0,AGAINST,143,CA,,,per suposat que no ,por supuesto que no,for supposed that no
145,ARG1,3.0,AGAINST,140,RA,,,no és que vullguem que hi haja més xiquets,no es que vullguem que haya más niños,is not that vullguem that there is more children
146,ARG1,3.0,AGAINST,145,MA,,,sinó tot el contrari,sino todo el contrario,but all the opposite
