ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,ADU_CAT,ADU_ES,ADU_EN
20,INTRO,,AGAINST,19,RA,,,els éssers humans ja hem especulat amb una de les tres necessitats bàsiques dels éssers vius la nutrició,los seres humanos ya hemos especulado con una de las tres necesidades básicas de los seres vivos la nutrición,the human beings already have speculated with one of the three basic necessities of the living beings the nutrition
21,INTRO,,AGAINST,,,,,milions de persones morir,millones de personas morir,million of persons die
22,INTRO,,AGAINST,,,,,tampoc creiem que la gestació subrogada empoderi la dona que sigui un símbol de llibertat que aquesta es pugui emprendre la pràctica de la gestació subrogada ja que és una circumstància de misèria el que l'empeny,tampoco creemos que la gestación subrogada empodere la mujer que sea un símbolo de libertad que esta se pueda emprender la práctica de la gestación subrogada puesto que es una circunstancia de miseria el que lo empuja,neither think that the surrogacy empoderi the wife that was a symbol of liberty that this can undertake  the practice of the surrogacy since it is a circumstance of misery what thrusts it
23,INTRO,,AGAINST,22,RA,,,més de dos mil anys de filosofia occidental discutint sobre el lliure albir perquè ara hi hagi qui s'atreveixi a reduir el terme llibertat a la voluntat de l'individu,más de dos mil años de filosofía occidental discutiendo sobre el libre albedrío porque ahora haya quién se atreva a reducir el término libertado a la voluntad del individuo,more of two thousand years of occidental philosophy arguing on the free freewill so that now there is who  atreveixi at reducing the term liberty at the will of the individual
24,INTRO,,AGAINST,23,RA,,,perquè existeix una opressió de la que no es parla però que hi és que és la dels diners,porque existe una opresión de la que no se habla pero que está que es la del dinero,so that it exists a tightness of what does not talk  but that is  that it is the of the money
25,INTRO,,AGAINST,24,RA,,,si una dona necessita diners quan vol més en quin cas està oferint el seu ventre lliurement,si una mujer necesita dinero cuando quiere más en qué caso está ofreciendo su vientre libremente,if a wife needs money when wants to more at which case is offering his belly loosely
26,INTRO,,AGAINST,25,RA,,,ho està fent voluntàriament,lo está haciendo voluntariamente,is making it voluntarily
27,INTRO,,AGAINST,25,RA,,,mai en cap cas ho fa lliurement,nunca en ningún caso lo hace libremente,never at any case makes it loosely
28,INTRO,,AGAINST,,,,,entre dos mil deu i dos mil setze a l'estat espanyol neixen més de tres milions de nens i només en inscriuen nou-cents setanta-sis per gestació subrogada feta amb ventres de lloguer a l'estranger,entre dos mil debe y dos mil dieciséis en el estado español nacen más de tres millones de niños y solo inscriben novecientos setenta y seis por gestación subrogada hecha con vientres de alquiler a la extranjero,among two thousand spring and two thousand sixteen at the Spanish state are born more of three million of boys and only inscribe  nine hundred seventy-six for surrogacy made with bellies for hire abroad
29,INTRO,,AGAINST,28,RA,,,un zero coma zero tres per cent dels nens que neixen a espanya ho són per gestació subrogada no existeix aquest problema aquí,un cero coma cero tres por ciento de los niños que nacen a espanya lo son por gestación subrogada no existe este problema aquí,one zero coma zero three percent of the boys that are born at espanya are it for surrogacy does not exist this problem here
30,INTRO,,FAVOUR,,,,,ni ho enteneu ni ho respecteu però el pitjor de tot és que ens ataqueu a nosaltres i a totes les persones que necessiten de la nostra ajuda per poder ser pares i mares ens insulteu ens agradiu ens menyspreu desconfieu de la nostra capacitat de decidir i ens negueu la llibertat de fer-ho voleu imposar-nos la vostra moral la vostra ètica la vostra ideologia s'amagueu davall el nom de feministes per defendre els nostres drets mentres xafen crideu al carrer orgullosos i orgulloses nosaltres parim nosaltres decidim a l'hora que preteneu impedir-los parir i decidir firmat l'associació per la gestació subrogada,ni lo entendéis ni lo respetáis pero el peor de todo es que nos ataquéis a nosotros y a todas las personas que necesiten de nuestra ayuda para poder ser padres y madres nos insultáis nos agradiu nos desprecio desconfiáis de nuestra capacidad de decidir y nos negáis la libertad de hacerlo queréis imponernos vuestra moral vuestra ética vuestra ideología se escondéis debajo el nombre de feministas para defender nuestros derechos mientras chafan gritáis en la calle orgullosos y orgullosas nosotros parimos nosotros decidimos en la hora que pretendéis impedirlos parir y decidir firmado la asociación por la gestación subrogada,or understand it or respect it but the worst of everything is that you attack us at us and at all the persons that need of our aid to be able to be parents and mothers insult us body agradiu us contempt desconfieu of our capacity to decide and deny us the liberty to make it want to impose us your morale your ethic your ideology veil  below the name of feminists to defend our laws meanwhile xafen cry at the proud and proud street we bear we decide at the hour that pretend to impede them bear and decide signed the association for the surrogacy
31,INTRO,,FAVOUR,30,RA,,,estar en contra es situar-nos en la postura en contra és tancar els ulls enfront d'una situació real,estar en contra se situarnos en la postura en contra es cerrar los ojos frente a una situación real,be against  situate us at the posture against is to shut the eyes in front of a real situation
32,INTRO,,FAVOUR,30,RA,,,estar en contra de la gestació subrogada i de la falta de legalització al nostre país és deixar a milers de persones a mercè d'altres realitats socials,estar en contra de la gestación subrogada y de la falta de legalización a nuestro país es dejar a miles de personas a merced otras realidades sociales,be against of the surrogacy and of the fault of legalisation at our country is to let at thousands of persons at favour of other social realities
33,INTRO,,FAVOUR,30,RA,,,sobretot és no lluitar i afrontar tots els problemes que deriven de la falta d'una normativització,sobre todo es no luchar y afrontar todos los problemas que derivan de la falta de una normativización,especially is not battling and affront all the problems that derive of the fault of a normativització
34,INTRO,,FAVOUR,,,,,un marc central garantista que protegisca i respecte tant la dona gestant com la diversitat familiar fruit de la societat plural i democràtica en la que vivim,un marco central garantista que proteja y respeto tanto la mujer gestante como la diversidad familiar fruto de la sociedad plural y democrática en la que vivimos,a central frame garantista that it protect and respect so much the wife gestant how the familiar diversity fruit of the plural and democratic society at what live
35,INTRO,,FAVOUR,34,RA,,,la protecció i és que la falta de legalització pot comportar la clandestinitat,la protección y es que la falta de legalización puede comportar la clandestinidad,the protection and is that the fault of legalisation can comport the secrecy
36,INTRO,,FAVOUR,35,RA,,,la no existència d'un marc legal pot generar situacions d'abús per persones sense escrúpols,la no existencia de un marco legal puede generar situaciones de abuso por personas sin escrúpulos,the no existence of a legal frame can generate situations of abuse for persons without scruples
37,INTRO,,FAVOUR,36,RA,,,tota persona siga quina siga la forma en què va ser concebut gestat o nascut té els mateixos drets,toda persona sea cual sea la forma en qué fue concebido gestado o nacido tiene los mismos derechos,every person was which are the form at what was conceived gestat or born has the same laws
38,INTRO,,FAVOUR,37,RA,,,aquells drets que puga garantir un marc nacional i internacional dels drets humans,aquellos derechos que pueda garantizar un marco nacional e internacional de los derechos humanos,those laws that can guarantee a national and international frame of the human laws
39,INTRO,,FAVOUR,38,RA,,,així ho creu la jurisprudència del tribunal europeu de drets humans en vàries sentències,así lo cree la jurisprudencia del tribunal europeo de derechos humanos en varias sentencias,like this thinks it the jurisprudence of the European tribunal of human laws at varied sentences
40,INTRO,,FAVOUR,39,RA,,, el tribunal europeu de drets humans declara que es viola l'article vuit del conveni europeu de drets humans respecte a la vida privada al no reconèixer la filiació entre els xiquets les criatures nascudes per gestació subrogada i els progenitors que recorreixen a aquest mètode de reproducció assistida,el tribunal europeo de derechos humanos declara que se viola el artículo ocho del convenio europeo de derechos humanos respecto a la vida privada al no reconocer la filiación entre los niños las criaturas nacidas por gestación subrogada y los progenitores que recorreixen a este método de reproducción asistida,the European tribunal of human laws declares that it rapes  the article eight of the European agreement of human laws with regard to the private life at the not recognising the filiació among the children the born creatures for surrogacy and the progenitors that recorreixen at this method of reproduction assisted
41,INTRO,,FAVOUR,40,RA,,,a espanya s'estableix a l'article deu de la llei catorze barra dos mil sis del vint-i-sis de maig sobre tècniques de reproducció humana assistida el contracte per gestació subrogada és nul de ple dret,a espanya se establece en el artículo debe de la ley catorce barra dos mil seis del veintiséis de mayo sobre técnicas de reproducción humana asistida el contrato por gestación subrogada es nulo de pleno derecho,at espanya establishes  at the article owes of the law fourteen bar two thousand six of the twenty-six of May on technicians of human reproduction assisted the agreement for surrogacy is null full-fledged
42,INTRO,,FAVOUR,41,CA,,,a la inscripció del cinc d'octubre de dos mil de la direcció general de registres i el notariat deixa sense contingut efectiu la prohibició de la gestació subrogada al contemplar la inscripció de xiquets i xiquetes fruit d'aquesta tècnica vivim una situació d'incertesa jurídica,a la inscripción del cinco de octubre de dos mil de la dirección general de registros y el notariado deja sin contenido efectivo la prohibición de la gestación subrogada al contemplar la inscripción de niños y niñas fruto de esta técnica vivimos una situación de incertidumbre jurídica,at the inscription of the October five two thousand of the general address of registries and the notariat lets without effective content the ban of the surrogacy at the contemplate the inscription of children and infants fruit of this technician live a situation of juridical uncertainty
43,ARG1,1.0,AGAINST,2,RA,,,l'individu i el seu context,el individuo y su contexto,the individual and his context
44,ARG1,1.0,AGAINST,43,MA,,,és impossible cohabitar sense atendre el nostre entorn,es imposible cohabitar sin atender nuestro entorno,is impossible to cohabit without attending our environment
45,ARG1,1.0,AGAINST,44,RA,,,estem actuant d'una manera determinada segons el que estem visquen ara mateix el nostre entorn,estamos actuando de una manera determinada según el que estamos vivan ahora mismo nuestro entorno,are acting of a determinate mode according to what are live right now our environment
46,ARG1,1.0,AGAINST,,,,,aquella epidèmia de suïcidis quan va morir marilyn monroe o quan va morir kurt cobain el guitarrista de nirvana,aquella epidemia de suicidios cuando murió marilyn monroe o cuando murió kurt cobain el guitarrista de nirvana,that epidemic of suicides when died marilyn monroe or when died kurt cobain the guitarist of nirvana
47,ARG1,1.0,AGAINST,46,RA,,,la gent actua d'una manera segons el context,la gente actúa de una manera según el contexto,the persons acts of a mode according to the context
48,ARG1,1.0,AGAINST,47,RA,,,en quin context actual estem visquent,en qué contexto actual estamos visquent,at which ongoing context are visquent
49,ARG1,1.0,AGAINST,48,RA,,,estem vivint un moment on impera un capitalisme salvatge un capitalisme ferotge on cada cop més les idees neoliberals estan agafant força,estamos viviendo un momento donde impera un capitalismo salvaje un capitalismo feroz donde cada vez más las ideas neoliberales están cogiendo fuerza,are living a moment where impera a wild capitalism a fierce capitalism where increasingly the neoliberal ideas are seizing quite
50,ARG1,1.0,AGAINST,49,RA,,,aquestes idees ens diuen que tot el que volem ho podem tenir i més quan paguem amb diners,estas ideas nos dicen que todo el que volamos lo podemos tener y más cuando pagamos con dinero,these ideas say us that everything what blast can have it and more when pay with money
51,ARG1,1.0,FAVOUR,,,,,si ha parlat de context en quin context és el nostre un país són la gent mor de fam,si ha hablado de contexto en qué contexto es el nuestro un país son la gente muere de hambre,if it has talked of context at which context is our a country are the persons dies of famine
52,ARG1,1.0,AGAINST,,,,,vivim En un context on hi ha gent que es suïcida quan estan a punt de desnonar-la,vivimos En un contexto donde hay gente que se suicida cuando están a punto de desahuciarla,live At a context where there are persons that  suicidal when are ready to evict it
53,ARG1,1.0,AGAINST,52,RA,,,aquest mateix any una dona es va haver de suïcidar just abans de del seu desnonament o per exemple quan una mare va saltar per un pont amb el seu fill perquè no podia fer-se càrrec de un crèdit bancari,este mismo año una mujer se tuvo que suicidar justo antes de de su desahucio o por ejemplo cuando una madre saltó por un puente con su hijo porque no podía hacerse cargo de un crédito bancario,this same year a wife had to  suïcidar just before of his eviction or for example when a mother sprang for a bridge with his son so that it could not make charge of a banking credit
54,ARG1,1.0,AGAINST,53,RA,,,els diners ens oprimeixen,el dinero nos oprimen,the money oppress us
55,ARG1,1.0,AGAINST,54,RA,,,quina llibertat té una persona quan es troba en una situació de vulnerabilitat econòmica,qué libertad tiene una persona cuando se encuentra en una situación de vulnerabilidad económica,which liberty has a person when finds  at a situation of economic vulnerability
56,ARG1,1.0,AGAINST,55,RA,,,fins on arriba la llibertat d'una persona que no troba a una manera per poder subsistir que no arriba al final del mes que no pot donar els seus fills ni menjar que no viu que no pot pagar un sostre,hasta donde llega la libertad de una persona que no encuentra a una manera para poder subsistir que no llega al final del mes que no puede dar sus hijos ni comida que no vive que no puede pagar un techo,fine where arrives the liberty of a person that does not find at a mode to be able to subsistir that does not arrive at the end of the month that can not give his children or meal that does not live that it can not pay a ceiling
57,ARG1,1.0,AGAINST,52;55,RA,,,com no es vendran a la gestació subrogada,como no se venderán a la gestación subrogada,how will not sell  at the surrogacy
58,ARG1,,FAVOUR,,,,,podria posar exemples tan clars com els de suïcidis en casos de gestació subrogada per necessitat econòmica,podría poner ejemplos tan claros como los de suicidios en casos de gestación subrogada por necesidad económica,could pose examples as clear how the of suicides at cases of surrogacy for economic necessity
59,ARG1,1.0,AGAINST,58,MA,,,com la gent si arriba al punt de poder treure la seva vida per una qüestió de l'opressió dels diners com no vendran el seu cos dones per fer la gestació subrogada,como la gente si llega en su punto de poder sacar su vida por una cuestión de la opresión del dinero como no venderán su cuerpo mujeres para hacer la gestación subrogada,how the persons if it arrives at the point to be able to remove his life for a question of the tightness of the money how will not sell his body wives to make the surrogacy
60,ARG1,2.0,AGAINST,19,RA,,,dostoievski ja deia en una de les seves obres que defensava la raó de ser la raó de ser de la nostra espècie la raó de ser és la que qualsevol espècie de sobreviure instint de supervivència,dostoievski ya decía en una de sus obras que defendía la razón de ser la razón de ser de nuestra especie la razón de ser es la que cualquier especie de sobrevivir instinto de supervivencia,dostoievski already said at one of his works that defended the reason of being the reason of being of our species the reason of being is what any species to survive flair of survival
61,ARG1,2.0,AGAINST,60,RA,,,tres necessitats bàsiques que té l'ésser humà que és la de relacionar-se nutrir-se i reproduir-se,tres necesidades básicas que tiene el ser humano que es la de relacionarse nutrir-se y reproducirse,three basic necessities that has the human being that is the to relate  nutrir- and reproduce
62,ARG1,2.0,AGAINST,61,RA,,,dostoievski deia en un exemple que una persona per exemple que estar just a punt de morir amb els ulls tapats sempre encara en aquell moment si li donen la oportunitat de per exemple poder viure per tota l'eternitat però en un espai d'una rajola per tota l'eternitat amb soledat absoluta la gent decidirà viure sempre viure,dostoievski decía en un ejemplo que una persona por ejemplo que estar justo a punto de morir con los ojos tapados siempre encara en aquel momento si le dan la oportunidad de por ejemplo poder vivir por toda la eternidad pero en un espacio de una baldosa por toda la eternidad con soledad absoluta la gente decidirá vivir siempre vivir,dostoievski said at an example that a person for example that be just ready to die with the eyes covered always still at that moment if they give him the opportunity of for example can live for all the eternity but at a room of a brick for all the eternity with soledat absolute the persons will decide to live always live
63,ARG1,3.0,AGAINST,,,,,millorar les alternatives,mejorar las alternativas,improve the alternatives
64,ARG1,3.0,AGAINST,,,,,millorem l'adopció,mejoramos la adopción,improve the adoption
65,ARG1,3.0,AGAINST,,,,,és primordial que revisem i que millorem tots els requisits que hi han avui dia,es primordial que revisemos y que mejoremos todos los requisitos que han hoy en día,is primordial that we revise and that we improve all the requisites that have  nowadays
66,ARG1,3.0,AGAINST,,,,,han abaixat un noranta per cent les adopcions en aquest país en l'última dècada,han bajado un noventa por ciento las adopciones en este país en la última década,have lowered a ninety percent the adoptions at this country at the last decade
67,ARG1,3.0,AGAINST,,,,,que la gestació subrogada sigui altruista que sigui gratuïta és simplement una manera d'abaratir costos on qui surt perdent és la mare gestant,que la gestación subrogada sea altruista que sea gratuita es simplemente una manera de abaratar costes donde quienes sale perdiendo es la madre gestante,that the surrogacy was altruistic that it was free is simply a mode of abaratir costs where who exits missing is the mother gestant
68,ARG1,3.0,AGAINST,,,,,tenim informes com l'informe wendel que diu que la gestació subrogada no és viable perquè la demanda creix i llavors hi haurà molta més demanda que oferta,tenemos informes como el informe wendel que dice que la gestación subrogada no es viable porque la demanda crece y entonces habrá mucha más demanda que ofrecida,have reports how the report wendel that it says that the surrogacy is not viable so that the demand grows and then there will be a lot of more demand that offer
69,ARG1,3.0,AGAINST,68,RA,,,com per exemple el canadà això porta a que els pares hagin de marxar per buscar allò que no troben en el seu país,como por ejemplo lo canadà esto lleva a que los padres tengan que marchar para buscar aquello que no encuentran en su país,how for example the canadà this takes at that the parents have to leave to seek that that do not find at his country
70,ARG1,1.0,FAVOUR,69,CA,,,no és el que jo he vist mai al meu país,no es el que yo he visto nunca a mi país,is not what I have viewed never at my country
71,ARG1,1.0,FAVOUR,,,,,apostem per una gestació subrogada altruista,apostamos por una gestación subrogada altruista,bet for a surrogacy altruist
72,ARG1,1.0,FAVOUR,71,RA,,,com la via adequada per desenvolupar aquesta activitat per garantitzar que no es done cap mercantilització del cos de la dona,como la vía adecuada para desarrollar esta actividad por garantitzar que no se dé ninguna mercantilización del cuerpo de la mujer,how the suitable road to develop this activity for garantitzar that it do not give  cape mercantilització of the body of the wife
73,ARG1,2.0,FAVOUR,,,,,suposa regalar xiquets a tothom,supone regalar niños a todo el mundo,supposes to give children at everybody
74,ARG1,2.0,FAVOUR,,,,,suposa alleugerar els tràmits,supone alleugerar los trámites,supposes alleugerar the formalities
75,ARG1,2.0,FAVOUR,73;74,RA,,,el que està en joc és una vida,el que está en juego es una vida,what is at stake is a life
76,ARG1,1.0,FAVOUR,,,,,l'institut d'estudis catalans definix la gestació com el procés de formació i desenvolupament de l'embrió en les femelles dels animals vivípars i així mateix parla de subrogar com assumir un dret una obligació o una funció d'altri,el instituto de estudios catalanes define la gestación como el proceso de formación y desarrollo del embrión en las hembras de los animales vivíparos y así mismo habla de subrogar como asumir un derecho una obligación o una función de altri,the institute of Catalan surveys defines the gestation how the process of training and development of the embryo at the females of the viviparous animals and likewise talks of subrogar how assume a law a debenture or a function of altri
77,ARG1,1.0,FAVOUR,71,RA,,,no és d'una explotació econòmica cap a la dona,no es de una explotación económica hacia la mujer,is not of an economic exploitation to the wife
78,ARG1,1.0,AGAINST,,,,,ha dit que sent una gestació altruista s'evitaria l'explotació econòmica però hi hauria molta explotació física,ha dicho que siente una gestación altruista se evitaría la explotación económica pero habría mucha explotación física,has said that being an altruistic gestation would eschew  the economic exploitation but there would be a lot of physical exploitation
79,ARG1,1.0,FAVOUR,,,,,la gestació subrogada altruista ha de ser que un pacte basat en la confiança i en la bona voluntat de totes dues parts implicades,la gestación subrogada altruista tiene que ser que un pacto basado en la confianza y en la buena voluntad de ambas partes implicadas,the surrogacy altruist has to be that a pact based at the confidence and at the good will of both parts implied
80,ARG1,1.0,FAVOUR,79,RA,,,doncs que s'ha d'entendre la gestació subrogada com un favor que una dona li fa a una parella o una persona demandant d'aquesta paternitat,pues que se tiene que entender la gestación subrogada como un favor que una mujer le hace a una pareja o una persona demandante de esta paternidad,then that has to understand  the surrogacy like a favour that a wife makes him at a couple or a person suing of this paternity
81,ARG1,1.0,FAVOUR,80,MA,,,és a dir si la dona és qui fa el favor és raonable que aquesta és la que tinga l'última paraula sobre el que passa al seu cos,es decir si la mujer es quien hace el favor es razonable que esta es la que tenga la última palabra sobre el que pasa en su cuerpo,that is to say if the wife is who makes the favour is reasonable that this is what have the last word on what passes at his body
82,ARG1,1.0,FAVOUR,81,RA,,,i per això cap dels seus drets ha de poder ser xafat,y por eso ninguno de sus derechos tiene que poder ser chafado,and therefore any of his laws has to can be xafat
83,ARG1,1.0,FAVOUR,82,MA,,,la dona per accedir a aquest pacte veja limitat cap dret que ja t'he reconegut com ara la interrupció voluntària de l'embaràs o per exemple en la seua filiació o el seu dret de filiació amb la criatura que gesta,la mujer para acceder a este pacto vea limitado ningún derecho que ya te he reconocido como por ejemplo la interrupción voluntaria del embarazo o por ejemplo en su filiación o su derecho de filiación con la criatura que gesta,the wife to access at this pact view limited any law that already have recognised you like now the voluntary stoppage of the pregnancy or for example at his filiació or his law of filiació with the creature that feat
84,ARG1,,AGAINST,77,CA,,,definiu una gestació subrogada altruista i no creieu possible que hi hagi llavors diners en negre que donin aquestes dones llavors hi hagi poders xantatge i no siguin lliure de decidir finalment,definís una gestación subrogada altruista y no creéis posible que haya entonces dinero en negro que den estas mujeres entonces haya poderes chantaje y no sean libre de decidir finalmente,define a surrogacy altruist and do not think possible that there is then money at black that give these wives then there are powers blackmail and are not free to decide finally
85,ARG1,1.0,FAVOUR,,,,,si es desenvoluparia un possible mercat negre en una economia paral·lela,si se desarrollaría un posible mercado negro en una economía paralela,if it would develop  a possible black market at a parallel economics
86,ARG1,,AGAINST,85,CA,,,no,no,no
87,ARG1,,AGAINST,86,RA,,,que una dona que ho faci per gestació subrogada altruista el comitent li proposi diners sense oficialitzar-ho això es podria donar i llavors acabaríem fins fins i tot amb una gestació econòmica i un abús,que una mujer que lo haga por gestación subrogada altruista el comitente le proponga dinero sin oficializarlo esto se podría dar y entonces acabaríamos hasta incluso con una gestación económica y un abuso,that a wife that make it for surrogacy altruist it comitent propose him money without oficialitzar-it this could give  and then would end until even with an economic gestation and an abuse
88,ARG1,1.0,FAVOUR,,,,, si una dona vertaderament es veu abocada a una necessitat econòmica molt gran acabarà accedint a un mercat negre,si una mujer verdaderamente se ve abocada a una necesidad económica muy grande acabará accediendo a un mercado negro,if a wife truly views  tipped at an economic necessity very big will end accessing at a black market
89,ARG1,1.0,FAVOUR,88,RA,,,i acabarà venent el seu cos tal com vosaltres mateix ens heu dit per tal de poder sobreviure,y acabará vendiendo su cuerpo tal como vosotros mismo nos habéis dicho para poder sobrevivir,and will end selling his body as you same have said us for such to be able to survive
90,ARG1,1.0,FAVOUR,88;89,RA,,,si això passa ara on tot tipus de gestació subrogada està il·legalitzada,si esto pasa ahora donde todo tipo de gestación subrogada está ilegalizada,if this passes now where every type of surrogacy is outlawed
91,ARG1,1.0,FAVOUR,90,RA,,,legalitzant només una part la part altruísta i continuant il·legalitzant la part remunerada aquesta serà la causa,legalizando solo una parte la parte altruísta y continuando ilegalizando la parte remunerada esta será la causa,legalising only a part the part altruísta and continuing outlawing the part remunerada this will be the cause
92,ARG1,1.0,FAVOUR,91,RA,,,s'ha de perseguir aquest mercat negre,se tiene que perseguir este mercado negro,has to persecute  this black market
93,ARG1,1.0,FAVOUR,91,RA,,,s'ha de perseguir aquesta explotació cap a la dona,se tiene que perseguir esta explotación hacia la mujer,has to persecute  this exploitation to the wife
94,ARG1,1.0,FAVOUR,91,RA,,,i s'ha de lluitar per combatre la feminització de la pobresa que les aboca a caure en aquest mercat negre,y se tiene que luchar para combatir la feminización de la pobreza que las aboca a caer en este mercado negro,and has to battle  to combat it feminització of the poverty that the tips at falling at this black market
95,ARG2,2.0,AGAINST,19,RA,,,quan una persona en aquest cas una mare té una gestació d'un nadó i dóna llum un dels primers instints és protegir aquest nadó,cuando una persona en este caso una madre tiene una gestación de un bebé y da luz uno de los primeros instintos es proteger este bebé,when a person at this case a mother has a gestation of a baby and gives light one of the first flairs is to protect this baby
96,ARG2,2.0,AGAINST,95,RA,,,quan introdueixes al marc legal la gestació subrogada estàs rematant aquest instint maternal de protegir aquest nadó,cuando introduces al marco legal la gestación subrogada estás rematando este instinto maternal de proteger este bebé,when introduce at the legal frame the surrogacy are finishing this maternal flair to protect this baby
