ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,ADU_CAT,ADU_ES,ADU_EN
56,INTRO,2,FAVOUR,55,RA,,,aquesta responsabilitat a espanya no l'està complint permetent la prohibició que existeix actualment,esta responsabilidad a espanya no lo está cumpliendo permitiendo la prohibición que existe actualmente,this responsibility at espanya is not it conforming permitting the ban that exists at present
57,INTRO,3,FAVOUR,,,,,argument jurídic,argumento jurídico,juridical argument
58,INTRO,3,FAVOUR,57,RA,,,és necessària la legalització per estructurar un procediment que respecti la dignitat de totes les parts implicades en aquest tipus de pràctiques,es necesaria la legalización para estructurar un procedimiento que respete la dignidad de todas las partes implicadas en este tipo de prácticas,is necessary the legalisation to structure a procedure that respect the dignity of all the parts implied at this type of practices
59,INTRO,3,FAVOUR,60;61,RA,,,estem en una situació de esquizofrènia legislativa,estamos en una situación de esquizofrenia legislativa,are at a situation of legislative schizophrenia
60,INTRO,3,FAVOUR,,,,,per un costat tenim una prohibició rotunda la maternitat subrogada,por un lado tenemos una prohibición rotunda la maternidad subrogada,for a canton have a ban rotunda the surrogacy
61,INTRO,3,FAVOUR,60,CA,,,però llavors veiem que de facto sí que es troba permesa,pero entonces vemos que de facto sí que se encuentra permitida,but then view that of facto aye that it finds  permitted
62,INTRO,3,FAVOUR,58,MA,,,necessitem una legalització una regulació que el que faci és assegurar les garanties de totes les dones i de totes les parts que es trobin dintre aquest procés,necesitamos una legalización una regulación que el que haga es asegurar las garantías de todas las mujeres y de todas las partes que se encuentren dentro este proceso,need a legalisation a regulation that what make is to assure the guarantees of all the wives and of all the parts that find  inside this process
63,INTRO,3,FAVOUR,32,RA,,,és que a espanya és com si es trobés mirant aquest mirall doncs al final el que està veient en aquest mirall és com la seva prohibició realment funciona com està lluitant per protegir la dignitat de la dona del resta del món però realment això és un més reflex és un mer desig,es que a espanya es cómo si se encontrara mirando este espejo pues al final el que está viendo en este espejo es como su prohibición realmente funciona como está luchando para proteger la dignidad de la mujer del resto del mundo pero realmente esto es un más reflejo es un mero deseo,is that at espanya is as if it found  looking this mirror then at the end what is viewing at this mirror is how his ban really functions how is battling to protect the dignity of the wife of the rest in the world but really this is a more reflex is a mere wish
64,INTRO,3,FAVOUR,,,,,està lluitant per protegir la dignitat de la dona del resta del món,está luchando para proteger la dignidad de la mujer del resto del mundo,is battling to protect the dignity of the wife of the rest in the world
65,INTRO,3,FAVOUR,,,,,però realment això és un més reflex és un mer desig,pero realmente esto es un más reflejo es un mero deseo,but really this is a more reflex is a mere wish
66,INTRO,,FAVOUR,,,,,no és la realitat,no es la realidad,is not the reality
67,INTRO,,FAVOUR,66,RA,,,la realitat és ben distinta,la realidad es bien distinta,the reality is very distinct
68,INTRO,2;3,FAVOUR,49;50;51;52;53;54;57;58,RA,67,MA,és que la realitat és que està sent còmplice de pràctiques immorals,es que la realidad es que está siendo cómplice de prácticas inmorales,is that the reality is that it is being accomplice of immoral practices
69,INTRO,2;3,FAVOUR,32;63;68,RA,,,per tal d'acabar amb tot això hem de treure els ulls de nosaltres mateixos d'aquest nostre reflex i veure el nostre entorn,para acabar con todo esto tenemos que sacar los ojos de nosotros mismos de este nuestro reflejo y ver nuestro entorno,for such to end with everything this have to remove the eyes of us same of this ours reflex and view our environment
70,ARG1,,AGAINST,3,MA,,,no es pot ni s'ha de legalitzar la gestació subrogada,no se puede ni se tiene que legalizar la gestación subrogada,can not  or has to legalise  the surrogacy
71,ARG1,3,AGAINST,,,,,a un país com regne unit que la gestació subrogada altruista està legalitzada tan sols comporta un vint-i-u per cent del total front a un setanta-nou per cent que comporta la remunerada,a un país como reino unido que la gestación subrogada altruista está legalizada tan solo comporta un veintiuno por ciento del total frente a un setenta y nueve por ciento que comporta la remunerada,at a country how realm united that the surrogacy altruist is legalised as only gate one twenty-and-u percent of the total front at a seventy-nine percent that gate the remunerada
72,ARG1,3,AGAINST,,,,,a nivell mundial la gestació subrogada altruista comporta un deu per cent del total front a un noranta per cent de la gestació subrogada remunerada,a nivel mundial la gestación subrogada altruista comporta un diez por ciento del total frente a un noventa por ciento de la gestación subrogada remunerada,at world level the surrogacy altruist comports a ten percent of the total front at a ninety percent of the surrogacy remunerada
73,ARG1,1,AGAINST,71;72,RA,,,per tant diem que parlar de gestació subrogada altruista no és realista,por lo tanto decimos que hablar de gestación subrogada altruista no es realista,therefore we say that talk of surrogacy altruistic is not realistic
74,ARG1,1,AGAINST,73,RA,,,la gestació subrogada que de veres es produïx és la gestació subrogada remunerada,la gestación subrogada que de viste se produce es la gestación subrogada remunerada,the surrogacy that of true produces  is the surrogacy remunerada
75,ARG1,1;2,AGAINST,,,,,és legítim tractar a les dones com un arbre o com un una simple fàbrica,es legítimo tratar a las mujeres como un árbol o como uno una simple fábrica,is legitimate to treat at the wives how a tree or how one a simple factory
76,ARG1,3,AGAINST,,,,,segons l'oficina d'ocupació un treball per a ser com a tal ha de ser de quaranta hores setmanals repartides en huit hores diàries,según la oficina de ocupación un trabajo para ser como tal tiene que ser de cuarenta horas semanales repartidas en ocho horas diarias,according to the office of occupancy a work for being as such has to be of forty weekly hours delivered at eight daily hours
77,ARG1,1,AGAINST,,,,,això és completament contrari al que dura un embaràs,esto es completamente contrario al que dura un embarazo,this is entirely contrary at the that lasts a pregnancy
78,ARG1,1,AGAINST,76,RA,,,un embaràs no es pot interrompre per a tindre vacances,un embarazo no se puede interrumpir para tener vacaciones,a pregnancy can not  interrupt to have holidays
79,ARG1,1,AGAINST,78,MA,,,no es pot interrompre per a complir l'horari laboral,no se puede interrumpir para cumplir el horario laboral,can not  interrupt to conform the labour schedule
80,ARG1,1,AGAINST,4;70;74,RA,,,això podria comportar un cavall de troia per a afavorir l'explotació i la mercantilització de les dones,esto podría comportar un caballo de troia para favorecer la explotación y la mercantilización de las mujeres,this could comport a horse of troia to favour the exploitation and the mercantilització of the wives
81,ARG1,2,AGAINST,80,RA,,,la maternitat es converteix en l'única sortida per a les dones més vulnerables,la maternidad se convierte en la única salida para las mujeres más vulnerables,the motherhood converts  at the only start for the most vulnerable wives
82,ARG1,2,AGAINST,,,,,existeix una relació entre classes,existe una relación entre clases,exists an account among classes
83,ARG1,2,AGAINST,82,MA,,,entre qui té diners i qui no,entre quien tiene dinero y quien no,among who has money and who no
84,ARG1,2,AGAINST,80;81,RA,,,es produïx un sistema d'explotació ja que la dona tan sols rep un quinze per cent del total del que es paga,se produce un sistema de explotación puesto que la mujer tan solo recibe un quince por ciento del total del que se paga,produces  a system of exploitation since the wife as only gets a fifteen percent of the total of the that pays
85,ARG1,,AGAINST,,,,,la fal·làcia de la lliure elecció,la falacia de la libre elección,the fallacy of the free election
86,ARG1,2,AGAINST,85,RA,,, una dona és lliure de triar entre donar de menjar als seus fills,una mujer es libre de elegir entre dar de comer a sus hijos,a wife is free to elect among giving to eat at his children
87,ARG1,2,AGAINST,85;86,RA,,,o ser mare gestant,o ser madre gestante,or be mother gestant
88,ARG1,2,AGAINST,,,,,què fan si un xiquet no ix com esperen,que hacen si un niño no sale como esperan,what make if a child does not exit how expect
89,ARG1,2,AGAINST,88,RA,,,amb una malaltia,con una enfermedad,with a sickness
90,ARG1,2,AGAINST,88;89,RA,,,o una deformació,o una deformación,or a deformation
91,ARG1,2,AGAINST,88,RA,,,el tornen,lo vuelven,return it
92,ARG1,2,AGAINST,88;89;90;91,RA,,,això és el que passa a països com a ucraïna en què estan creant-se orfenats únicament per a aquestos xiquets i xiquetes que ixen defectuosos,esto es el que pasa en países como ucraïna en que están creándose orfanatos únicamente para estos niños y niñas que salen defectuosos,this is what passes at countries as a ucraïna at what are creating  orphanages only for these children and infants that exit defective
93,ARG1,3,FAVOUR,,,,,tota aquesta explotació els conflictes d'interessos es poguessin solucionar amb una legislació adequada com la d'islàndia o canadà,toda esta explotación los conflictos de intereses se pudieran solucionar con una legislación adecuada como la de islàndia o canadà,all this exploitation the conflicts of interests could solve  with a suitable legislation how the of islàndia or canadà
94,ARG1,3,AGAINST,,,,,canadà és un país en què la gestació subrogada altruista està legalitzada,canadà es un país en que la gestación subrogada altruista está legalizada,canadà is a country at what the surrogacy altruist is legalised
95,ARG1,3,AGAINST,,,,,però tenim proves que demostren que estan plantejant-se la seua regulació remunerada,pero tenemos pruebas que demuestren que están planteándose su regulación remunerada,but have proofs that evidence that they are posing  his regulation remunerada
96,ARG1,1,AGAINST,95,RA,73,MA,la gestació subrogada altruista no és realista,la gestación subrogada altruista no es realista,the surrogacy altruistic is not realistic
97,ARG1,1,AGAINST,96,RA,80,MA,és un cavall de troia per a legalitzar la gestació subrogada remunerada ,es un caballo de troia para legalizar la gestación subrogada remunerada,is a horse of troia to legalise the surrogacy remunerada
98,ARG1,3,FAVOUR,95,CA,,,aquesta proposta de llei va ser denegada fa mig any,esta propuesta de ley fue denegada hace medio año,this proposal of law was denegada makes half year
99,ARG1,3,FAVOUR,95,CA,98,MA,la proposta de llei de que fos comercial fos denegada al canadà fa mig any,la propuesta de ley de que fuera comercial fuera denegada al canadà hace medio año,the proposal of law of that it was trading was denegada at the canadà makes half year
100,ARG1,3,FAVOUR,95,CA,98;99,MA,aquesta proposta de llei perquè la maternitat subrogada fos comercial al canadà es denegues fa mig any,esta propuesta de ley porque la maternidad subrogada fuera comercial al canadà se deniegas hace medio año,this proposal of law so that the surrogacy was trading at the canadà  denegues makes half year
101,ARG1,3,AGAINST,,,,,el que voleu és garantir drets,el que voláis es garantizar derechos,what blast is to guarantee right
102,ARG1,3,AGAINST,101,CA,,,garantir drets i protegir-los és el que volem fer amb la il·legalització,garantizar derechos y protegerlos es el que queremos hacer con la ilegalización,guarantee laws and protect them is what want to make with the il·legalització
103,ARG1,3,AGAINST,6;7,MA,,,ser mare i pare és un desig no és un dret,ser madre y padre es un deseo no es un derecho,be mother and father is a wish is not a law
104,ARG1,3,AGAINST,103,RA,,,hi ha nombroses alternatives,hay numerosas alternativas,there is numerous alternatives
105,ARG1,2,AGAINST,103,RA,,,tan sols les persones que poden pagar ho faríem,tan solo las personas que pueden pagar lo haríamos,as only the persons that can pay would make it
106,ARG1,3,AGAINST,105,RA,,,és que és un desig i no un dret,es que es un deseo y no un derecho,is that it is a wish and no a law
107,ARG1,3,FAVOUR,56,RA,,,aquesta regulació pugui evitar que hi hagi una explotació i un estat de dret que tenim a espanya i un sistema sanitari garanteixi totes tots els drets fonamentals,esta regulación pueda evitar que haya una explotación y un estado de derecho que tenemos a espanya y un sistema sanitario garantice todas todos los derechos fundamentales,this regulation can eschew that there is an exploitation and a state by right that have at espanya and a sanitary system guarantee all all the fundamental laws
108,ARG1,3,AGAINST,107,CA,,,el sistema sanitari que tenim actualment garanteix els drets de les dones independentment de si els seus bebès són per gestació subrogada o no ,el sistema sanitario que tenemos actualmente garantiza los derechos de las mujeres independientemente de si sus bebés son por gestación subrogada o no,the sanitary system that have at present guarantees the laws of the wives independently of if his babies are for surrogacy or no
109,ARG1,1,AGAINST,108;102;3,RA,,, legalitzar-lo o no no comportaria cap diferència en la protecció de la dona,legalizarlo o no no comportaría ninguna diferencia en la protección de la mujer,legalise it or no would not comport any difference at the protection of the wife
110,ARG1,3,AGAINST,6;103;106,RA,,,una família no és més que un constructe social és egoista voler traure més nadons al món,una familia no es más que un constructo social es egoísta querer sacar más bebés al mundo,a family is not more that a constructe social is selfish to want to remove more babies at the world
111,ARG1,,AGAINST,,,,,hi ha un col·lectiu que té referent a valència que ja s'ha posicionat en contra de la gestació subrogada,hay un colectivo que tiene en lo referente a valencia que ya se ha posicionado en contra de la gestación subrogada,there is a community that has referent at valence that already has positioned  against of the surrogacy
112,ARG1,3,AGAINST,,,,,parlar d'economia desitjos percentatges i drets està molt bé,hablar de economía deseos porcentajes y derechos está muy bien,talk of economics wishes percentages and laws is very good
113,ARG1,1,AGAINST,,,,,però no ens pot desviar del que estem parlant realment que són éssers humans amb sentiments i amb particularitats que els fan éssers humans,pero no nos puede desviar del que estamos hablando realmente que son seres humanos con sentimientos y con particularidades que los hacen seres humanos,but can not us deflect of the that are talking really that they are human beings with sentiments and with peculiarities that make the ones human beings
114,ARG1,1,AGAINST,,,,,el neonatòleg nils bergman diu que el pitjor que li pot passar a un nounat és que el separen de la seua mare,lo neonatòleg nils bergman dice que el peor que le puede pasar a un neonato es que lo separan de su madre,the neonatòleg nils bergman says that the worst that can pass him at a nounat is that they part his mother's it
115,ARG1,1,AGAINST,3;70;114;6;103,RA,,, això ens deriva al nostre posicionament que és revisar els tràmits de l'adopció sempre en benefici del xiquet,esto nos deriva a nuestro posicionamiento que es revisar los trámites de la adopción siempre en beneficio del niño,this derives us at our positioning that is to revise the formalities of the adoption always for the benefit of the child
116,ARG1,1,AGAINST,3;70;114;115,RA,,,això acabaria amb la mercantilització explotació i aprofitament de les dones,esto acabaría con la mercantilización explotación y aprovechamiento de las mujeres,this would end with the mercantilització exploitation and aprofitament of the wives
117,ARG1,,FAVOUR,,,,,la gestació subrogada és molt dolenta,la gestación subrogada es muy mala,the surrogacy is very mean
118,ARG1,,FAVOUR,,,,,no obstant això és un altre debat,sin embargo es otro debate,nevertheless is another debate
119,ARG1,,FAVOUR,117;118,RA,,,la gestació subrogada és bona dolenta,la gestación subrogada es buena mala,the surrogacy is good mean
120,ARG1,3,FAVOUR,,,,,s'ha de legalitzar o no,se tiene que legalizar o no,has to legalise  or no
121,ARG1,3,FAVOUR,,,,,generalització del regne unit,generalización del reino unido,generalisation of the realm united
122,ARG1,3,FAVOUR,121,RA,71,CA,només un exemple dient que al final el regne unit no era altruista,solo un ejemplo diciendo que al final el reino unido no era altruista,only an example saying that at the end the realm united was not altruist
123,ARG1,3,FAVOUR,122,RA,,,és d'una mala legislació i d'una mala legalització com ja es va demostrar,es de una mala legislación y de una mala legalización como ya se demostró,is of a bad legislation and of a bad legalisation how already evidenced
124,ARG1,3,FAVOUR,123,MA,,,al regne unit acudir en altres països per explotar les dones allà perquè no s'estava legislant correctament,en el reino unido acudir en otros países para explotar las mujeres allá porque no se estaba legislando correctamente,at the realm united attend at other countries to explode the wives there so that it was not  legislating properly
125,ARG1,3,FAVOUR,95,CA,,,al canadà ara s'està fent comercial,al canadà ahora se está haciendo comercial,at the canadà now is  making trading
126,ARG1,3,FAVOUR,94;95,CA,,,no és cert,no es cierto,is not some
127,ARG1,3,FAVOUR,95,CA,,,es va fer una proposta de llei per tal que es fes comercial,se hizo una propuesta de ley para que se hiciera comercial,made  a proposal of law in order that it made  trading
128,ARG1,3,FAVOUR,94;95,CA,,,però aquesta proposta es va denegar fa mig any perquè anava contra la constitució del canadà,pero esta propuesta se denegó hace medio año porque iba contra la constitución del canadà,but this proposal goes  denegar makes half year so that it went against the constitution of the canadà
