ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,ADU_CAT,ADU_ES,ADU_EN
18,INTRO,,FAVOUR,17,RA,,,qui m'ha de dir a mi si puc gestar o no gestar i si puc gestar per altres,quién me tiene que decir a mí si puedo gestar o no gestar y si puedo gestar por otras,who has to say me at me if I can gestar or no gestar and if I can gestar for other
19,INTRO,,FAVOUR,16,RA,,,la gestació subrogada és un acte de solidaritat,la gestación subrogada es un acto de solidaridad,the surrogacy is an act of solidarity
20,INTRO,,FAVOUR,19,RA,,,i com a acte de solidaritat només cap que siga generosa altruista i gratuïta,y como acto de solidaridad solo cabe que sea generosa altruista y gratuita,and as a act of solidarity only fits that it was generous altruistic and free
21,INTRO,,FAVOUR,20,MA,,,fóra d'aquelles empreses que se'n lucren d'aquest acte de bondat i de tota eixa explotació que hi ha a la situació actual,fuera de aquellas empresas que se lucran de este acto de bondad y de toda esa explotación que hay a la situación actual,would be of those companies that   lucren of this act of goodness and of all eixa exploitation that there is at the ongoing situation
22,INTRO,,FAVOUR,,,,,ja n'hi ha prou de paternalisme que decideixen per nosaltres,basta de paternalismo que deciden por nosotros,already there is sufficient of paternalisme that decide for us
23,INTRO,,FAVOUR,22,RA,,,les dones també tenim opinió també tenim decisió també tenim veu i també és vàlida,las mujeres también tenemos opinión también tenemos decisión también tenemos voz y también es válida,the wives also have opinion also have decision also have voice and also is valid
24,INTRO,,FAVOUR,,,,,la gestació subrogada la seua legalització obre la possibilitat,la gestación subrogada su legalización abre la posibilitado,the surrogacy his legalisation opens the possibility
25,INTRO,,FAVOUR,24,MA,,,no vol dir això que s'obliga a ningú,no quiere decir esto que se obliga a nadie,does not mean this that obliges  at nobody
26,INTRO,,FAVOUR,24,RA,,,de d'igual forma que amb la despenalització de l'avortament simplement s'obri la possibilitat que aquella persona que ho vulga de manera lliure responsable decidida ho puga fer,de de igual forma que con la despenalización del aborto simplemente se abre la posibilidad que aquella persona que lo quiera de manera libre responsable decidida lo pueda hacer,of of equal form that with the despenalització of the abortion simply opens  the possibility that that person that want to it of responsible free mode decided can make it
27,INTRO,,FAVOUR,26,RA,,, perquè en la situació actual no es pot fer,porque en la situación actual no se puede hacer,so that at the ongoing situation can not  make
28,INTRO,1.0,FAVOUR,,,,,defensar la gestació subrogada,defender la gestación subrogada,defend the surrogacy
29,INTRO,1.0,FAVOUR,28,RA,,,perquè significa defensar la llibertat de les dones per decidir si gestar o no gestar,porque significa defender la libertad de las mujeres para decidir si gestar o no gestar,so that it means to defend the liberty of the wives to decide if gestar or no gestar
30,INTRO,2.0,FAVOUR,28,RA,,,perquè pretenem acabar amb la situació actual d'explotació i de lucre,porque pretendemos acabar con la situación actual de explotación y de lucro,so that we pretend to end with the ongoing situation of exploitation and of lucre
31,INTRO,,FAVOUR,30,MA,,,d'explotació de les dones  de lucre de les empreses intermediàries,de explotación de las mujeres de lucro de las empresas intermediarias,of exploitation of the wives of lucre of the intermediary companies
32,INTRO,,FAVOUR,28,RA,,,i perquè permetrà crear un sistema que permeta la solidaritat,y porque permitirá crear un sistema que permita la solidaridad,and so that it will permit to create a system that permit the solidarity
33,INTRO,,AGAINST,,,,,imaginem per un segon que vivim en un món on s'ha legalitzat la gestació subrogada s'ha per tant legitimat la mercantilització de la vida d'un nadó una família o un pare solter va en una consulta i els hi entreguen una carta com aquesta per què perquè el pare pugui escollir quin nadò voldrà per exemple podríem tenir un fill amb el cabell ros i els ulls blaus i això li costaria dos cents mil euros per altra banda podria ser que aquesta família volgués un nen amb el cabell castany i els ulls marrons per un preu de cent cinquanta mil euros o potser voldria un nen diferent i el voldria pèl-roig li costaria dos-cents mil euros,imaginamos por un segundo que vivimos en un mundo donde se ha legalizado la gestación subrogada se ha por lo tanto legitimado la mercantilización de la vida de un bebé una familia o un padre soltero va en una consulta y se los entregan una carta como esta por qué porque el padre pueda escoger qué nadò querrá por ejemplo podríamos tener un hijo con el cabello rubio y los ojos azules y esto le costaría dos cents mil euros por otro lado podría ser que esta familia quisiera un niño con el cabello castaño y los ojos marrones por un precio de ciento  cincuenta mil euros o quizás querría un niño diferente y lo querría pelirrojo le costaría doscientos mil euros,imagine for a second that live at a world where has legalised  the surrogacy has  therefore legitimated the mercantilització of the life of a baby a family or a father bachelor goes at a query and hand the ones to him a card like this how come so that the father can choose which nadò will want to for example could have a son with the blonde hair and the blue eyes and this would cost him two cents one thousand euros on the other hand could be that this family wanted to a boy with the brown hair and the brown eyes for a price of one hundred fifty one thousand euros or perhaps would want to a distinct boy and would want to it red-haired would cost him two hundred one thousand euros
34,INTRO,,AGAINST,33,RA,,,aquesta situació que avui potser ens sembla una situació molt surrealista és una situació real en molts dels països on s'ha legalitzat la gestació subrogada,esta situación que hoy quizás nos parece una situación muy surrealista es una situación real en muchos de los países donde se ha legalizado la gestación subrogada,this situation that today perhaps seems us a very surrealist situation is a real situation at many of the countries where has legalised  the surrogacy
35,INTRO,,AGAINST,,,,,cal preguntar-nos i entendre què és la gestació subrogada,hay que preguntarnos y entender qué es la gestación subrogada,it is necessary to ask us and understand what is the surrogacy
36,INTRO,,AGAINST,35,RA,,,la gestació subrogada és un procediment de reproducció assistida mitjançant el qual una dona gesta un embaràs i dóna llum a un nadó que després a d'entregar a uns altres progenitors,la gestación subrogada es un procedimiento de reproducción asistida mediante el cual una mujer gesta un embarazo y da luz a un bebé que después a de entregar a otros progenitores,the surrogacy is a procedure of reproduction assisted by means of which a wife feat a pregnancy and gives light at a baby that next at to hand at other progenitors
37,INTRO,,AGAINST,,,,,per tant nosaltres davant de la pregunta s'hauria de legalitzar la gestació subrogada diem que no ,por lo tanto nosotros ante la pregunta se tendría que legalizar la gestación subrogada decimos que no,therefore we in front of the question would have to legalise  the surrogacy say that no
38,INTRO,,AGAINST,37,RA,,,que ens oposem fermament a que passi a ser una pràctica permesa per la llei,que nos opongamos firmemente a que pase a ser una práctica permitida por la ley,that us oposem firmly at that pass at being a practice permitted by the law
39,INTRO,,AGAINST,,,,,per dos motius principals,por dos motivos principales,for two principal motifs
40,INTRO,,AGAINST,39,RA,,,en primer per un motiu de mercantilització,en primero por un motivo de mercantilización,at first for a motif of mercantilització
41,INTRO,,AGAINST,40,RA,,,amb la legalització de la gestació subrogada estem donant la llibertat al mercat perquè pugui regir dues vides humanes,con la legalización de la gestación subrogada estamos dando la libertad al mercado porque pueda regir dos vidas humanas,with the legalisation of the surrogacy are giving the liberty at the market so that it can govern two human lives
42,INTRO,,AGAINST,41,RA,,,en primer lloc la vida de la mare gestant  i en segon lloc la vida del nadó,en primer lugar la vida de la madre gestante y en segundo lugar la vida del bebé,in the first place the mother's life gestant and in the second place the life of the baby
43,INTRO,,AGAINST,,,,,hi ha valors com és el valor de la vida que és degradat en el moment que els sotmetem a la lògica de la llei de l'oferta i la demanda,hay valores como es el valor de la vida que es degradado en el momento que los sometamos a la lógica de la ley de la oferta y la demanda,there are values how is the value of the life that is degraded at the moment that subject the ones at the logic of the law of the offer and the demand
44,INTRO,,AGAINST,43,MA,,,és a dir que aquests valors es corrompen,es decir que estos valores se corrompan,that is to say that these values corrupt
45,INTRO,,AGAINST,,,,,la gran majoria de regulacions de la gestació subrogada fan una diferència entre les mares des de tres postures,la gran mayoría de regulaciones de la gestación subrogada hacen una diferencia entre las madres desde tres posturas,the big majority of regulations of the surrogacy make a difference among the mothers since three postures
46,INTRO,,AGAINST,45,RA,,,la mare substituta la mare gestant i la mare donant d'òvuls,la madre sustituta la madre gestante y la madre dando de óvulos,the mother substitute the mother gestant and the mother giving of ovules
47,INTRO,,AGAINST,46,RA,,,perquè està aquesta discriminació,porque está esta discriminación,so that it is this discrimination
48,INTRO,,AGAINST,47,RA,,,per així poder buscar uns òvuls que tinguin una càrrega genètica determinada i poder dissenyar aquest nadó,por así poder buscar unos óvulos que tengan una carga genética determinada y poder diseñar este bebé,for like this can seek some ovules that have a determinate genetic charge and can design this baby
49,INTRO,,AGAINST,,,,,que passa quan un producte és susceptible de ser un producte que s'intercanvia,que pasa cuando un producto es susceptible de ser un producto que se intercambia,that passes when a product is susceptible of being a product that exchanges
50,INTRO,,AGAINST,49,RA,,,que passa a ser susceptible de valoració per les parts que adquireixen aquest producte,que pasa a ser susceptible de valoración por las partes que adquieren este producto,that passes at susceptible being of appraisal for the parts that acquire this product
51,INTRO,,AGAINST,50,RA,,,per tant els estem donant la llibertat dels pares que puguin dir si aquest producte els agrada o no agrada,por lo tanto los estamos dando la libertad de los padres que puedan decir si este producto los gusta o no gusta,therefore we are giving the ones the parents's liberty that can say if this product likes the ones or does not like
52,INTRO,,AGAINST,51,RA,,,o fins i tot s'ha arribat a retornar aquest producte per considerar-ho defectuós,o incluso se ha llegado a devolver este producto para considerarlo defectuoso,or even has reached  return this product to consider it defective
53,INTRO,,AGAINST,52,MA,,,és a dir a retornar a la vida d'un nadó,es decir a devolver en la vida de un bebé,that is to say at returning at the life of a baby
54,INTRO,,AGAINST,,,,,és que hi ha valors que els diners no haurien de poder comprar mai,es que hay valores que el dinero no tendrían que poder comprar nunca,is that there are values that the money would not have to can buy never
55,INTRO,,AGAINST,,,,,per un argument feminista des de la presa de consciència de l'opressió que pateix la dona,por un argumento feminista desde la presa de conciencia de la opresión que sufre la mujer,for a feminist argument since the inmate of conscience of the tightness that suffers the wife
56,INTRO,,AGAINST,55,RA,,,una opressió que és no només econòmica sinó que també passa a ser sexual i social,una opresión que es no solo económica sino que también pasa a ser sexual y social,a tightness that is no only economic but that also passes at sexual and social being
57,INTRO,,AGAINST,56,RA,,,tractar-la com un mer recipient la instrumentalitza,tratarla como un mero recipiente la instrumentaliza,treat it like a mere container it instrumentalitza
58,INTRO,,AGAINST,57,RA,,,és com si mitjançant un contracte de lloguer lloguessim el seu ventre i la seva capacitat reproductiva,es cómo si mediante un contrato de alquiler lloguessim su vientre y su capacidad reproductiva,is as if by means of an agreement for hire lloguessim his belly and his reproductive capacity
59,INTRO,,AGAINST,58,RA,,,però hi ha un dret fonamental que és que no té el dret de rescindir-lo durant el procés,pero hay un derecho fundamental que es que no tiene el derecho de rescindirlo durante el proceso,but there is a fundamental law that is that does not have the law to rescind it during the process
60,INTRO,,AGAINST,59,RA,,,i és aquesta vulneració del dret de decidir sobre el seu propi cos el qual nosaltres hi estem en contRA,y es esta vulneración del derecho de decidir sobre su propio cuerpo el cual nosotros estamos en contRA,and is this violation of the law to decide on his own body which we are  against
61,INTRO,,AGAINST,,,,,que també en l'àmbit de la reproducció humana imperi la lògica patriarcal que considera a la dona feta per complir només els desitjos de l'home,que también en el ámbito de la reproducción humana impere la lógica patriarcal que considera a la mujer hecha para cumplir solo los deseos del hombre,that also at the field of the human reproduction empire the patriarchal logic that considers at the wife made to conform only the wishes of the man
62,ARG1,,FAVOUR,,,,,ho entenem no com la pràctica actual que és,lo entendemos no como la práctica actual que es,understand it no like the ongoing practice that is
63,ARG1,,FAVOUR,62,RA,,,no com allò en què s'ha convertit,no como aquello en que se ha convertido,no like that at what has converted
64,ARG1,,FAVOUR,62,RA,,,no con la forma en què altres països s'ha ordenat,no cono la forma en que otros países se ha ordenado,no cone the form at what other countries has ordered
65,ARG1,1.0,FAVOUR,62,MA,,,la gestació subrogada com un acte necessàriament solidari necessàriament voluntari i altruista,la gestación subrogada como un acto necesariamente solidario necesariamente voluntario y altruista,the surrogacy like an act necessarily solidari necessarily voluntary and altruist
66,ARG1,1.0,FAVOUR,65,MA,,,sempre assegurat pel nostre estat de dret pel nostre estat democràtic que assegurarà que les persones no actuaran coartades no actuaran sotmeses a la necessitat,siempre asegurado por nuestro estado de derecho por nuestro estado democrático que asegurará que las personas no actuarán coartadas no actuarán sometidas en la necesitado,always assured for our state by right for our democratic state that will assure that the persons will not act coartades will not act subjected at the necessity
67,ARG1,1.0,FAVOUR,62,RA,,,perquè si bé és cert que la situació actual passa per aprofitar-se de l'explotació de les relacions nord-sud de la situació desfavorable que viu la dona a molts països,porque si bien es cierto que la situación actual pasa para aprovecharse de la explotación de las relaciones norte-sur de la situación desfavorable que vive la mujer en muchos países,so that if well is some that the ongoing situation passes to take advantage of  of the exploitation of the north accounts-south of the unfavourable situation that lives the wife at a lot of countries
68,ARG1,1.0,FAVOUR,67,MA,,,no serà així,no será así,will not be like this
69,ARG1,1.0,FAVOUR,68,RA,,,el nostre sistema ,nuestro sistema,our system
70,ARG1,1.0,FAVOUR,69,RA,,,que davant la desprotecció davant aquestes buits legals al nostre país centenars de persones que volen ser pares i mares sense cap consideració se'n van a l'estranger per ser-ho de manera il·lícita i il·legal dins del nostre sistema,que ante la desprotección ante estas vacíos legales en nuestro país centenares de personas que vuelen ser padres y madres sin ninguna consideración se van al extranjero para serlo de manera ilícita e ilegal dentro de nuestro sistema,that in front of the desprotecció in front of these legal voids at our country hundreds of persons that blast being pause and mothers without any consideration go  abroad to be it of illicit and illegal mode in our system
71,ARG1,1.0,FAVOUR,,,,,perquè s'hauria de legalitzar la gestació subrogada d'una forma altruista,porque se tendría que legalizar la gestación subrogada de una forma altruista,so that would have to legalise  the surrogacy of an altruistic form
72,ARG1,1.0,FAVOUR,71,RA,,,primerament castigaríem amb el pes de la llei els articles setanta-set bis del codi penal que són els que refereixen al tràfic de persones les pràctiques dutes a terme en aquells llocs on sota el nom de gestació subrogada es realitzen pràctiques vertaderament inhumanes,primeramente castigaríamos con el peso de la ley los artículos setenta y siete bis del código penal que son los que refieren al tráfico de personas las prácticas llevadas a cabo en aquellos lugares dónde bajo el nombre de gestación subrogada se realizan prácticas verdaderamente inhumanas,firstly would punish with the weight of the law the articles seventy-seven bis of the penal code that are those that refer at the traffic of persons the practices carried out at those places whither under the name of surrogacy realise  practical truly inhuman
73,ARG1,1.0,FAVOUR,71,RA,,,defensem la llibertat de les dones per a decidir si volen gestar o no,defendemos la libertad de las mujeres para decidir si quieren gestar o no,defend the liberty of the wives to decide if they want to gestar or no
74,ARG1,1.0,FAVOUR,73,MA,,,sempre i tant que ho facen de forma solidària,siempre y tanto que lo hagan de forma solidaria,always and so much that they make it of form solidària
75,ARG1,1.0,FAVOUR,57,MA,,,els adversaris parlaven de la mercantilització de la dona com un dels arguments,los adversarios hablaban de la mercantilización de la mujer como uno de los argumentos,the adversaries talked of it mercantilització of the wife like one of the arguments
76,ARG1,1.0,FAVOUR,75,RA,,,estem d'acord que això és una situació que passa actualment,estamos de acuerdo que esto es una situación que pasa actualmente,agree that this is a situation that passes at present
77,ARG1,1.0,FAVOUR,76,MA,,,al nostre país podriem canviar-ho,a nuestro país podriem cambiarlo,at our country podriem capsize it
78,ARG1,1.0,FAVOUR,75,RA,,,els filòsofs francesos a partir de maig del seixanta-vuit argumentaven que hi havien certes coses que quedaven fora de mercat,los filósofos franceses a partir de mayo del sesenta y ocho argumentaban que habían ciertas cosas que quedaban fuera de mercado,the French philosophers from May of the sixty-eight argued that they had  some things that stayed out of market
79,ARG1,1.0,FAVOUR,78,MA,,,n'hi ha coses amb les que no es pot mercantilitzar,hay cosas con las que no se puede mercantilizar,there are things with those that can not  mercantilitzar
80,ARG1,1.0,FAVOUR,79,RA,,,la gestació subrogada ha de ser una d'elles,la gestación subrogada tiene que ser una de ellas,the surrogacy has to be one of them
81,ARG1,1.0,FAVOUR,,,,,la llibertat de les dones per a decidir si volen gestar o no ha estat llargament dominada colonitzada per les decisions patriarcals eurocèntriques,la libertad de las mujeres para decidir si quieren gestar o no ha sido largamente dominada colonizada por las decisiones patriarcales eurocéntricas,the liberty of the wives to decide if they want to gestar or has not been extensively mastered colonised by the patriarchal decisions eurocèntriques
82,ARG1,1.0,FAVOUR,,,,,el nostre país és un perfecte bon lloc gaudim d'un estat democràtic d'unes llibertats d'uns drets afortunadament que no tots els països tenen per a poder legalitzar açò de forma completament segura completament altruista completament ètica,nuestro país es un perfecto buen lugar disfrutamos de un estado democrático de unas libertades de unos derechos afortunadamente que no todos los países tienen para poder legalizar esto de forma completamente segura completamente altruista completamente ética,our country is a perfect good place enjoy of a democratic state of some liberties of some laws fortunately that no all the countries have to be able to legalise this of form entirely certain entirely altruistic entirely ethic
83,ARG1,1.0,FAVOUR,82,RA,,,per tant les dones podran ser lliures de decidir si volen gestar o no per altres persones,por lo tanto las mujeres podrán ser libres de decidir si quieren gestar o no por otras personas,therefore the wives will be able to be free to decide if they want to gestar or no for other persons
84,ARG1,1.0,FAVOUR,82,RA,,,per tant no hi hauria un perill de retornar-ho perquè es crearia un sistema que permetera realment la solidaritat,por lo tanto no habría un peligro de devolverlo porque se crearía un sistema que permitiera realmente la solidaridad,therefore there would not be a peril to return it so that it would create  a system that permitted really the solidarity
85,ARG1,2.0,FAVOUR,,,,,com seria aquest sistema,como sería este sistema,how would be this system
86,ARG1,2.0,FAVOUR,,,,,primerament estaria garantit per la nostra seguretat social,primeramente estaría garantizado por nuestra seguridad social,firstly would be guaranteed by our social security
87,ARG1,2.0,FAVOUR,86,RA,,,és un pas que considerem completament necessari perquè aquesta tècnica de reproducció assistida siga vertaderament ètica i humana solidària,es un paso que consideramos completamente necesario porque esta técnica de reproducción asistida sea verdaderamente ética y humana solidaria,is a step that consider entirely necessary so that this technician of reproduction assisted was truly ethic and human solidària
88,ARG1,2.0,FAVOUR,86,RA,,,una llista de voluntàries de manera ètica,una lista de voluntarias de manera ética,a list of volunteers of ethic mode
89,ARG1,2.0,FAVOUR,88,RA,,,i sobretot de manera informada que tingueren en compte totes les conseqüències que té l'embaràs per a la dona,y sobre todo de manera informada que tuvieron en cuenta todas las consecuencias que tiene el embarazo para la mujer,and especially of mode informed that they took into account all the consequences that has the pregnancy for the wife
90,ARG1,2.0,FAVOUR,89,RA,,,que estigueren informades que foren ames amb així mateixes en la presa d'eleccions,que estuvieron informadas que fueran ames con así mismas en la presa de elecciones,that were informed that they were ames with like this same at the inmate of elections
91,ARG1,2.0,FAVOUR,89,RA,,,estigueren informades a l'hora d'inscriure's a aquesta llista completament anònima,estuvieron informadas en la hora de inscribirse a esta lista completamente anónima,were informed at the hour to inscribe  at this entirely unnamed list
92,ARG1,2.0,FAVOUR,91,RA,,,per tant els pares que desitjaren tindre un nadó d'aquesta manera al inscriure's per l'altra banda no coneixerien la identitat d'aquesta dona,por lo tanto los padres que desearon tener un bebé de este modo al inscribirse por la otra banda no conocerían la identidad de esta mujer,therefore the parents that desired to have a baby in this way at the inscribe for the other band would not meet the identity of this wife
93,ARG1,2.0,FAVOUR,92,RA,,,tampoc coneixerien les seues característiques,tampoco conocerían sus características,neither would meet his characteristics
94,ARG1,2.0,AGAINST,,,,,creu que el desig d'uns pares ha de passar per sobre del risc que una sola dona vegi vulnerada la seva dignitat,cree que el deseo de unos padres tiene que pasar por encima del riesgo que una sola mujer vea vulnerada su dignidad,thinks that some parents's wish has to pass above the risk that an only wife view vulnerada his dignity
95,ARG1,2.0,FAVOUR,94,CA,,,la seua dignitat està garantida pel nostre sistema públic,su dignidad está garantizada por nuestro sistema público,his dignity is guaranteed by our public system
96,ARG1,2.0,FAVOUR,94,CA,,,i la situació actual és la que està vulnerant els drets de les dones de molts països,y la situación actual es la que está vulnerando los derechos de las mujeres de muchos países,and the ongoing situation is what is vulnerant the laws of the wives of a lot of countries
97,ARG1,2.0,FAVOUR,4,RA,,,de la mateixa manera que la meua companya al principi ens parlava de l'avortament,del mismo modo que mi compañera al principio nos hablaba del aborto,in the same way that my partner at the principle talked us of the abortion
98,ARG1,2.0,FAVOUR,97,RA,,,a partir de la legalització de l'avortament el nombre d'avortaments s'ha reduït dràsticament,a partir de la legalización del aborto el número de abortos se ha reducido drásticamente,from the legalisation of the abortion the number of abortions has reduced  drastically
99,ARG1,2.0,FAVOUR,98,RA,,,abans eren coses inhumanes de la mateixa manera que passa actualment en la pràctica de la gestació subrogada en què la gent se'n va a països segon i tercer mundistes a dur a terme en condicions inhumanes que pensem que s'haurien de castigar durament,antes eran cosas inhumanas del mismo modo que pasa actualmente en la práctica de la gestación subrogada en que la gente se va a países segundo y tercero mundistes a llevar a cabo en condiciones inhumanas que pensamos que se tendrían que castigar duramente,before were inhuman things in the same way that it passes at present at the practice of the surrogacy at what the persons goes  at second and third countries mundistes at carrying out at inhuman conditions that think that would have to punish  sternly
100,ARG1,2.0,FAVOUR,99,RA,,,l'única manera d'acabar amb aquesta situació és legalitzar-lo,la única manera de acabar con esta situación es legalizarlo,the only mode to end with this situation is to legalise it
101,ARG1,2.0,FAVOUR,100,RA,,,perquè moltes vegades la generositat d'un país la solidaritat de les persones té que trobar una via un cabal pel qual materialitzar-se,porque muchas veces la generosidad de un país la solidaridad de las personas tiene que encontrar una vía un caudal por el cual materializarse,so that many times the generosity of a country the solidarity of the persons has that find a road a discharge for which materialise
102,ARG1,2.0,FAVOUR,,,,,és per tant que proposem la creació d'aquest model,es por lo tanto que proponemos la creación de este modelo,is therefore that we propose the creation of this model
103,ARG1,2.0,FAVOUR,102,RA,,,un model garantit per la nostra seguretat social per la nostra sanitat pública,un modelo garantizado por nuestra seguridad social por nuestra sanidad pública,a model guaranteed by our social security for our public health
104,ARG1,2.0,FAVOUR,103,RA,,,que tenim la sort que és una de les millors del món,que tenemos la suerte que es una de las mejores del mundo,that have the luck that is one of the best in the world
105,ARG1,2.0,FAVOUR,103;104,RA,,,que garantiria aquesta llibertat decidir,que garantizaría esta libertad decidir,that would guarantee this liberty decide
106,ARG1,2.0,FAVOUR,,,,,no la gestació subrogada altruista sempre siga la gran solució als problemes demogràfics,no la gestación subrogada altruista siempre sea la gran solución a los problemas demográficos,no the surrogacy altruist always was the big solution at the demographic problems
107,ARG1,2.0,FAVOUR,106,RA,,,però sí que seria una bona manera de donar-li un cabal a la solidaritat de les dones,pero sí que sería una buena manera de darle un caudal a la solidaridad de las mujeres,but aye that it would be a good mode to give him a discharge at the solidarity of the wives
108,ARG1,2.0,FAVOUR,107,MA,,,d'aquelles dones que vullguen,de aquellas mujeres que vullguen,of those wives that vullguen
109,ARG1,2.0,FAVOUR,,,,,i no estem parlant de quantitat sinó de qualitat de seguretat,y no estamos hablando de cantidad sino de calidad de seguridad,and are not talking of quantity but of quality of security
110,ARG1,1.0,FAVOUR,109,RA,,,sobretot una pràctica ètica que si es vol fer es puga fer d'una manera completament seguRA,sobre todo una práctica ética que si se quiere hacer se pueda hacer de una manera completamente seguRA,especially an ethic practice that if wants to make  can make  of an entirely certain mode
111,ARG1,1.0,FAVOUR,,,,,el feminisme també ens recolza,el feminismo también nos apoya,the feminism also backs us
112,ARG1,1.0,FAVOUR,,,,,perquè la llibertat de les dones també passa pel domini i el control del seu propi cos,porque la libertad de las mujeres también pasa por el dominio y el control de su propio cuerpo,so that the liberty of the wives also passes for the command and the control of his own body
113,ARG1,1.0,FAVOUR,112,RA,,,o gestar siga per una persona per a si mateixa o per una altra persona,o gestar sea por una persona para sí misma o por otra persona,or gestar was for a person for if same or for another person
114,ARG1,1.0,FAVOUR,113,RA,,,és a dir si la meva germana vols gestar per a mi en un acte de solidaritat en un acte de dominic i coneixement total del seu cos no pot fer-ho,es decir si mi hermana quieres gestar para mí en un acto de solidaridad en un acto de dominico y conocimiento total de su cuerpo no puede hacerlo,that is to say if my sister want to gestar for me at an act of solidarity at an act of dominic and total ken of his body can not make it
115,ARG1,1.0,FAVOUR,114,RA,,,per què no pot fer-ho,por qué no puede hacerlo,how come can not make it
116,ARG1,1.0,AGAINST,,,,,en contra de la gestació subrogada encara que sigui altruista,en contra de la gestación subrogada aunque sea altruista,against of the surrogacy although it was altruistic
117,ARG1,1.0,AGAINST,116,MA,,,és a dir amb independència que sigui altruista o no ,es decir con independencia que sea altruista o no,that is to say with independence that was altruistic or no
118,ARG1,1.0,AGAINST,116,MA,,,amb independència que hi hagi diners pel mig o no,con independencia que haya dinero por el medio o no,with independence that there is money for the half or no
119,ARG1,1.0,AGAINST,,,,,és un argument mercantilista ,es un argumento mercantilista,is an argument mercantilista
120,ARG1,1.0,AGAINST,119,RA,,,és a dir que el que estem fent és que sigui mercantil la consideració de la vida humana,es decir que el que estamos haciendo es que sea mercantil la consideración de la vida humana,that is to say that what are making is that it was mercantile the consideration of the human life
