ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,RELATED ID.2,ARGUMENTAL RELATION  TYPE.2,ADU_CAT,ADU_ES,ADU_EN
11,INTRO,3,FAVOUR,10,RA,,,,,sostenible èticament,sostenible éticamente,sustainable ethically
12,INTRO,3,FAVOUR,10;13,RA,,,,,altruista protector i garant amb totes les parts involucrades,altruista protector y garante con todas las partes involucradas,protective altruist and garant with all the parts involved
13,INTRO,3,FAVOUR,,,,,,,la família comitent,la familia comitente,the family comitent
14,INTRO,3,FAVOUR,13,MA,,,,,famílies monoparentals d'home ,familias monoparentales de hombre,families monoparentals of man
15,INTRO,3,FAVOUR,13,MA,,,,,parelles gais,parejas gays,couples gays
16,INTRO,3,FAVOUR,13,MA,,,,,parelles de lesbianes ,parejas de lesbianas,couples of lesbians
17,INTRO,3,FAVOUR,13,MA,,,,,heterosexuals ,heterosexuales,heterosexual
18,INTRO,3,FAVOUR,13,MA,,,,,monoparentals de dones,monoparentales de mujeres,monoparentals of wives
19,INTRO,1,FAVOUR,16;17;18,RA,,,,,que no puguin gestar amb el seu propi úter ,que no puedan gestar con su propio útero,that can not gestar with his own womb
20,INTRO,1,FAVOUR,,,,,,, no vol dir que els seus òvuls no siguin viables,no quiere decir que sus óvulos no sean viables,does not mean that his ovules are not viable
21,INTRO,2,FAVOUR,,,,,,,paral·lelament a la donació d'òrgans in vivo també hi han dones que poden gestar altruistament voluntàriament,paralelamente a la donación de órganos in vivo también han mujeres que pueden gestar altruistamente voluntariamente,simultaneously at the donation of organs in vivo also have  wives that can gestar altruistament voluntarily
22,INTRO,3,FAVOUR,,,,,,,es menors gestats a l'estranger,se menores gestados a la extranjero,minors gestats abroad
23,INTRO,3,FAVOUR,,,,,,,el nostre model altruista sense retribucions,nuestro modelo altruista sin retribuciones,our altruistic model without rewards
24,INTRO,3,FAVOUR,,,,,,,l'embaràs és un dels processos més complicats,el embarazo es uno de los procesos más complicados,the pregnancy is one of the most complicated processes
25,INTRO,3,FAVOUR,,,,,,,la dona podrà rebre una compensació pels danys soferts,la mujer podrá recibir una compensación por los daños sufridos,the wife will be able to get a compensation for the harms suffered
26,INTRO,2,FAVOUR,5,RA,,,,,va dir l'activista estatunidenca margaret sanger dones que no podem ser lliures sense el control del nostre propi cos,dijo la activista estadounidense margaret sanger mujeres que no podemos ser libres sin el control de nuestro propio cuerpo,said the activist estatunidenca margaret sanger wives that can not be free without the control of our own body
27,INTRO,1;2;3,FAVOUR,,,,,,,una gestació subrogada incontrolada o prohibida de forma ineficaç implica deixar la capsa de pandora cap a l'esclavitud cap a els nens a la carta cap a que les dones utilitzin aquesta eina per a tenir una via econòmica,una gestación subrogada incontrolada o prohibida de forma ineficaz implica dejar la caja de pandora hacia la esclavitud hacia los niños a la carta hacia que las mujeres utilicen esta herramienta para tener una vía económica,a surrogacy uncontrolled or prohibited of ineffective form implies to let the capsa of pandora to the slavery to the boys at the card to that the wives utilise this tool to have an economic road
28,INTRO,1,FAVOUR,5;26;27,RA,,,,,l'esclavitud,la esclavitud,the slavery
29,INTRO,3,FAVOUR,27,RA,,,,,els nens a la carta,los niños a la carta,the boys at the card
30,INTRO,3,FAVOUR,27,RA,,,,,les dones utilitzin aquesta eina per a tenir una via econòmica,las mujeres utilicen esta herramienta para tener una vía económica,the wives utilise this tool to have an economic road
31,INTRO,3,FAVOUR,23,RA,,,,,però ho evitem amb el nostre model,pero lo evitamos con nuestro modelo,but eschew it with our model
32,INTRO,3,FAVOUR,,,,,,,apliquem garanties,aplicamos garantizabas,apply guarantees
33,INTRO,3,FAVOUR,31,MA,,,,,un model altruista i protector,un modelo altruista y protector,an altruistic and protective model
34,INTRO,,AGAINST,,,,,,,one million és un famós anunci de perfum al qual promet els homes que mitjançant un sol espetec de dits podran tenir diners fortuna cotxes dones nues,one million es un famoso anuncio de perfume al cual promete los hombres que mediante un solo chasquido de dedos podrán tener dinero fortuna coches mujeres desnudas,one million is a famed ad of perfume at which promises the men that by means of an only sputtering of toes will be able to have money fortune cars nude wives
35,INTRO,,AGAINST,10,CA,34,RA,,,impedir que es legalitzi una pràctica que permet que mitjançant un nou espetec de dits es pugui aconseguir un nadó ,impedir que se legalice una práctica que permite que mediante un nuevo chasquido de dedos se pueda conseguir un bebé,impede that it legalise  a practice that permits that by means of a new sputtering of toes can achieve  a baby
36,INTRO,,AGAINST,,,,,,,la gestació subrogada és un mètode de reproducció assistida mitjançant el qual una dona gesta un embaràs i dóna llum a un nadó que després ha d'entregar a uns altres progenitors,la gestación subrogada es un método de reproducción asistida mediante el cual una mujer gesta un embarazo y da luz a un bebé que después tiene que entregar a otros progenitores,the surrogacy is a method of reproduction assisted by means of which a wife feat a pregnancy and gives light at a baby that next has to hand at other progenitors
37,INTRO,,AGAINST,10,CA,,,,,ens oposem a que passi a ser una pràctica permesa per la llei,nos oponemos a que pase a ser una práctica permitida por la ley,body oposem at that pass at being a practice permitted by the law
38,INTRO,,AGAINST,39;43;56,RA,,,,,tres motius principals,tres motivos principales,three principal motifs
39,INTRO,1,AGAINST,,,,,,,un motiu de salut,un motivo de salud,a motif of health
40,INTRO,,AGAINST,39,RA,,,,,separar de manera dràstica la unió que hi ha hagut durant nou mesos entre la mare i un fill pot comportar unes conseqüències tant físiques com psíquiques per als dos subjectes,separar de manera drástica la unión que ha habido durante nueve meses entre la madre y un hijo puede comportar unas consecuencias tanto físicas como psíquicas para los dos sujetos,part of drastic mode the union that there has been during nine months among the mother and a son can comport some so much physical consequences how psychic for the two attach
41,INTRO,,AGAINST,40,RA,,,,,la dona pugui actuar d'aquesta manera i que es pugui veure perjudicada durant la resta de la seva vida,la mujer pueda actuar de este modo y que se pueda ver perjudicada durante el resto de su vida,the wife can act in this way and that can view  prejudiced during the rest of his life
42,INTRO,,AGAINST,39;40;41,RA,,,,,un desig sobreposi sobre totes aquestes vulneracions,un deseo sobreponga sobre todas estas vulneraciones,a wish overlap on all these violations
43,INTRO,2,AGAINST,,,,,,,argument feminista,argumento feminista,feminist argument
44,INTRO,2,AGAINST,43,RA,,,,,el feminisme des de la presa de consciència de l'objectivització que pateix la dona davant d'aquesta pràctica,el feminismo desde la presa de conciencia de la objectivització que sufre la mujer ante esta práctica,the feminism since the inmate of conscience of the objectivització that suffers the wife in front of this practice
45,INTRO,2,AGAINST,43;44,RA,,,,,el feminisme defensa que hi ha d'haver-hi una igualtat efectiva entre els drets de l'home i els drets de la dona,el feminismo defiende que hay de haber una igualdad efectiva entre los derechos del hombre y los derechos de la mujer,the feminism defends that there has to be  an effective equality among the laws of the man and the laws of the wife
46,INTRO,2,AGAINST,5;26;27,CA,,,,,legalitzar la gestació subrogada dificulta l'alliberament de la dona,legalizar la gestación subrogada dificulta la liberación de la mujer,legalise the surrogacy hampers the liberation of the wife
47,INTRO,2,AGAINST,43;44;45;46,RA,5;26;27,CA,,,és un altre acte que l'objectivitza passe a tractar-la com mer recipient,es otro acto que el objectivitza paso a tratarla como mero recipiente,is another act that the objectivitza pass at treating it how mere container
48,INTRO,2;3,AGAINST,47,MA,,,,,és com si mitjançant un contracte lloguer lloguessim el seu ventre i amb ell la seva capacitat reproductiva,es cómo si mediante un contrato alquiler lloguessim su vientre y con él su capacidad reproductiva,is as if by means of an agreement hire lloguessim his belly and with him his reproductive capacity
49,INTRO,2;3,AGAINST,,,,,,,però sense respectar una clàusula fonamental de tot contracte el dret de recessió,pero sin respetar una cláusula fundamental de todo contrato el derecho de recesión,but without respecting a fundamental clause of every agreement the law of downturn
50,INTRO,2,AGAINST,40,RA,,,,,la mare crea un vincle amb aquest nen que ningú podia preveure,la madre crea un vínculo con este niño que nadie podía prever,the mother creates a tie with this boy that nobody could foresee
51,INTRO,2,AGAINST,,,,,,,legalitzar la gestació subrogada fomenta el patriarcat,legalizar la gestación subrogada fomenta el patriarcado,legalise the surrogacy fosters the patriarchy
52,INTRO,2,AGAINST,51,RA,,,,,el patriarcat és el sistema estructural que permet que hi hagi un sexe que s'obreposi a un altre,el patriarcado es el sistema estructural que permite que haya un sexo que se obreposi a otro,the patriarchy is the structural system that permits that there is a sex that  obreposi at another
53,INTRO,2,AGAINST,52,MA,,,,,un sistema en què les relacions socials estan dominades per l'home,un sistema en que las relaciones sociales están dominadas por el hombre,a system at what the social accounts are mastered by the man
54,INTRO,2,AGAINST,53,RA,,,,,la dona que ha passat de ser subjecte a objecte no és cosa dels anys cinquanta,la mujer que ha pasado de ser sujeto a objeto no es cosa de los años cincuenta,the wife that has passed of subject being at object is not thing of the years fifty
55,INTRO,2,AGAINST,5;26;27,CA,46,RA,,,a ple segle vint-i-u el patriarcat està provocant que sota el pretext de llibertat es justifiquin pràctiques que l'únic que fan és prorrogar l'estatus de subordinada de la dona,a pleno siglo veintiuno el patriarcado está provocando que bajo el pretexto de libertad se justifiquen prácticas que el único que hacen es prorrogar el estatus de subordinada de la mujer,at full century twenty-and-u the patriarchy is provoking that under the pretext of liberty justify  practices that the only that make is prorrogar the status of subordinated of the wife
56,INTRO,3,AGAINST,,,,,,,argument de mercantilització,argumento de mercantilización,argument of mercantilització
57,INTRO,3,AGAINST,58;59,RA,,,,,amb la gestació subrogada estem donant la llibertat al mercat perquè pugui regir dues vides humanes,con la gestación subrogada estamos dando la libertad al mercado porque pueda regir dos vidas humanas,with the surrogacy are giving the liberty at the market so that it can govern two human lives
58,INTRO,3,AGAINST,,,,,,,la de mare gestant,la de madre gestante,the of mother gestant
59,INTRO,3,AGAINST,,,,,,,la del nadó,la del bebé,the of the baby
60,INTRO,3,AGAINST,57,RA,,,,,hi ha valors morals que són degradats en el moment en què els posem en la lògica de la llei de l'oferta i la demanda,hay valores morales que son degradados en el momento en que los ponemos en la lógica de la ley de la oferta y la demanda,there are moral values that are degraded at the moment at what pose the ones at the logic of the law of the offer and the demand
61,INTRO,3,AGAINST,60,MA,,,,,és a dir aquests valors es corrompen passen a ser valorats pels adquirents,es decir estos valores se corrompen pasan a ser valorados por los adquirentes,that is to say these values corrupt  pass at being valued by the adquirents
62,INTRO,3,AGAINST,61,RA,,,,,adquirents ,adquirentes,adquirents
63,INTRO,3,AGAINST,62,MA,,,,,és a dir pel pare,es decir por el padre,that is to say for the father
64,INTRO,3,AGAINST,57;59,RA,,,,,un nadó passi a ser valorat com si fos un producte d'un contracte,un bebé pase a ser valorado cómo si fuera un producto de un contrato,a baby pass at being valued as if it was a product of an agreement
65,INTRO,3,AGAINST,60,RA,,,,,els éssers humans són persones dignes de respecte,los seres humanos son personas dignas de respeto,the human beings are worthy persons of respect
66,INTRO,3,AGAINST,65,CA,,,,,no mers objectes que s'utilitzen,no meros objetos que se utilizan,no mere objects that utilise
67,ARG1,1,FAVOUR,4,MA,,,,,hi ha una necessitat humana de reproduir-se,hay una necesidad humana de reproducirse,there is a human necessity to reproduce
68,ARG1,2;2,FAVOUR,,,,,,,hi ha llibertats en joc,hay libertades en juego,there are liberties at stake
69,ARG1,3,FAVOUR,,,,,,,ens trobem en una situació d'una ineficàcia de la prohibició idealista en un món globalitzat,nos encontramos en una situación de una ineficacia de la prohibición idealista en un mundo globalizado,find us at a situation of an inefficiency of the idealistic ban at a world globalitzat
70,ARG1,3,FAVOUR,,,,,,,la família comitent de la gestació subrogada,la familia comitente de la gestación subrogada,the family comitent of the surrogacy
71,ARG1,3,FAVOUR,70,RA,,,,,un dels principis rectors de la constitució espanyola és que els poders públics han d'assegurar la protecció econòmica social i jurídica de la família segons l'article trenta-nou punt u,uno de los principios rectores de la constitución española es que los poderes públicos tienen que asegurar la protección económica social y jurídica de la familia según el artículo treinta y nueve punto uno,one of the principles rectors of the Spanish constitution is that the public powers have to assure the social economic protection and juridical of the family according to the article thirty-nine point u
72,ARG1,3,FAVOUR,71,RA,,,,,obre les portes a legalitzar la gestació subrogada,abre las puertas a legalizar la gestación subrogada,opens the doors at legalising the surrogacy
73,ARG1,3,FAVOUR,2;3;23;31;33;71,RA,,,,,una via més per protegir social econòmicament i jurídicament la família,una vía más para proteger social económicamente y jurídicamente la familia,a road more to protect social economically and jurídicament the family
74,ARG1,3,FAVOUR,,,,,,,cal esgotar les vies de tècniques de reproducció assistida,hay que agotar las vías de técnicas de reproducción asistida,it is necessary to exhaust the roads of technicians of reproduction assisted
75,ARG1,3,FAVOUR,1,RA,,,,,no ha de ser una via per a tothom,no tiene que ser una vía para todo el mundo,does not have to be a road for everybody
76,ARG1,1,FAVOUR,75,CA,13;14;15;16;17;18;19,RA,,,sinó per a aquella gent qui ho necessiti,sino para aquella gente quién lo necesite,but for those persons who need it
77,ARG1,1,FAVOUR,13;14;15;16;17;18;19;76,RA,,,,,la gestació subrogada obre les portes a aquesta gent,la gestación subrogada abre las puertas a esta gente,the surrogacy opens the doors at these persons
78,ARG1,1,AGAINST,40;50,RA,,,,,en quina mesura és lliure una dona que decideix sense saber quin vincle generarà amb el seu fill,en qué medida es libre una mujer que decide sin saber qué vínculo generará con su hijo,at which size is hand a wife that decides without knowing which tie will generate with his son
79,ARG1,1;1,FAVOUR,78,CA,,,,,el vincle precisament es garantirà si es defensa i s'hi estableixen uns assessoraments psicològics uns assessoraments físics i un tracte continu pel que fa a la sanitat,el vínculo precisamente se garantizará si se defiende y se establecen unos asesoramientos psicológicos unos asesoramientos físicos y un trato continuo en cuanto a la sanidad,the tie precisely will guarantee  if it defends  and establish  some psychological advices some physical advices and a continual tract regarding the health
80,ARG1,2;2,FAVOUR,5,RA,,,,,el consentiment de la dona sempre el defensarem per sobre de tot,el consentimiento de la mujer siempre lo defenderemos por encima de todo,the consent of the wife always will defend it above every
81,ARG1,2;2,FAVOUR,,,,,,,cal que sigui compatible i idoni amb els requisits a adoptar,hace falta que sea compatible e idóneo con los requisitos a adoptar,it is necessary that it was compatible and ideal with the requisites at adopting
82,ARG1,2;2,FAVOUR,,,,,,, ens trobem amb un sistema sanitari públic privilegiat pel que fa mundialment i és obert per tothom qui ho necessiti,nos encontramos con un sistema sanitario público privilegiado por el que hace mundialmente y es abierto por todo el mundo quien lo necesite,find us with a public sanitary system privileged for the that makes worldwide and is opened by everybody who need it
83,ARG1,2;2,FAVOUR,,,,,,,és una qüestió de llibertats,es una cuestión de libertados,is a question of liberties
84,ARG1,2;2,FAVOUR,,,,,,,no hi ha el dret a ser pare,no hay el derecho a ser pare,there is not the law to be father
85,ARG1,2;2,FAVOUR,,,,,,,si només ens quedem amb el que veiem de primeres mai trobarem res vinculat,si solo nos quedamos con el que vemos de primeras nunca encontraremos nada vinculado,if only meet us what view of first never will find nothing linked
86,ARG1,2;2,FAVOUR,83;84,RA,,,,,ho volen trobar tot explícit però si rasquen hi trobaran vinculat al lliure desenvolupament de la personalitat la capacitat de consentiment de la dona,lo quieren encontrar todo explícito pero si rascan encontrarán vinculado en el libre desarrollo de la personalidad la capacidad de consentimiento de la mujer,want to find it every explicit but if rasquen will find  linked at the free development of the personality the capacity of consent of the wife
87,ARG1,2;2,FAVOUR,5,MA,86,RA,,,una dona pot fer o deixar de fer amb el seu propi cos,una mujer puede hacer o dejar de hacer con su propio cuerpo,a wife can make or cease make with his own body
88,ARG1,2;2,AGAINST,,,,,,,no creu que aquest altruisme del que ens parla contribueix a invisibilitzar encara més la feina de la dona,no cree que este altruismo del que nos habla contribuye a invisibilizar todavía más el trabajo de la mujer,does not think that this altruism of the that talks us contributes at invisibilitzar even more the work of the wife
89,ARG1,2;2,FAVOUR,88,CA,12;21;23;33,RA,,,l'altruisme consisteix precisament en que aquesta dona expressi el seu consentiment i tingui totes les llibertats i garanties vinculades i això no és un treball és un acte altruista un acte de solidaritat,el altruismo consiste precisamente en que esta mujer exprese su consentimiento y tenga todas las libertades y garantías vinculadas y esto no es un trabajo es un acto altruista un acto de solidaridad,the altruism consists precisely at that this wife express his consent and have all the liberties and guarantees linked and this is not a work is an altruistic act an act of solidarity
90,ARG1,2;2,FAVOUR,12;21;23;33,RA,,,,,en la donació d'òrgans  el setanta per cent dels donants són dones,en la donación de órganos el setenta por ciento de los donantes son mujeres,at the donation of organs the seventy percent of the donors are wives
91,ARG1,2;2,FAVOUR,90,RA,,,,,aquesta capacitat altruista que tenen les dones per poder gestar un ventre,esta capacidad altruista que tienen las mujeres para poder gestar un vientre,this altruistic capacity that have the wives to be able to gestar a belly
92,ARG1,3,FAVOUR,56;57;58;59;60;61,CA,,,,,no s'atempta a la mercantilització,no se atenta a la mercantilización,does not attack  at the mercantilització
93,ARG1,2;2;3,FAVOUR,60,RA,,,,,la mercantilització és el que volem evitar fent-ho de forma altruista,la mercantilización es el que queremos evitar haciéndolo de forma altruista,the mercantilització is what want to eschew making it of altruistic form
94,ARG1,1,AGAINST,,,,,,,llavors si no és un dret ser pare per què permet que la mare se sotmeti a aquests riscos de la seva salut mental de per vida,entonces si no es un derecho ser padre por qué permite que la madre se someta a estos riesgos de su salud mental de por vida,then if it is not a law be father how come permits that the mother subject  at these risks of his mental health of for life
95,ARG1,2;2,FAVOUR,84,RA,,,,,hi ha molts altres drets vinculats,hay otros muchos derechos vinculados,there is a lot of other laws linked
96,ARG1,2;2,FAVOUR,,,,,,,però hi ha al lliure desenvolupament de la personalitat la llibertat la solidaritat  entre altres,pero hay al libre desarrollo de la personalidad la libertad la solidaridad entre otras,but there is at the free development of the personality the liberty the solidarity among other
97,ARG1,2;2,FAVOUR,1;3;71;73,RA,,,,,volem protegir econòmicament socialment jurídicament el fet que puguin crear una família,queremos proteger económicamente socialmente jurídicamente el hecho que puedan crear una familia,want to protect economically socially jurídicament the fact that can create a family
98,ARG1,1,FAVOUR,,,,,,,estan vulnerant a aquelles famílies que ho necessiten perquè per naturalesa no poden,están vulnerando a aquellas familias que lo necesitan porque por naturaleza no podan,are vulnerant at those families that need it so that for nature can not
99,ARG1,3;3,FAVOUR,69,RA,,,,,no podem frenar la globalització,no podemos frenar la globalización,can not brake the globalisation
100,ARG1,3,FAVOUR,29;69;99,RA,,,,,per molt que vulguin i per molt que tanquin els ulls i prohibeixin seguirà succeint la situació que vostès critiquen,por mucho que quieran y por mucho que cierren los ojos y prohíban seguirá sucediendo la situación que ustedes critiquen,for a lot that want to and for a lot that they shut the eyes and prohibit will track succeint the situation that you critique
101,ARG1,3,FAVOUR,22,RA,,,,,fan referència als problemes que succeeixen a l'estranger,hacen referencia a los problemas que suceden a la extranjero,reference at the problems that succeeixen abroad
102,ARG1,3,FAVOUR,101,RA,,,,,és una qüestió de dret internacional públic,es una cuestión de derecho internacional público,is a by right international question public
103,ARG1,3,FAVOUR,,,,,,,no poden fer res pel que fa a la sobirania nacional dels tercers estats membres,no pueden hacer nada en cuanto a la soberanía nacional de los terceros estados miembros,can not make nothing regarding the national statehood of the third states members
104,ARG1,3,FAVOUR,22;101,RA,,,,,el que hem de fer és legalitzar aquí per garantir el que podem controlar al nostre territori,el que tenemos que hacer es legalizar aquí para garantizar el que podemos controlar en nuestro territorio,what have to make is to legalise here to guarantee what can control at our territory
105,ARG1,3,FAVOUR,22;101;104,RA,,,,,per tant legalitzant garantim la seguretat,por lo tanto legalizando garantizamos la seguridad,therefore legalising guarantee the security
106,ARG1,3,FAVOUR,7;8;12;21;23;33;81,RA,,,,,de forma altruista i amb uns requisits d'idoneïtat basant-nos en els sistemes que ja funcionen com el de la donació d'òrgans i l'adopció,de forma altruista y con unos requisitos de idoneidad basándonos en los sistemas que ya funcionen como el de la donación de órganos y la adopción,of altruistic form and with some requisites of suitability basing us at the systems that already function how the of the donation of organs and the adoption
107,ARG1,3;3,FAVOUR,89,RA,,,,,una dona gestant pel fet de gestar el fill no rebrà cap tipus de compensació econòmica,una mujer gestante por el hecho de gestar el hijo no recibirá ningún tipo de compensación económica,a wife gestant for the fact of gestar the son will not get any type of economic compensation
108,ARG1,3;3,FAVOUR,,,,,,, l'argument de la mercantilització al qual vostés fan referència queda absolutament ineficaç no serveix de res,el argumento de la mercantilización al cual ustedes hacen referencia queda absolutamente ineficaz no sirve de nada,the argument of the mercantilització at which you reference stays absolutely ineffective does not serve of nothing
109,ARG1,3,FAVOUR,34;35,CA,,,,,res d'espetecs de dits perquè nosaltres precisament volem treballar amb vostés i dialogar per aconseguir una legalització de la gestació subrogada garantista que tingui unes llibertats i uns drets reconeguts,nada de chasquidos de dedos porque nosotros precisamente queremos trabajar con ustedes y dialogar para conseguir una legalización de la gestación subrogada garantista que tenga unas libertades y unos derechos reconocidos,nothing of sputterings of toes so that we precisely want to work with you and talk to achieve a legalisation of the surrogacy garantista that have some liberties and some renowned laws
110,ARG1,1,FAVOUR,4;67;92,RA,,,,,la naturalesa altruista és un dret una necessitat que les dones tenen de reproduir-se i estem en una situació inficaç,la naturaleza altruista es un derecho una necesidad que las mujeres tienen de reproducirse y estamos en una situación inficaç,the altruistic nature is a law a necessity that the wives have to reproduce  and are at a situation inficaç
111,ARG1,3,AGAINST,71,MA,,,,,l'estat un poder públic ha de garantitzar la protecció de la família,el estado un poder público tiene que garantitzar la protección de la familia,the state a public power has to garantitzar the protection of the family
112,ARG1,3,AGAINST,111,MA,,,,,ha de garantitzar la protecció de les persones en l'àmbit econòmic social i personal,tiene que garantitzar la protección de las personas en el ámbito económico social y personal,has to garantitzar the protection of the persons at the social economic field and personal
113,ARG1,3,AGAINST,98,CA,,,,,en contra de la legalització de la gestació subrogada com una forma d'exercir el mandat constitucional de protecció de la salut de protecció a la integritat física i de la protecció econòmica de la família,en contra de la legalización de la gestación subrogada como una forma de ejercer el mandato constitucional de protección de la salud de protección a la integridad física y de la protección económica de la familia,against of the legalisation of the surrogacy how a form to exert the constitutional mandate of protection of the health of protection at the physical integrity and of the economic protection of the family
114,ARG1,3,AGAINST,113,RA,,,,,amb independència de que sigui altruista o no,con independencia de que sea altruista o no,with independence of that it was altruistic or no
115,ARG1,3,AGAINST,23;33;89;91;93;106;110,CA,114,RA,,,encara que no hi hagi diners es mercantilitza,aunque no haya dinero se mercantiliza,although there is not money  mercantilitza
116,ARG1,1,AGAINST,44;47;54;66,RA,,,,,es cosifica la dona i el nadó,se cosifica la mujer y el bebé,cosifica the wife and the baby
117,ARG1,1,AGAINST,116,RA,,,,,és molt important parlar del nadó,es muy importante hablar del bebé,is very important to talk of the baby
118,ARG1,1,AGAINST,40;94,RA,,,,,tenen uns riscos físics i psíquics molt greus,tienen unos riesgos físicos y psíquicos muy graves,have some physical and psychic risks very grave
119,ARG1,1,AGAINST,106;118,CA,,,,, no és el mateix amb la donació d'òrgans,no es el mismo con la donación de órganos,is not the same with the donation of organs
120,ARG1,1,AGAINST,35;36;59;64;116;117;118;119,RA,,,,,amb una donació d'òrgans no tenim una tercera persona que ve a la vida com sí a la subrogada que tenim un nou nadó,con una donación de órganos no tenemos una tercera persona que viene en la vida como sí a la subrogada que tenemos un nuevo bebé,with a donation of organs do not have a third person that comes at the life how aye at the subrogada that have a new baby
121,ARG1,1,AGAINST,35;36;59;64;116;117;120,RA,,,,,tindrà les conseqüències físiques i psíquiques,tendrá las consecuencias físicas y psíquicas,will the physical and psychic consequences
122,ARG1,3,AGAINST,118;119,RA,,,,,la donació d'òrgans és una cosa concreta en un moment determinat,la donación de órganos es una cosa concreta en un momento determinado,the donation of organs is a concrete thing in a second determined
123,ARG1,3,AGAINST,119;120,RA,,,,,no existeix una vinculació al llarg del temps,no existe una vinculación a lo largo del tiempo,does not exist a bonding along the time
124,ARG1,3,AGAINST,125,RA,,,,,sí passa per exemple amb un contracte de treball,sí pasa por ejemplo con un contrato de trabajo,aye passes for example with an agreement of work
125,ARG1,3,AGAINST,,,,,,,un contracte treball és un contracte on una persona es compromet a realitzar una determinada tasca durant molt temps,un contrato trabajo es un contrato donde una persona se compromete a realizar una determinada tarea durante mucho tiempo,an agreement work is an agreement where a person engages  at realising a determinate task for ages
126,ARG1,3,AGAINST,124;125,RA,,,,,però tothom pot renunciar al contracte laboral i tornar cap a casa ,pero todo el mundo puede renunciar en el contrato laboral y volver hacia casa,but everybody can renounce at the labour agreement and return to house
127,ARG1,3;2;2,AGAINST,126,CA,124;125;126,RA,,,a la gestació subrogada la dona ha de renunciar durant nou mesos a tenir la capacitat de renunciar al que està fent,a la gestación subrogada la mujer tiene que renunciar durante nueve meses a tener la capacidad de renunciar al que está haciendo,at the surrogacy the wife has to renounce during nine months at having the capacity to renounce at the that is making
128,ARG1,3;2;2,AGAINST,5;26,CA,44;47;54;66,RA,,,és a dir la dona decideix que durant nou mesos no tindrà llibertat per decidir què és el que vol fer amb el seu cos,es decir la mujer decide que durante nueve meses no tendrá libertad para decidir qué es el que quiere hacer con su cuerpo,that is to say the wife decides that during nine months will not liberty to decide what is what wants to make with his body
129,ARG1,3,AGAINST,127;128,CA,,,,,garantitzar la seva protecció,garantitzar su protección,garantitzar his protection
130,ARG1,3;2;2,AGAINST,129,MA,129,CA,,,garantitzar que la dona sigui lliure,garantitzar que la mujer sea libre,garantitzar that the wife was hand
131,ARG1,3,AGAINST,129;130,MA,111;113,RA,,,complir el mandat constitucional de l'article trenta-nou,cumplir el mandato constitucional del artículo treinta y nueve,conform the constitutional mandate of the article thirty-nine
