ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,ADU_CAT,ADU_ES,ADU_EN
26,INTRO,,AGAINST,25,RA,,,una que se'ns mostra clara al davant i lluminosa,una que se nos muestra clara delante y luminosa,one that shows us clear in front and luminous
27,INTRO,,AGAINST,26,RA,,,altra que queda amagada per la imposició  del políticament correcte,otra que queda escondida por la imposición del políticamente correcto,other that stays veiled by the imposition of the politically correct
28,INTRO,,AGAINST,24,RA,,,quan passegem pel carrer veiem infinitats d'anuncis que bombardegen  els nostres sentits,cuando paseamos por la calle vemos infinidades de anuncios que bombardeen nuestros sentidos,when stroll for the street view infinities of ads that bomb our senses
29,INTRO,,AGAINST,28,RA,,,infinitats de missatges que ens diuen com menjar,infinidades de mensajes que nos dicen como comer,infinities of messages that say us like eating
30,INTRO,,AGAINST,28,RA,,,què menjar,qué comer,what eat
31,INTRO,,AGAINST,28,RA,,,com vestir,como vestir,and dress
32,INTRO,,AGAINST,28,RA,,,o com viure,o como vivir,or like living
33,INTRO,,AGAINST,25;26,RA,,,el problema radica en què som reticents a descobrir el missatge que queda ocult  davant de les paraules boniques,el problema radica en qué somos reticentes a descubrir el mensaje que queda oculto ante las palabras bonitas,the problem roots at what are reluctant at discovering the message that stays occult in front of the handsome words
34,INTRO,,AGAINST,33,RA,,,quan mireu aquí veieu una platja paradisíaca,cuando miráis aquí veis una playa paradisíaca,when look here view a beach paradisíaca
35,INTRO,,AGAINST,,,,,però el verdader  missatge és casat i reprodueix-te,pero el verdadero mensaje es casado y reprodúcete,but the true message is married and reproduce you
36,INTRO,,AGAINST,33,RA,,,aquí veieu un home major en un descapotable,aquí veis un hombre mayor en un descapotable,here view a main man at a descapotable
37,INTRO,,AGAINST,,,,,però la realitat és altra  paga per tindre sexe,pero la realidad es otra paga para tener sexo,but the reality is other pay to have sex
38,INTRO,,AGAINST,33,RA,,,aquí veieu gestació subrogada èxit cent per cent som l'agència  número uno en europa,aquí veis gestación subrogada éxito cien por cien somos la agencia número uno en europa,here view surrogacy success one hundred percent are the agency number uno  europa
39,INTRO,,AGAINST,,,,,no veiem la trista realitat per un mòdic  preu una parella de classe mitja-alta pot aconseguir un nadó  per encàrrec,no vemos la triste realidad por un módico precio una pareja de clase media-alta puede conseguir un bebé por encargo,do not view the sorry reality for a mòdic price a couple of half class-tall can achieve a baby for assignment
40,INTRO,,AGAINST,,,,,el capitalisme que impera a les nostres societats ens  ha transformat la forma de veure el món en què es rodeja,el capitalismo que impera a nuestras sociedades nos ha transformado la forma de ver el mundo en que se rodea,the capitalism that impera at our societies has transformed us the form to view the world at what surrounds
41,INTRO,,AGAINST,40,RA,,,en aquesta societat si una persona vol un nen o una nena  sols ha de pagar per aconseguir-ho sense tindre en compte els drets i les llibertats dels nadons,en esta sociedad si una persona quiere un niño o una niña solo tiene que pagar para conseguirlo sin tener en cuenta los derechos y las libertades de los bebés,at this society if a person wants to a boy or a girl only has to pay to achieve it without taking into account the laws and the liberties of the babies
42,INTRO,,AGAINST,41,RA,,,convertint-lo en una simple mercaderia,convirtiéndolo en una simple mercancía,converting it at a simple cargo
43,INTRO,,AGAINST,41;42,RA,,,el que realment s'està debatint aquí és  si cal legalitzar la compra-venda de nadons,el que realmente se está debatint aquí es si hay que legalizar la compra-venta de bebés,what really is  debatint here is if needed legalise the purchase-sale of babies
44,INTRO,,AGAINST,,,,,no s'ha de legalitzar la gestació subrogada,no se tiene que legalizar la gestación subrogada,does not have to  legalise the surrogacy
45,INTRO,,AGAINST,40,RA,,,aquesta política mercantilista atempta directament  sobre la llibertat individual del nadó,esta política mercantilista atenta directamente sobre la libertad individual del bebé,this politician mercantilista attacks directly on the individual liberty of the baby
46,INTRO,,AGAINST,45,RA,,,emparant-se en un desig  d'uns pares que volen ser progenitors a qualsevol preu,amparándose en un deseo de unos padres que vuelen ser progenitores a cualquier precio,protecting at some parents's a wish that blast to be progenitors at any price
47,INTRO,,FAVOUR,,,,,vull ser la vostra gestant,quiero ser vuestra gestante,want to be your gestant
48,INTRO,,FAVOUR,47,RA,,,aquest és el missatge que la xantel mcalom  canadenca de vint-i-nou anys va enviar el dos mil divuit a  una parella de granollers al costat de barcelona,este es el mensaje que la xantel mcalom canadiense de veintinueve años envió el dos mil dieciocho a una pareja de granollers junto a barcelona,this is the message that it xantel mcalom Canadian of twenty-nine years routed the two thousand eighteen at a couple of granollers beside barcelona
49,INTRO,,FAVOUR,,,,,xantel ja tenia dos fills,xantel ya tenía dos hijos,xantel already had two children
50,INTRO,,FAVOUR,49,RA,,,sempre deia que si no hagués  pogut tenir aquests dos fills d'una manera biològica li hagués  agradat que la ajudessin a tenir-los ,siempre decía que si no hubiera podido tener estos dos hijos de una manera biológica le hubiera gustado que la ayudaran a tenerlos,always said that if it had not been able to have these two children of a biological mode had liked him that they aided it at having them
51,INTRO,,FAVOUR,50,RA,,,per aquest motiu va prendre la decisió  altruistament d'ajudar en jordi en miquel,por este motivo tomó la decisión altruistamente de ayudar en jordi en miquel,for this reason took the decision altruistament to aid at jordi  miquel
52,INTRO,,FAVOUR,,,,,cal la legalització de la gestació subrogada,hace falta la legalización de la gestación subrogada,it is necessary the legalisation of the surrogacy
53,INTRO,,FAVOUR,44,CA,,, l'oposició a  la legalització de la gestació subrogada està fonamentada  a base de prejudicis morals que sovint coarten la llibertat  de les dones,la oposición a la legalización de la gestación subrogada está fundamentada a base de prejuicios morales que a menudo coarten la libertad de las mujeres,the opposition at the legalisation of the surrogacy is based at base of moral prejudices that often coarten the liberty of the wives
54,INTRO,,FAVOUR,53,RA,,,i de retruc de tota la societat,y de retruque de toda la sociedad,and of retruc of all the society
55,INTRO,,FAVOUR,,,,,hi ha països que ja han respost la pregunta que avui ens ocupa,hay países que ya han respondido la pregunta que hoy nos ocupa,there are countries that already have responded the question that today occupies us
56,INTRO,,FAVOUR,55,RA,,,no són països  precisament de ser sospitosos en matèries de desenvolupament  d'igualtat de gènere,no son países precisamente de ser sospechosos en materias de desarrollo de igualdad de género,are not countries precisely of suspicious being at matters of development of equality of genus
57,INTRO,,FAVOUR,55,RA,,,canadà regne unit i portugal ja han  legalitzat la gestació subrogada basada en un  un model de plenes garanties per la dona  i per l'infant per als nadons,canadà reino unido y portugal ya han legalizado la gestación subrogada basada en uno un modelo de plenas garantías por la mujer y por el niño para los bebés,canadà realm united and portugal already have legalised the surrogacy based at one a model of full guarantees for the wife and for the girl for the babies
58,INTRO,,FAVOUR,,,,,equiparem el procediment  legal de la donació d'òrgans amb el que pot adoptar la gestació subrogada,equiparemos el procedimiento legal de la donación de órganos con el que puede adoptar la gestación subrogada,will equip the legal procedure of the donation of organs with what can adopt the surrogacy
59,INTRO,,FAVOUR,58,RA,,,la donació d'òrgans té un procediment legal  basat en un model garant i  altruista ,la donación de órganos tiene un procedimiento legal basado en un modelo garante y altruista,the donation of organs has a legal procedure based at a model garant and altruist
60,INTRO,,FAVOUR,61;67;70,RA,,,defensem la legalització de la gestació subrogada a través  de tres arguments,defendemos la legalización de la gestación subrogada a través de tres argumentos,defend the legalisation of the surrogacy through three arguments
61,INTRO,1.0,FAVOUR,,,,,la defensa del dret de l'autonomia personal,la defensa del derecho de la autonomía personal,the defence of the law of the personal autonomy
62,INTRO,1.0,FAVOUR,63;65,RA,,,reconegut en  l'article tres de la declaració dels drets humans   basat en dos conceptes,reconocido en el artículo tres de la declaración de los derechos humanos basado en dos conceptos,recognised at the article three of the statement of the human laws based at two concepts
63,INTRO,1.0,FAVOUR,,,,,la llibertat individual,la libertad individual,the individual liberty
64,INTRO,1.0,FAVOUR,63,RA,,,qualsevol persona  ha de ser lliure de decidir i prendre les seves pròpies decisions,cualquier persona tiene que ser libre de decidir y tomar sus propias decisiones,any person has to be free to decide and take his own decisions
65,INTRO,1.0,FAVOUR,63,RA,,,enmarcat dins d'un marc jurídic de seguretat que esdevindria  un dic de contenció a la possible vulneració dels drets de  totes les parts,enmarcat dentro de un marco jurídico de seguridad que acontecería un dique de contención a la posible vulneración de los derechos de todas las partes,enmarcat in a juridical frame of security that would become a dam of containment at the possible violation of the laws of all the parts
66,INTRO,1.0,FAVOUR,65,RA,,,totes les parts que formarien el contracte de la gestació subrogada,todas las partes que formarían el contrato de la gestación subrogada,all the parts that would form the agreement of the surrogacy
67,INTRO,2.0,FAVOUR,,,,,argument pragmàtic des d'un punt de vista col·lectiu,argumento pragmático desde un punto de vista colectivo,pragmatic argument since a collective point of view
68,INTRO,2.0,FAVOUR,67,RA,,,davant d'un possible mal major com és la no regulació que comporta  tràfic de màfies mercat negre turisme reproductiu adoptar un marc comú permetria diferenciar entre les pràctiques lícites i les  que no ho són,ante un posible mal mayor como es la no regulación que comporta tráfico de mafias mercado negro turismo reproductivo adoptar un marco común permitiría diferenciar entre las prácticas lícitas y las que no lo son,in front of a possible main harm and is the no regulation that comports traffic of mafias black market reproductive tourism adopt a common frame would permit to differentiate among the lawful practices and those that are not it
69,INTRO,2.0,FAVOUR,68,RA,,,així garantir els drets de les dones i dels infants,así garantizar los derechos de las mujeres y de los niños,like this guarantee the laws of the wives and of the girls
70,INTRO,3.0,FAVOUR,,,,,l'argument de la igualtat d'oportunitats,el argumento de la igualdad de oportunidades,the argument of the equality of opportunities
71,INTRO,3.0,FAVOUR,70,RA,,,ja que defensem la validesa d'un contracte que beneficia a totes les parts i permet a aquelles parelles que no poden tenir fills d'una manera biològica a poder formar una família,puesto que defendemos la validez de un contrato que beneficia a todas las partes y permite a aquellas parejas que no pueden tener hijos de una manera biológica a poder formar una familia,since we defend the validity of an agreement that benefits at all the parts and permits at those couples that can not have children of a biological mode at being able to form a family
72,INTRO,3.0,FAVOUR,71,RA,,,el col·lectiu lgtbi  als solters i solteres a les persones que són infèrtils o estèrils,el colectivo lgtbi a los solteros y solteras a las personas que son infértiles o estériles,the community lgtbi at the bachelors and solteres at the persons that are infertile or barren
73,INTRO,3.0,FAVOUR,71;72,RA,,,la gestació subrogada és una pràctica inclusiva,la gestación subrogada es una práctica inclusiva,the surrogacy is an inclusive practice
74,INTRO,3.0,FAVOUR,,,,,el concepte de família al segle vint-i-u ha canviat  de la  mateixa manera que ho ha fet el concepte de maternitat,el concepto de familia en el siglo veintiuno ha cambiado del mismo modo que lo ha hecho el concepto de maternidad,the concept of family at the century twenty-and-u has capsized in the same way that it has made it the concept of motherhood
75,INTRO,3.0,FAVOUR,74,RA,,,per adaptar-nos per modernitzar-los per obrir-nos des defensem la legalització de la gestació subrogada,para adaptarnos para modernizarlos para abrirnos des defendemos la legalización de la gestación subrogada,to adapt us to modernise them to open us des defend the legalisation of the surrogacy
76,ARG1,1.0,AGAINST,61;63,CA,,,no es pot invocar ni la llibertat ni l'autonomia per a retrocedir en drets,no se puede invocar ni la libertad ni la autonomía para retroceder en derechos,can not  invoke or the liberty or the autonomy to retreat at laws
77,ARG1,1.0,AGAINST,,,,,no podem permetre que es venga la capacitat reproductiva  de la dona ,no podemos permitir que se venda la capacidad reproductiva de la mujer,can not permit that it sell  the reproductive capacity of the wife
78,ARG1,1.0,AGAINST,,,,,què una dona vullga gestar ,que una mujer vullga gestar,what a wife vullga gestar
79,ARG1,1.0,AGAINST,78,RA,,,el que farà aquest aquest acte és condemnar a la resta  de les dones del món,el que hará este este acto es condenar al resto de las mujeres del mundo,what will make this this act is to condemn at the rest of the wives in the world
80,ARG1,1.0,AGAINST,78,RA,,,que quelcom siga voluntari no legitima,que algo sea voluntario no legitima,that quelcom was voluntary does not legitimate
81,ARG1,1.0,AGAINST,78,RA,,,el que fa és esclavitzar a la resta de persones,el que hace es esclavizar al resto de personas,what makes is to enslave at the rest of persons
82,ARG1,1.0,AGAINST,81,RA,,,la resta de dones,el resto de mujeres,the rest of wives
83,ARG1,1.0,AGAINST,77;78;81,RA,,,la dona és qui patix tot açò,la mujer es quien sufre todo esto,the wife is who suffers every this
84,ARG1,2.0,AGAINST,81,RA,,,l'estan condemnant,lo están condenando,are condemning it
85,ARG1,,AGAINST,,,,, canadà  l'any passat ja s'estaven proposant mesures legislatives  per a que aquesta dona cobrara,canadà el año pasado ya se estaban proponiendo medidas legislativas para que esta mujer cobrara,canadà the year passed already were  proposing legislative sizes for that this wife charged
86,ARG1,,AGAINST,85,RA,,,en canadà es mercantilitza la dona altruista,en canadà se mercantiliza la mujer altruista,canadà  mercantilitza the altruistic wife
87,ARG1,,AGAINST,86,MA,,,s'ha creat una indústria que genera milions,se ha creado una industria que genera millones,has created  an industry that generates million
88,ARG1,1.0,AGAINST,85;86;87,RA,,,el capital ho fagocita tot,el capital lo fagocita todo,the capital it fagocita everything
89,ARG1,1.0,AGAINST,88,MA,,, el mercat ho fagocita tot,el mercado lo fagocita todo,the market it fagocita everything
90,ARG1,,AGAINST,,,,,el regne unit altruista dos de cada tres gestacions subrogades  van fora,el reino unido altruista dos de cada tres gestaciones subrogadas van fuera,the realm united altruistic two of each three gestations subrogades go out
91,ARG1,,AGAINST,81,RA,,,legalitzant la gestació subrogada l'únic que fem és legitimar  aquesta pràctica,legalizando la gestación subrogada el único que basura es legitimar esta práctica,legalising the surrogacy the only that muck is to legitimate this practice
92,ARG1,,AGAINST,90,RA,,,en els llocs on més mal es fa a la dona perpetuant desigualtat,en los lugares donde más mal se hace a la mujer perpetuando desigualdad,at the places where more harm makes  at the wife perpetuating inequality
93,ARG1,,AGAINST,81,RA,,,perpetuant el rol de gènere que degrada a la dona,perpetuando el rol de género que degrada a la mujer,perpetuating it rol of genus that degrades at the wife
94,ARG1,,AGAINST,57,CA,,,portugal el tribunal constitucional  ha parat aquesta llei,portugal el tribunal constitucional ha parado esta ley,portugal the constitutional tribunal has paused this law
95,ARG1,,AGAINST,94,RA,,,no està legalitzat,no está legalizado,is not legalised
96,ARG1,,AGAINST,94;95,RA,,,volen fer un marc internacional com  si qualsevol dret internacional té que ser acollit,vuelen hacer un marco internacional como si cualquier derecho internacional tiene que ser acogido,blast to make an international frame as if any international law has that be received
97,ARG1,,AGAINST,90,RA,,,aniran a ucraïna  a rússia o al canadà,irán a ucraïna a rússia o al canadà,will go at ucraïna at rússia or at the canadà
98,ARG1,,FAVOUR,85,CA,,,en el cas de canadà ha explicat una iniciativa individual creu que l'opinió d'una persona és representativa de tot el que opina la societat,en el caso de canadà ha explicado una iniciativa individual cree que la opinión de una persona es representativa de todo el que opina la sociedad,at the case of canadà has explained an individual initiative thinks that the opinion of a person is representative of everything what opines the society
99,ARG1,,AGAINST,98,RA,,,si és un representant electe és vinculant el que pensa aquesta persona,si es un representante electo es vinculante el que piensa esta persona,if it is an elect representative is linking what thinks this person
100,ARG1,,AGAINST,99,RA,,,aquesta persona la vota gent,esta persona la vota gente,this person votes it persons
101,ARG1,,AGAINST,98,CA,,,però en canadà el més important no és el que vosté ha dit,pero en canadà lo más importante no es el que usted ha dicho,but at canadà the most important is not what you has said
102,ARG1,,AGAINST,85;86;87;79;81;84,RA,,,el més important és que s'ha creat una indústria al voltant de la dona que la mercantilitza la cosifica i la degrada al paper d'esclava,lo más importante es que se ha creado una industria alrededor de la mujer que la mercantiliza la cosifica y la degrada al papel de esclava,the most important is that it has created  an industry around the wife that the mercantilitza the cosifica and degrades it at the paper of slave
103,ARG1,1.0,AGAINST,,,,,compra-venda de nadons,compra-venta de bebés,purchase-sale of babies
104,ARG1,2.0,AGAINST,,,,,proposen una realitat altruista,proponen una realidad altruista,propose an altruistic reality
105,ARG1,2.0,AGAINST,104,CA,,,una realitat que no existix,una realidad que no existe,a reality that does not exist
106,ARG1,,AGAINST,105,RA,,,hi ha una multitud  de països que no és així,hay una multitud de países que no es así,there is a crowd of countries that is not like this
107,ARG1,,AGAINST,106,RA,,,legalitzant-lo és permetre que aquelles persones vagen a aquests països,legalizándolo es permitir que aquellas personas vayan a estos países,legalising it is to permit that those persons go at these countries
108,ARG1,2.0,AGAINST,107,RA,,,es traguen el xiquet al país d'origen,se saquen el niño en el país de origen,remove  the child at the country of origin
109,ARG1,2.0,AGAINST,107;108,RA,,,puguen registrar-lo sense ningun tipus de problema condemnant aquelles dones,puedan registrarlo sin ningun tipo de problema condenando aquellas mujeres,can register it without ningun type of problem condemning those wives
110,ARG1,1.0,AGAINST,,,,,no ho farà una persona espanyola,no lo hará una persona española,will not make it a Spanish person
111,ARG1,,FAVOUR,,,,,vosté parla de la regulació del mercat  però vosté no creu que hi ha més garanties quan el mateix  estat i no el mercat és qui regula aquesta pràctica com en  el casos de canadà portugal i el regne unit ,usted habla de la regulación del mercado pero usted no cree que hay más garantías cuando el mismo estado y no el mercado es quien regula esta práctica como en el casos de canadà portugal y el reino unido,you talks of the regulation of the market but you does not think that there is more guarantees when the same state and no the market is who regulates this practice how at the cases of canadà portugal and the realm united
112,ARG1,1.0,AGAINST,,,,,la volem prohibir perquè és una pràctica  que cosifica mercantilitza instrumentalitza el  cos de la dona ,la queremos prohibir porque es una práctica que cosifica mercantiliza instrumentaliza el cuerpo de la mujer,want to prohibit it so that it is a practice that cosifica mercantilitza instrumentalitza the body of the wife
113,ARG1,,AGAINST,112,RA,,,legalitzar-la és legitimar les pràctiques més  feroces,legalizarla es legitimar las prácticas más feroces,legalise it is to legitimate the most ferocious practices
114,ARG1,1.0,AGAINST,113,RA,,,vulnera la dignitat de la dona,vulnera la dignidad de la mujer,vulnera the dignity of the wife
115,ARG1,1.0,AGAINST,114,MA,,,vulnera la seva llibertat contractualment en tots els casos,vulnera su libertad contractualmente en todos los casos,vulnera his liberty contractually at all the cases
116,ARG1,,AGAINST,115,RA,,,firmen un contracte en què la dona no és lliure i l'últim  mes té que estar recluída no vaigi a ser que aquesta dona prenga  drogues prenga alcohol siga lliure i  nasca el producte amb tares,firman un contrato en que la mujer no es libre y el último mes tiene que estar recluída no vaigi a ser que esta mujer tome drogas tome alcohol sea libre y nazca el producto con taras,sign an agreement at what the wife is not free and the last month has that be recluída no vaigi at being that this wife take drugs take alcohol was free and was born the product with tares
117,ARG1,,AGAINST,,,,,nasca el producte amb tares,nazca el producto con taras,was born the product with tares
118,ARG1,,AGAINST,117,MA,,,el producte la cosa,el producto la cosa,the product the thing
119,ARG1,3.0,AGAINST,118,RA,,,estem en contra de que les persones siguin coses,estamos en contra de que las personas sean cosas,are against of that the persons are things
120,ARG1,3.0,AGAINST,119,MA,,,passen de ser subjectes a  ser objectes,pasan de ser sujetas a ser objetes,pass of subject being at being objects
121,ARG1,,FAVOUR,,,,,aquesta situació que vosté està descrivint  i que nosaltres com no podria ser d'una altra forma condemnem  creu que és la que es dóna els models de gestació subrogada  altruista de canadà regne unit i portugal ,esta situación que usted está describiendo y que nosotros como no podría ser de otra forma condenamos cree que es la que se da los modelos de gestación subrogada altruista de canadà reino unido y portugal,this situation that you is describing and that we how could not be of another form condemn thinks that it is what gives  the models of surrogacy altruistic of canadà realm united and portugal
122,ARG1,,AGAINST,,,,,regne unit ha fet un model altruista,reino unido ha hecho un modelo altruista,realm united has made an altruistic model
123,ARG1,,AGAINST,122,RA,90,MA,dos de cada tres gestacions subrogades se'n van fora a llocs  on no ho és ,dos de cada tres gestaciones subrogadas se van fuera a lugares donde no lo es,two of each three gestations subrogades go  out at places where is not it
124,ARG1,,AGAINST,103,RA,,,legitimant aquesta pràctica permetent que les persones  puguen traure els nadons registrar-los i passant de ser subjectes  en drets a objectes a mercaderia  ,legitimando esta práctica permitiendo que las personas puedan sacar los bebés registrarlos y pasante de ser sujetos en derechos a objetos a mercancía,legitimating this practice permitting that the persons can remove the babies register them and passing of subject being at laws to objects at cargo
125,ARG1,1.0,AGAINST,,,,,traspassar l'última frontera del capitalisme,traspasar la última frontera del capitalismo,traspassar the last border of the capitalism
126,ARG1,1.0,AGAINST,125,RA,,,serà el pròxim vendre un ronyó perquè els meus fills no poden estudiar,será el próximo vender un riñón porque mis hijos no pueden estudiar,will be the next to sell a kidney so that my children can not study
127,ARG1,1.0,AGAINST,125,RA,,,vendre el meu cor morir i que la meua família puga  tindre una vida digna ,vender mi coro morir y que mi familia pueda tener una vida digna,sell my heart die and that my family can have a worthy life
128,ARG1,,AGAINST,,,,, és acció i reacció,es acción y reacción,is act and reaction
129,ARG1,,AGAINST,128,RA,,,acció legalitzar-la,acción legalizarla,act legalise it
130,ARG1,,AGAINST,128,RA,,,reacció compra-venda de nadons,reacción compra-venta de bebés,reaction buys-sale of babies
131,ARG1,,AGAINST,,,,,protocol facultatiu de la convenció de l'haia de vint-i-nou  de maig de mil nou-cents noranta-tres sobre la protecció de xiquets,protocolo facultativo de la convención de la haia de veintinueve de mayo de mil novecientos noventa y tres sobre la protección de niños,protocol facultatiu of the convention of the haia of May twenty-nine one thousand nine hundred ninety-three on the protection of children
132,ARG1,,AGAINST,131,RA,,,no hi ha res més que dir,no hay nada más que decir,there is not nothing more that say
133,ARG1,,AGAINST,,,,,control altruista,control altruista,altruistic control
134,ARG1,,AGAINST,133,RA,,,poden assegurar que no hi haurà un pagament,pueden asegurar que no habrá un pago,can assure that there will not be a payment
135,ARG1,3.0,AGAINST,,,,,el col·lectiu lgtbi,el colectivo lgtbi,the community lgtbi
136,ARG1,3.0,AGAINST,135,RA,,,un deu per cent de les gestacions subrogades que es fan al món  són per aquest col·lectiu,un diez por ciento de las gestaciones subrogadas que se hacen en el mundo son por este colectivo,one spring percent of the gestations subrogades that they make  at the world are for this community
137,ARG1,,FAVOUR,52,MA,,,legalitzar ,legalizar,legalise
138,ARG1,1.0,FAVOUR,137;61,RA,,,per desenvolupar el dret de l'autonomia  personal de les dones,para desarrollar el derecho de la autonomía personal de las mujeres,to develop the law of the personal autonomy of the wives
139,ARG1,2.0,FAVOUR,137;67,RA,,,per un argument de tipus pragmàtic,por un argumento de tipo pragmático,for an argument of pragmatic type
140,ARG1,3.0,FAVOUR,137;70,RA,,,per garantir la igualtat d'oportunitats,para garantizar la igualdad de oportunidades,to guarantee the equality of opportunities
141,ARG1,1.0,FAVOUR,138,RA,,,el dret de l'autonomia voluntat  d'autonomia personal reconegut a l'article tres la declaració  universal dels drets humans ,el derecho de la autonomía voluntad de autonomía personal reconocido al artículo tres la declaración universal de los derechos humanos,the law of the autonomy will of personal autonomy recognised at the article three the universal statement of the human laws
142,ARG1,1.0,FAVOUR,141;143;144,RA,,,aquest article que és  universal dels drets humans ens parla de dos conceptes que s'entenen millor junts,este artículo que es universal de los derechos humanos nos habla de dos conceptos que se entienden mejor juntos,this article that is universal of the human laws talks us of two concepts that understand  better together
143,ARG1,,FAVOUR,,,,,llibertat,libertado,liberty
144,ARG1,,FAVOUR,,,,,seguretat,seguridad,security
145,ARG1,1.0,FAVOUR,144,RA,,,per garantir la  l'accés a la dona amb aquesta pràctica de forma lliure cal  fer-ho amb un marc jurídic de seguretat,para garantizar la el acceso a la mujer con esta práctica de forma libre hay que hacerlo con un marco jurídico de seguridad,to guarantee the the fit at the wife with this practice of free form it is necessary to make it with a juridical frame of security
146,ARG1,1.0,FAVOUR,61,RA,,,la gestació subrogada suposarà l'exercici del dret a l'autonomia personal en la mesura en què es reguli amb garanties,la gestación subrogada supondrá el ejercicio del derecho a la autonomía personal en la medida en que se regule con garantías,the surrogacy will suppose the exercise of the law to the personal autonomy at the size at what regulate  with guarantees
