ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,ADU_CAT,ADU_ES,ADU_EN
11,INTRO,,FAVOUR,,,,,imagina't que tens una bústia plena de bitllets i que cada un de vosaltres en té un només a un li tocarà el premi així és com funciona la loteria és un joc públic d'atzar en el que guanyar és molt complicat,imagínate que tienes un buzón lleno de billetes y que cada uno de vosotros tiene un solo a uno le tocará el premio así es como funciona la lotería es un juego público de azar en el que ganar es muy complicado,imagine you that have a full mailbox of tickets and that each one of you has  an only at one will touch him the prize like this is how functions the lottery is a public game of chance at what gross is very complicated
12,INTRO,,FAVOUR,11,RA,,,a espanya les adopcions són tan complicades com que et toqui la loteria,a espanya las adopciones son tan complicadas como que te toque la lotería,at espanya the adoptions are as complicated as it touch you the lottery
13,INTRO,,FAVOUR,,,,,hem de la legalitzar la gestació subrogada,tenemos que la legalizar la gestación subrogada,have to the legalise the surrogacy
14,INTRO,,FAVOUR,13,RA,,,és donar facilitats per formar famílies per la gent que no té la mateixa oportunitat per fer-ho de forma tradicional,es dar facilidades para formar familias por la gente que no tiene la misma oportunidad para hacerlo de forma tradicional,is to give eases to form families for the persons that does not have the same opportunity to make it of traditional form
15,INTRO,,FAVOUR,13,RA,,,legalitzar és fer leial un acte cosa i lleial es que és manat permès per la llei,legalizar es hacer leial un acto cosa y leal se que es mandado permitido por la ley,legalise is to make leial an act thing and loyal  that it is commanded permitted by the law
16,INTRO,,FAVOUR,13,RA,,,la gestació subrogada i és un procés en què una dona gesta un infant destinat a ser criat com el fill per algú altre,la gestación subrogada y es un proceso en que una mujer gesta un niño destinado a ser criado como el hijo por alguien otro,the surrogacy and is a process at what a wife feat a girl destined at being raised how the son for somebody other
17,INTRO,,FAVOUR,16,RA,,,gestació subrogada altruista,gestación subrogada altruista,surrogacy altruist
18,INTRO,,FAVOUR,17,RA,,,no volem a tot preu ,no volamos a todo precio,do not blast by all means
19,INTRO,,FAVOUR,18,RA,,,el que estem cercant és donar unes facilitats a aquestes persones que ho tenen més complicat però de forma altruista,el que estamos buscando es dar unas facilidades en estas personas que lo tienen más complicado pero de forma altruista,what are seeking is to give some eases at these persons that have it more complicated but of altruistic form
20,INTRO,1.0,FAVOUR,,,,,primer de tot tenim que l'adopció totalment ineficaç,antes que nada tenemos que la adopción totalmente ineficaz,first of all have that the totally ineffective adoption
21,INTRO,,FAVOUR,20,RA,,,i hi ha un temps d'espera d'uns quatre a vuit anys,y hay un tiempo de espera de unos cuatro a ocho años,and there is a time of expects of some four at eight years
22,INTRO,,FAVOUR,20,RA,,,a més és un procés molt llarg i costós pensant que en canvi un embaràs són nou mesos,además es un proceso muy largo y costoso pensando que en cambio un embarazo son nueve meses,besides is a very long process and costly thinking that instead a pregnancy are nine months
23,INTRO,,FAVOUR,21,MA,,,i suposant que el sol·licitant sigui apte per adoptar,y suponiendo que el solicitante sea apto para adoptar,and supposing that the applicant was apt to adopt
24,INTRO,,FAVOUR,20; 21; 22; 23,RA,,,i per tant com vegeu el principal mètode substitutiu i cau és ineficaç,y por tanto como veáis el principal método sustitutivo y madriguera es ineficaz,and therefore how view the principal substitutive method and lair is ineffective
25,INTRO,2.0,FAVOUR,,,,,segon argument la igualtat d'oportunitats,segundo argumento la igualdad de oportunidades,second argument the equality of opportunities
26,INTRO,,FAVOUR,11; 25,RA,,,volem que tothom tingui la mateixa quantitat de paperetes per poder formar famílies,queremos que todo el mundo tenga la misma cantidad de papeletas para poder formar familias,want to that everybody have the same quantity of ballots to be able to form families
27,INTRO,,FAVOUR,25,RA,,,no volem que només la gent amb més diners pugui anar-se'n a estats units a ucraïna pillar cent cinquanta mil dòlars i encomanar un nadó,no queremos que solo la gente con más dinero pueda irse a estados unidos a ucraïna pillar ciento cincuenta mil dólares y encomendar un bebé,do not want to that only the persons with more money can go at states united at ucraïna pillar one hundred fifty one thousand dollars and entrust a baby
28,INTRO,,FAVOUR,27,RA,,,per així evitar un possible abús de poder dels rics enfront la gent en risc d'exclusió,por así evitar un posible abuso de poder de los ricos enfrente la gente en riesgo de exclusión,for like this eschew a possible abuse of power of the affluent in front the persons at risk of exclusion
29,INTRO,3.0,FAVOUR,,,,,el tercer argument parlarem de la llibertat individual on les persones són les que han de decidir per elles mateixes,el tercer argumento hablaremos de la libertad individual donde las personas son las que tienen que decidir por ellas mismas,the third argument will talk of the individual liberty where the persons are those that have to decide for them same
30,INTRO,,FAVOUR,29,RA,,,ningú pot dir-li una dona el que sí i el que no fer amb el seu propi cos,nadie puede decirle una mujer el que sí y el que no hacer con su propio cuerpo,nobody can say him a wife what aye and what not making with his own body
31,INTRO,,FAVOUR,30,MA,,,i molt menys quan el que està fent és un bé per a la societat,y mucho menos cuando el que está haciendo es un bien para la sociedad,and much less when what is making is a sake for the society
32,INTRO,,FAVOUR,19; 31,RA,,,és una ajuda aquestes persones que tenen més dificultats per formar famílies,es una ayuda estas personas que tienen más dificultades para formar familias,is an aid these persons that have more hampered to form families
33,INTRO,,FAVOUR,30,RA,,,no està fent cap crim no està fent cap mal a ningú,no está haciendo ningún crimen no está haciendo ningún mal a nadie,is not making any crime is not making any harm at nobody
34,INTRO,,FAVOUR,33,MA,,,l'únic que està fent és ajudar com clar complir desig de ser pare ,el único que está haciendo es ayudar como claro cumplir deseo de ser pare,the only that is making is to aid how clear conform wish to be father
35,INTRO,,FAVOUR,20; 25; 29,RA,,,per tant com que no volem que poder formar famílies per les persones que tenen algun problema sigui com una loteria hem de legalitzar la gestació subrogada,por lo tanto como que no queremos que poder formar familias por las personas que tienen algún problema sea como una lotería tenemos que legalizar la gestación subrogada,therefore as we do not want to that can form families for the persons that have some problem was how a lottery have to legalise the surrogacy
36,ARG1,,AGAINST,21,MA,,,ens ha vingut a parlar que l'adopció té un altíssim temps d'espera,nos ha venido a hablar que la adopción tiene un altísimo tiempo de espera,has come us to talk that the adoption has a very tall time of expects
37,ARG1,,AGAINST,36,RA,,,l'adopció no és la solució i és per això que nosaltres els proposarem un model alternatiu que no té a veure amb l'adopció i que solucionarà aquests problemes que vostès també han esmentat perquè no hi hagi gent excloses,la adopción no es la solución y es por eso que nosotros los propondremos un modelo alternativo que no tiene que ver con la adopción y que solucionará estos problemas que ustedes también han mencionado porque no haya gente excluidas,the adoption is not the solution and that is why we will propose the ones an alternative model that does not have at viewing with the adoption and that will solve these problems that you also have mentioned so that there are not persons excluded
38,ARG1,1.0,AGAINST,,,,,ens hem de plantejar la igualtat d'oportunitats sempre,nos tenemos que plantear la igualdad de oportunidades siempre,have to pose us the equality of opportunities always
39,ARG1,1.0,AGAINST,38,MA,,,però és que a quin preu aquesta igualtat d'oportunitats pot traspassar aquestes línies vermelles de les quals la meva companya ha fet esment i jo també desenvoluparé més,pero es que a qué precio esta igualdad de oportunidades puede traspasar estas líneas rojas de las cuales mi compañera ha hecho mención y yo también desarrollaré más,but is that at which price this equality of opportunities can traspassar these red lines of which my partner has made quotation and I also will develop more
40,ARG1,1.0,AGAINST,1,RA,,,i és que mary beth també ho va fer d'una manera voluntàriament,y es que mary beth también lo hizo de una manera voluntariamente,and is that mary beth also made it of a mode voluntarily
41,ARG1,1.0,AGAINST,40,MA,,,però després se'n va penedir,pero después se arrepintió,but next goes  penedir
42,ARG1,1.0,AGAINST,40,RA,,,per tant hem d'assumir una alternativa que no comprometi a les dones ni a les seves llibertats,por lo tanto tenemos que asumir una alternativa que no comprometa a las mujeres ni a sus libertades,therefore we have to assume an alternative that do not engage at the wives or at his liberties
43,ARG1,1.0,AGAINST,,,,,legalitzar la gestació subrogada implicarà traspassar aquestes línies vermelles l'ètica,legalizar la gestación subrogada implicará traspasar estas líneas rojas la ética,legalise the surrogacy will imply traspassar these red lines the ethic
44,ARG1,2.0,AGAINST,,,,,és que la gestació subrogada no és desitjable per les dones les cosificà,es que la gestación subrogada no es deseable por las mujeres las cosificà,is that the surrogacy is not desirable for the wives the cosificà
45,ARG1,2.0,AGAINST,44,RA,,,ella va ser el forn no la considerem la mare i així ha de ser és com donar un servei de guarderia o mainadera o l'última no és més que un vehicle utilitzat per portar el nen d'una altra persona com és comú en els animals de granja,ella fue el horno no la consideramos la madre y así tiene que ser es como dar un servicio de guardería o niñera o la última no es más que un vehículo utilizado para llevar el niño de otra persona como es común en los animales de granja,she was the oven do not consider it the mother and like this has to be is how give a kick of childcare or nanny or the last is not more that a vehicle utilised to take the boy of another person how is common at the animals of farm
46,ARG1,2.0,AGAINST,45,RA,,, no és més que un vehicle utilitzat per portar el nen d'una altra persona com és comú en els animals de granja,no es más que un vehículo utilizado para llevar el niño de otra persona como es común en los animales de granja,is not more that a vehicle utilised to take the boy of another person how is common at the animals of farm
47,ARG1,2.0,AGAINST,46,RA,,,és una comparativa fins i tot amb els animals,es una comparativa incluso con los animales,is a comparative even with the animals
48,ARG1,2.0,AGAINST,45,RA,,,són declaracions i pensaments que són reals i estan recollits en el llibre l'ésser i la mercaderia de kadja x hedmann,son declaraciones y pensamientos que son reales y están recogidos en el libro el ser y la mercancía de kadja x hedmann,are statements and thoughts that are real and are collected at the book the being and the cargo of kadja x hedmann
49,ARG1,2.0,AGAINST,48,RA,,,i aquí queda palesa aquesta cosificació de les dones que són tractades com a productes d'un sol ús com si fossin un envàs,y aquí queda patente esta cosificación de las mujeres que son tratadas como productos desechables como si fueran un envase,and here stays palesa this reification of the wives that are treated as a disposable products as if they were a container
50,ARG1,2.0,AGAINST,,,,,a més a més també com apunta la doctora en dret aránzazu bartolomé de la universitat marquès de comillas amb la gestació subrogada els drets de les dones d'integritat dignitat sexuals i reproducció queden subjectes a un contracte,además también como apunta la doctora en derecho aránzazu bartolomé de la universidad marqués de comillas con la gestación subrogada los derechos de las mujeres de integridad dignidad sexuales y reproducción quedan sujetos en un contrato,in addition also how aims the doctor at law aránzazu bartolomé of the university marquis of comillas with the surrogacy the laws of the wives of integrity sexual dignity and reproduction stay subjects at an agreement
51,ARG1,2.0,AGAINST,,,,, per tant encara que vostès defensin la gestació subrogada altruista mai és altruista,por lo tanto aunque ustedes defiendan la gestación subrogada altruista nunca es altruista,therefore although you defend the surrogacy altruistic never is altruistic
52,ARG1,2.0,AGAINST,50; 51,RA,,,perquè la dona paga amb drets i deixa de ser lliure quan signa el contracte de gestació subrogada,porque la mujer paga con derechos y deja de ser libre cuando firma el contrato de gestación subrogada,so that the wife pays with laws and ceases free being when signs the agreement of surrogacy
53,ARG1,2.0,AGAINST,49; 52,RA,,,és que a més el desig de descendència o per garantir aquesta igualtat d'oportunitats que vostès defensen no podem convertir el cos de la dona en un objecte i molt menys menystenir els seus drets,es que además el deseo de descendencia o para garantizar esta igualdad de oportunidades que ustedes defiendan no podemos convertir el cuerpo de la mujer en un objeto y mucho menos ningunear sus derechos,is that besides the wish of descendants or to guarantee this equality of opportunities that you defend can not convert the body of the wife at an object and much less menystenir his laws
54,ARG1,2.0,AGAINST,,,,,és que per la vessant ètica aquesta legalització de la gestació subrogada tampoc és desitjable pels nens,es que por la vertiente ética esta legalización de la gestación subrogada tampoco es deseable por los niños,is that for the ethic side this legalisation of the surrogacy neither is desirable for the boys
55,ARG1,2.0,AGAINST,54,RA,,,perquè la pràctica pot generar fins i tot situacions de desprotecció malgrat que hi hagi una regulació bona de la gestació subrogada,porque la práctica puede generar incluso situaciones de desprotección a pesar de que haya una regulación buena de la gestación subrogada,so that the practice can generate even situations of desprotecció in spite of that there is a good regulation of the surrogacy
56,ARG1,2.0,AGAINST,55,RA,,,fixi's en el que pugui passar a ucraïna en el qual els nens un cop neixen sil són rebutjats pels seus pares queden automàticament rebutjats cap a un orfenat,fíjese en el que pueda pasar a ucraïna en el cual los niños una vez nacen sil son rechazados por sus padres quedan automáticamente rechazados hacia un orfanato,fix at what can pass at ucraïna at which the boys once are born sil are rebuffed by his parents stay automatically rebuffed to an orphanage
57,ARG1,2.0,AGAINST,55,RA,,, o el cèlebre fa cas de baby gamy en el qual un nen amb síndrome de down va ser rebutjat pels seus pares perquè no complia les seves expectatives,o el célebre hace caso de baby gamy en el cual un niño con síndrome de down fue rechazado por sus padres porque no cumplía sus expectativas,or the famous makes case of baby gamy at which a boy with syndrome of down was rebuffed by his parents so that it did not conform his expectations
58,ARG1,2.0,AGAINST,55,RA,,,a més una mala gestió d'aquesta gestió d'aquesta gestació subrogada pot fins i tot creuar la línia del tràfic de nens,además una mala gestión de esta gestión de esta gestación subrogada puede incluso cruzar la línea del tráfico de niños,besides a mismanagement of this management of this surrogacy can even cross the line of the traffic of boys
59,ARG1,2.0,AGAINST,58,RA,,,de fet l'onu el dos mil catorze va advertir els estats units de situacions irregulars involucrades amb la gestació subrogada,de hecho la onu el dos mil catorce advirtió los estados unidos de situaciones irregulares involucradas con la gestación subrogada,in fact the onu the two thousand fourteen cautioned the states united of irregular situations involved with the surrogacy
60,ARG1,2.0,AGAINST,,,,,perquè implica traspassar la línia vermella social ,porque implica traspasar la línea roja social,so that it implies traspassar the social red line
61,ARG1,2.0,AGAINST,60,RA,,,i és que es consolida el patriarcat,y es que se consolida el patriarcado,and is that it cements  the patriarchy
62,ARG1,2.0,AGAINST,61,RA,,,que és aquest sistema de relacions socials sexe polítiques basades en diferents institucions com l'estat i la família i en solidaritat entre gènere entre homes en els quals de forma individual i col·lectiva s'apropien de les dones i oprimixen les dones i apropiant-se també de la seva funció reproductiva i productiva,que es este sistema de relaciones sociales sexo políticas basadas en diferentes instituciones como el estado y la familia y en solidaridad entre género entre hombres en los cuales de forma individual y colectiva se apropian de las mujeres y oprimen las mujeres y apropiándose también de su función reproductiva y productiva,that it is this system of social accounts political sex based at distinct institutions how the state and the family and at solidarity among genus among men at which of individual and collective form  apropien of the wives and oppress the wives and apropiant- also of his reproductive and productive function
63,ARG1,2.0,AGAINST,62,RA,,,segons que el carol pettman en la seva obra de el contracte sexual en el qual fa una crítica aquesta situació diu que la manifestació més evident d'aquest patriarcat és la funció contractualista precisament de la gestació Subrogada,según que el carol pettman en su obra del contrato sexual en el cual hace una crítica esta situación dice que la manifestación más evidente de este patriarcado es la función contractualista precisamente de la gestación Subrogada,as that the carol pettman at his work of the sexual agreement at which makes a critic this situation says that the most evident form of this patriarchy is the function contractualista precisely of the surrogacy
64,ARG1,2.0,FAVOUR,,,,,no esteu d'acord que per això ho hem de la legalitzar perquè es faci amb una protecció i control no aixì com esteu dient què passa a ucraïna,no estáis de acuerdo que por eso lo tenemos que la legalizar porque se haga con una protección y control no aixì como estáis diciendo qué pasa a ucraïna,do not agree that therefore we have to it the legalise so that it make  with a protection and control no aixì how are saying what passes at ucraïna
65,ARG1,2.0,AGAINST,64,CA,,,no,no,no
66,ARG1,2.0,AGAINST,65,RA,,,Perquè hi ha unes alternatives que sense comprometre totes aquests inconvenients que els he esmentat fent referència a les llibertats i els drets de les dones tenim opcions molt millors i que satisfaran gran part d'aquestes demandes que vostès també tenen i que nosaltres probablement també compartim aquestes demandes,Porque hay unas alternativas que sin comprometer todas estos inconvenientes que los he mencionado haciendo referencia a las libertades y los derechos de las mujeres tenemos opciones muy mejores y que satisfarán gran parte de estas demandas que ustedes también tienen y que nosotros probablemente también compartimos estas demandes,So that there are some alternatives that without engaging all these problems that have mentioned the ones referencing at the liberties and the laws of the wives have options very better and that will satisfy big part of these demands that you also have and that we probably also share these demands
67,ARG1,2.0,AGAINST,62,RA,,,perquè aquest patriarcat parla del sexe l'amor i la reproducció que és com redueix la dona,porque este patriarcado habla del sexo el amor y la reproducción que es como reduce la mujer,so that this patriarchy talks of the sex the love and the reproduction that is how reduces the wife
68,ARG1,2.0,AGAINST,67,RA,,,i la gestació subrogada permet fer un ús a la carta del cos de la dona i consolidar aquest patriarcat i que es redueixi la dona a només aquesta tria,y la gestación subrogada permite hacer un uso a la carta del cuerpo de la mujer y consolidar este patriarcado y que se reduzca la mujer a solo esta elige,and the surrogacy permits to make an use at the card of the body of the wife and cement this patriarchy and that reduce  the wife at only this elects
69,ARG1,2.0,AGAINST,67,RA,,,a més és un col·lectiu el de les dones que ha perdut una regressió de drets ,además es un colectivo el de las mujeres que ha perdido una regresión de derechos,besides is a community the of the wives that has missed a regression of right
70,ARG1,2.0,AGAINST,69,RA,,,i és que hem perdut moltes posicions ,y es que hemos perdido muchas posiciones,and is that we have missed a lot of positions
71,ARG1,2.0,AGAINST,69,RA,,,i hem de defensar els drets de les dones per evitar que hi hagi aquesta regressió de drets,y tenemos que defender los derechos de las mujeres para evitar que haya esta regresión de derechos,and have to defend the laws of the wives to eschew that there is this regression of right
72,ARG1,2.0,AGAINST,71,RA,,,i legalitzant la gestació subrogada no és una manera de lluitar ni de defensar els drets de les dones un col·lectiu que actualment és tan vulnerable,y legalizando la gestación subrogada no es una manera de luchar ni de defender los derechos de las mujeres un colectivo que actualmente es tan vulnerable,and legalising the surrogacy is not a mode to battle or to defend the laws of the wives a community that at present is as vulnerable
73,ARG1,3.0,AGAINST,,,,,i finalment tenim el motiu econòmic,y finalmente tenemos el motivo económico,and finally have the economic motif
74,ARG1,3.0,AGAINST,73,RA,,,i és que no tota relació humana i molt menys les gestació ha de ser dirigida per la dinàmica de mercat,y es que no toda relación humana y mucho menos las gestación tiene que ser dirigida por la dinámica de mercado,and is that no every human account and much less the gestation has to be directed by the dynamics of market
75,ARG1,3.0,AGAINST,74,RA,,,la gestació subrogada parteix de la demanda d'úters,la gestación subrogada parte de la demanda de úteros,the surrogacy splits of the demand of wombs
76,ARG1,3.0,AGAINST,75,RA,,,i aquesta demanda d'úters s'hauria de complementar amb una oferta que hauríem de veure com sorgiria,y esta demanda de úteros se tendría que complementar con una oferta que tendríamos que ver como surgiría,and this demand of wombs would have to complement  with an offer that would have to view how would arise
77,ARG1,3.0,AGAINST,74,RA,,,mirin senyors la gestació subrogada no és més que articular úters nens i dones com si fossin un bé de consum,miren señores la gestación subrogada no es más que articular úteros niños y mujeres como si fueran un bien de consumo,look gentlemen the surrogacy is not more that articulate wombs boys and wives as if they were a sake of consumption
78,ARG1,3.0,AGAINST,77,RA,,,pensats per satisfer les necessitats humanes d'una manera directa,pensados para satisfacer las necesidades humanas de una manera directa,thought to satisfy the human necessities of a direct mode
79,ARG1,3.0,AGAINST,77,CA,,,que això no és la lògica de consum i que ni els úters ni els nens ni les dones són béns de consum,que esto no es la lógica de consumo y que ni los úteros ni los niños ni las mujeres son bienes de consumo,that this is not the logic of consumption and that or the wombs or the boys or the wives are sakes of consumption
80,ARG1,,FAVOUR,14,RA,,,per dos principals motius,por dos principales motivos,for two principal motifs
81,ARG1,,FAVOUR,80,RA,,,primera com diu aquest estudi més del quinze per cent de la població espanyola pateix d'infertilitat,primera como dice este estudio más del quince por ciento de la población española sufre de infertilidad,first how says this survey more of the fifteen percent of the Spanish populace suffers of infertility
82,ARG1,,FAVOUR,80,RA,,,segon tenim una societat envellida i que ens trobem que els mètodes per formar families per aquestes persones que no poden  Són costosos i molt llargs més de vuit anys d'espera,segundo tenemos una sociedad envejecida y que nos encontramos que los métodos para formar families por estas personas que no podan Son costosos y muy largos más de ocho años de espera,second have a society aged and that find us that the methods to form families for these persons that can not Are costly and very long more of eight years of expects
83,ARG1,1.0,FAVOUR,,,,,no venim a proposar un model de barra lliure,no venimos a proponer un modelo de barra libre,do not come at proposing a model of free bar
84,ARG1,1.0,FAVOUR,83,RA,,,un model on tot sigui a costa de doblers,un modelo donde todo sea a expensas de dobleros,a model where everything was at the expense of doblers
85,ARG1,1.0,FAVOUR,84,MA,,,no,no,no
86,ARG1,1.0,FAVOUR,,,,,venim a proposar una sèrie de límits,venimos a proponer una serie de límites,come at proposing a series of limits
87,ARG1,1.0,FAVOUR,86,RA,,, un sistema regulat i amb controls,un sistema regulado y con controles,a system regulated and with controls
88,ARG1,1.0,FAVOUR,,,,,per tant s'adopció és ineficaç cercar un altre model,por lo tanto se adopción es ineficaz buscar otro modelo,therefore  adoption is ineffective to seek another model
89,ARG1,1.0,FAVOUR,,,,,i quin és aquest altre model,y qué es este otro modelo,and which is this other model
90,ARG1,1.0,FAVOUR,,,,,una gestació subrogada altruista,una gestación subrogada altruista,a surrogacy altruist
91,ARG1,1.0,FAVOUR,,,,,i diuen no és que mai és altruista,y dicen no es que nunca es altruista,and say is not that never is altruistic
92,ARG1,1.0,FAVOUR,,,,,sí que potser sí,sí que quizás sí,aye that perhaps aye
93,ARG1,1.0,FAVOUR,,,,, diuen nosaltros posem línies vermelles i en posem tres,dicen nosaltros pongamos líneas rojas y ponemos tres,say nosaltros pose red lines and pose  three
94,ARG1,1.0,FAVOUR,,,,, una línia vermella d'ètica línia vermella social i tercera econòmica,una línea roja de ética línea roja social y tercera económica,a red line of ethic social red line and third economic
95,ARG1,1.0,FAVOUR,94,RA,,,una línia vermella d'ètica,una línea roja de ética,a red line of ethic
96,ARG1,1.0,FAVOUR,94,RA,,, línia vermella social ,línea roja social,social red line
97,ARG1,1.0,FAVOUR,94,RA,,,i tercera econòmica,y tercera económica,and third economic
98,ARG1,1.0,FAVOUR,95,RA,,,aquest no és un debat d'ètica de moral cristiana,este no es un debate de ética de moral cristiana,this is not a debate of ethic of Christian morale
