ID (Chronological),TYPE (Part + Person),ARGUMENT NUMBER,TEAM STANCE,RELATED ID,ARGUMENTAL RELATION  TYPE,RELATED ID.1,ARGUMENTAL RELATION  TYPE.1,ADU_CAT,ADU_ES,ADU_EN
20,INTRO,2,AGAINST,,,,,aquest vincle que genera amb la seva mare i del seu dret a la identitat,este vínculo que genera con su madre y de su derecho a la identidad,this tie that generates with his mother and of his law to the identity
21,INTRO,1,AGAINST,,,,,l'ètica i els límits que ens hem de posar com a societat per garantir un progrés que sigui just que sigui ètic,la ética y los límites que nos tenemos que poner como sociedad para garantizar un progreso que sea justo que sea ético,the ethic and the limits that have to pose us as a society to guarantee a headway that was just that it was ethic
22,INTRO,3,AGAINST,21,RA,,,l'adopció,la adopción,the adoption
23,INTRO,3,AGAINST,22,RA,,,és lenta,es lenta,is slow
24,INTRO,3,AGAINST,22,RA,,,és complicada,es complicada,is complicated
25,INTRO,3,AGAINST,22,RA,,,és difícil per a parelles del mateix sexe,es difícil para parejas del mismo sexo,is difficult for couples of the same sex
26,INTRO,3,AGAINST,,,,,però és un gest d'amor,pero es un gesto de amor,but is a gesture of love
27,INTRO,3,AGAINST,26,RA,,,és un gest de generositat,es un gesto de generosidad,is a gesture of generosity
28,INTRO,3,AGAINST,22,RA,,,solucionar la situació d'abandonament existent  de milers d'infants al món,solucionar la situación de abandono existente de miles de niños al mundo,solve the situation of existent abandonment of thousands of girls at the world
29,INTRO,3,AGAINST,22,RA,,,hem de centrar els nostres esforços a millorar el procés d'adopció,tenemos que centrar nuestros esfuerzos a mejorar el proceso de adopción,have to centre our efforts at improving the process of adoption
30,INTRO,,AGAINST,29,CA,,,en lloc de començar un procés de legalització de gestació subrogada,en lugar de empezar un proceso de legalización de gestación subrogada,at place to commence a process of legalisation of surrogacy
31,INTRO,,AGAINST,,,,,ens intentaran explicar el model de gestació subrogada que voldrien imposar,nos intentarán explicar el modelo de gestación subrogada que querrían imponer,will attempt us explain the model of surrogacy that would want to impose
32,INTRO,,AGAINST,,,,,però aquest no és el debat,pero este no es lo debate,but this is not the debate
33,INTRO,,AGAINST,,,,,ens hem de centrar en què són  els efectes de la legalització d'aquesta pràctica,nos tenemos que centrar en qué son los efectos de la legalización de esta práctica,have to centre us at what are the effects of the legalisation of this practice
34,INTRO,,FAVOUR,,,,,en un vol hi ha diferents agents,en un vuelo hay diferentes agentes,at a flight there is distinct agents
35,INTRO,,FAVOUR,34,RA,,,hi ha un medi,hay un medio,there is a medium
36,INTRO,,FAVOUR,34,RA,,,hi ha un destí,hay un destino,there is a fate
37,INTRO,,FAVOUR,35,RA,,,aquest medi és el viatge,este medio es lo viaje,this medium is the voyage
38,INTRO,,FAVOUR,34,RA,,,tots els agents faran tot el possible per fer que aquest fi  la destinació d'arribada sigui una realitat,todos los agentes harán todo el posible para hacer que este fin el destino de llegada sea una realidad,all the agents will make all the possible to make that this end the fate of arrival was a reality
39,INTRO,,FAVOUR,,,,,entenem per legalització dotar de context i validesa jurídica per permetre el desenvolupament segur d'una acció,entendemos por legalización dotar de contexto y validez jurídica para permitir el desarrollo seguro de una acción,understand for legalisation endow of context and juridical validity to permit the certain development of an act
40,INTRO,,FAVOUR,,,,,gestació subrogada què és la manera d'accedir a la maternitat simplement a través d'un ventre que no és el pròpi de la mare,gestación subrogada qué es la manera de acceder a la maternidad simplemente a través de un vientre que no es lo pròpi de la madre,surrogacy what is the mode to access at the motherhood simply through a belly that is not the pròpi of the mother
41,INTRO,,FAVOUR,,,,,entenem com a maternitat l'acció d'exercir de mare com bé indica el diccionari de l'institut d'estudis catalans,entendemos como maternidad la acción de ejercer de madre como bien indica el diccionario del instituto de estudios catalanes,understand as a motherhood the act to exert of mother how well signifies the dictionary of the institute of Catalan surveys
42,INTRO,,FAVOUR,,,,,l'acompanyament dels fills des del naixement per el seu correcte desenvolupament,el acompañamiento de los hijos desde el nacimiento por su correcto desarrollo,the children's accompaniment since the birth for his correct development
43,INTRO,,FAVOUR,,,,,en el debat d'avui presentarem tres arguments bàsics,en el debate de hoy presentaremos tres argumentos básicos,at the debate of today will present three basic arguments
44,INTRO,1,FAVOUR,40,RA,,,la gestació subrogada respon a una necessitat social,la gestación subrogada responde a una necesidad social,the surrogacy responds at a social necessity
45,INTRO,1,FAVOUR,44,RA,,,un desig de molta gent,un deseo de mucha gente,a wish of a lot of persons
46,INTRO,1,FAVOUR,45,MA,,,accedir a la maternitat,acceder a la maternidad,access at the motherhood
47,INTRO,1,FAVOUR,46,RA,,,participar de la criança d'uns infants amb qui tenir un fort lligam,participar de la crianza de unos niños con quién tener un fuerte ligamos,take part of the breeding of some girls with who have a strong bond
48,INTRO,2,FAVOUR,,,,,per què hem d'excloure a determinades capes de la societat a determinats col·lectius de la societat d'aquesta benedicció,por qué tenemos que excluir a determinadas capas de la sociedad a determinados colectivos de la sociedad de esta bendición,how come have to exclude at determinate cloaks of the society at determinate communities of the society of this blessing
49,INTRO,2,FAVOUR,47,RA,,,perquè hem d'excloure homosexuals i persones que no són fèrtils d'aquest fet,porque tenemos que excluir homosexuales y personas que no son fértiles de este hecho,so that we have to exclude homosexuals and persons that are not fertile of this fact
50,INTRO,2,FAVOUR,40,RA,,,per què no podem legalitzar una cosa que molt probablement passarà igualment,por qué no podemos legalizar una cosa que muy probablemente pasará igualmente,how come can not legalise a thing that very probably will pass equally
51,INTRO,2,FAVOUR,50,RA,,,en cas de no estar legalitzat passaria de manera insegura,en caso de no estar legalizado pasaría de manera insegura,at case of not being legalised would pass of unsure mode
52,INTRO,3,FAVOUR,34,RA,,,cal protegir tots els agents,hay que proteger todos los agentes,it is necessary to protect all the agents
53,INTRO,3,FAVOUR,34,RA,,,tots els agents actuen de la manera,todos los agentes actúan de la manera,all the agents act of the mode
54,INTRO,3,FAVOUR,53,RA,,,actuen perquè tenen un marc jurídic,actúan porque tienen un marco jurídico,act so that have a juridical frame
55,INTRO,3,FAVOUR,54,MA,,,tenen una seguretat jurídica,tienen una seguridad jurídica,have a juridical security
56,INTRO,3,FAVOUR,54,RA,,,en quant a la gestació subrogada també ha d'existir aquest marc jurídic,en en cuanto a la gestación subrogada también tiene que existir este marco jurídico,at regarding the surrogacy also has to exist this juridical frame
57,INTRO,3,FAVOUR,56,RA,,,tothom pugui actuar amb seguretat,todo el mundo pueda actuar con seguridad,everybody can act with security
58,INTRO,2,FAVOUR,,,,,cadascú hauria de poder formar la seva família com vulgues independentment d'imposicions externes a la seva pròpia voluntat,cada cual tendría que poder formar su familia como quieras independientemente de imposiciones externas a su propia voluntad,each would have to can form his family how want to independently of external impositions at his own will
59,INTRO,,FAVOUR,,,,,des del punt de vista de la gestant cadascú té dret a fer amb el seu propi cos el que vulgui,desde el punto de vista de la gestante cada cual tiene derecho a hacer con su propio cuerpo el que quiera,since the point of view of the gestant each has law to make with his own body what want to
60,ARG1,3,AGAINST,22,RA,,,vostès han definit l'adopció vàries vegades,ustedes han definido la adopción varias veces,you have defined the varied adoption times
61,ARG1,2,AGAINST,,,,,han definit literalment el desig d'accedir a la maternitat,han definido literalmente el deseo de acceder a la maternidad,have defined literally the wish to access at the motherhood
62,ARG1,2,AGAINST,22,RA,,,l'adopció és una alternativa que és legal ara mateix,la adopción es una alternativa que es legal ahora mismo,the adoption is an alternative that is legal right now
63,ARG1,2,AGAINST,,,,,es pot exercir com a maternitat,se puede ejercer como maternidad,can exert  as a motherhood
64,ARG1,2,AGAINST,,,,,la llibertat individual,la libertad individual,the individual liberty
65,ARG1,2,AGAINST,64,RA,,,han adoptat aquest terme neoliberal que ens volen vendre,han adoptado este término neoliberal que nos vuelen vender,have adopted this neoliberal term that blast us sell
66,ARG1,2,AGAINST,65,RA,,,la llibertat ens la posen com si nosaltres poguéssim fer el que vulguem amb el nostre cos,la libertad nos la ponen como si nosotros pudiéramos hacer el que queramos con nuestro cuerpo,the liberty pose it to us as if we could make what want to with our body
67,ARG1,2,AGAINST,66,MA,,,és veritat que podem fer el que vulguem però sempre respectant els límits,es verdad que podemos hacer el que queramos pero siempre respetando los límites,is truth that can make what want to but always respecting the limits
68,ARG1,3,AGAINST,67,RA,,,sempre respectant el col·lectiu,siempre respetando el colectivo,always respecting the community
69,ARG1,1,AGAINST,2,RA,,,l'economia sí influència a la gestació subrogada,la economía sí influencia a la gestación subrogada,the economics aye influence at the surrogacy
70,ARG1,1,AGAINST,4,RA,,,les diferències entre els països són evidents,las diferencias entre los países son evidentes,the differences among the countries are evident
71,ARG1,1,AGAINST,70,RA,,,tenim països pobres normalment on la gestació subrogada s'ha convertit en granges de nadons,tenemos países pobres normalmente donde la gestación subrogada se ha convertido en granjas de bebés,have poor countries usually where the surrogacy has converted  at farms of babies
72,ARG1,1,AGAINST,71,RA,,,són països que ofereixen bebès i nadons a canvi de diners,son países que ofrecen bebés y bebés a cambio de dinero,are countries that offer babies and babies in exchange for money
73,ARG1,1,AGAINST,71,RA,,,tenim països del primer món que són els principals demandants de la gestació subrogada,tenemos países del primer mundo que son los principales demandantes de la gestación subrogada,have countries of the first world that are the principal plaintiffs of the surrogacy
74,ARG1,1,AGAINST,73,MA,,,gent que té el poder adquisitiu per arribar a obtenir un nadó a través de la gestació subrogada ,gente que tiene el poder adquisitivo para llegar a obtener un bebé a través de la gestación subrogada,persons that has the acquisitive power to reach obtain a baby through the surrogacy
75,ARG1,1,AGAINST,71,RA,,,ucraïna s'ha convertit en un país on les llibertats de les dones ucraïneses han estat vulnerades sistemàticament per les persones que es dediquen a la màfia i el tràfic de nadons i d'éssers vius,ucraïna se ha convertido en un país donde las libertades de las mujeres ucranianas han sido vulneradas sistemáticamente por las personas que se dedican a la mafia y el tráfico de bebés y de seres vivos,ucraïna has converted  at a country where the liberties of the Ukrainian wives have been vulnerades systematically for the persons that devote  at the mafia and the traffic of babies and of living beings
76,ARG1,1,AGAINST,74;75,RA,,,és un dels principals destinacions de parelles espanyoles heterosexuals,es uno de los principales destinos de parejas españolas heterosexuales,is one of the principal fates of heterosexual Spanish couples
77,ARG1,3,AGAINST,,,,,no homosexuals perquè clar no poden segons la llei ucraïnesa gestar allà,no homosexuales porque claro no podan según la ley ucraniana gestar allá,no homosexual so that clear can not according to the Ukrainian law gestar there
78,ARG1,2,AGAINST,,,,,les parelles espanyoles homosexuals se'n van als estats units on sí poden tenir fills a través de la gestació subrogada,las parejas españolas homosexuales se van a los estados unidos donde sí pueden tener hijos a través de la gestación subrogada,the homosexual Spanish couples go  at the states united where aye can have children through the surrogacy
79,ARG1,2,AGAINST,74,RA,,,les persones solteres també ho poden fer,las personas solteras también lo pueden hacer,the persons solteres also can it make
80,ARG1,2,AGAINST,79,RA,,,i ser famílies monoparentals,y ser familias monoparentales,and being families monoparentals
81,ARG1,1,AGAINST,2;69,MA,,,la gestació subrogada està lligada a la situació econòmica del país,la gestación subrogada está ligada a la situación económica del país,the surrogacy is bound at the economic situation of the country
82,ARG1,1,AGAINST,2;75,RA,,,una dona a ucraïna pot guanyar en un mes un sou mínim de cent trenta-vuit euros,una mujer a ucraïna puede ganar en un mes un sueldo mínimo de ciento treinta y ocho euros,a wife at ucraïna can gross at a month a minimal wage of one hundred thirty-eight euros
83,ARG1,1,AGAINST,2;82,RA,,,a través de la gestació subrogada pot arribar a guanyar en aquest quinze mil euros en nou mesos,a través de la gestación subrogada puede llegar a ganar en este quince mil euros en nueve meses,through the surrogacy can reach gross at this fifteen thousand euros at nine months
84,ARG1,1,AGAINST,2;82,RA,,,això implica una avantatge econòmic molt important,esto implica una ventaja económica muy importante,this implies one economic advantage very important
85,ARG1,1,AGAINST,2;84,RA,,, uns diners un poder adquisitiu que aquesta dona mai podria tenir d'una altra manera a la ucraïna,un dinero un poder adquisitivo que esta mujer nunca podría tener de otro modo a la ucraïna,a money an acquisitive power that this wife never could have some other way at the ucraïna
86,ARG1,1,AGAINST,72,RA,,,els estats units és un país del primer món,los estados unidos es un país del primer mundo,the states united is a country of the first world
87,ARG1,2,AGAINST,86,RA,,,els estats units està legalitzada,los estados unidos está legalizada,the states united is legalised
88,ARG1,1;2,AGAINST,,,,,però als estats units es dóna una situació que és la diferenciació de classe,pero en los estados unidos se da una situación que es la diferenciación de clase,but at the states united gives  a situation that is the differentiation of class
89,ARG1,1;2,AGAINST,2;3;4;88,RA,,,als estats units les persones amb més poder adquisitiu poden llogar un ventre d'una dona que es veu en la situació de deixar el seu cos per poder donar plaer a unes persones que volen tenir fills genèticament seus,en los estados unidos las personas con más poder adquisitivo pueden alquilar un vientre de una mujer que se ve en la situación de dejar su cuerpo para poder dar placer a unas personas que quieren tener hijos genéticamente suyos,at the states united the persons with more can acquisitive can rent a belly of a wife that views  at the situation to let his body to be able to give pleasure at some persons that want to have children genetically his
90,ARG1,1,AGAINST,,,,,això no és un dret,esto no es un derecho,this is not a law
91,ARG1,1,AGAINST,,,,,és un plaer que volen tenir,es un placer que quieren tener,is a pleasure that want to have
92,ARG1,2,FAVOUR,,,,,el fet que les dones a ucraïna tinguin aquest patiment és per culpa de l'estat que no ha fet res per ajudar-les,el hecho que las mujeres a ucraïna tengan este sufrimiento es por culpa del estado que no ha hecho nada para ayudarlas,the fact that the wives at ucraïna have this suffering is due to the state that has not made anything to aid them
93,ARG1,,AGAINST,,,,,les màfies funcionen,las mafias funcionan,the mafias function
94,ARG1,,AGAINST,93,MA,,,són països que les màfies funcionen,son países que las mafias funcionan,are countries that the mafias function
95,ARG1,,AGAINST,94,RA,,,i les dones es veuen una situació que les persones amb més poder adquisitiu van cap allà,y las mujeres se ven una situación que las personas con más poder adquisitivo van ninguno allá,and the wives view  a situation that the persons with more can acquisitive go cape there
96,ARG1,1,AGAINST,2;95,RA,,,i els ofereixen aquesta quantitat de diners que d'una altra manera mai tindrien,y les ofrecen esta cantidad de dinero que de otro modo nunca tendrían,and offer them this quantity of money that some other way never would
97,ARG1,1,AGAINST,82,RA,,,un país amb un sou mínim de cent trenta-vuit euros,un país con un sueldo mínimo de ciento treinta y ocho euros,a country with a minimal wage of one hundred thirty-eight euros
98,ARG1,1,AGAINST,11,MA,,,les clíniques volen que es legalitzin la gestació subrogada,las clínicas quieren que se legalicen la gestación subrogada,the clinics want to that legalise  the surrogacy
99,ARG1,1,AGAINST,98,RA,,,les clíniques privades ara tenen la producció d'embrions,las clínicas privadas ahora tienen la producción de embriones,the private clinics now have the production of embryos
100,ARG1,1,AGAINST,98;99,MA,,,tenen tot el procés reproductiu legal,tienen todo el proceso reproductivo legal,have all the legal reproductive process
101,ARG1,1,AGAINST,,,,,però sí és veritat que si nosaltres obrim un mercat nou un mercat legal de gestació subrogada aquestes clíniques també s'enriquirien,pero sí es verdad que si nosotros abrimos un mercado nuevo un mercado legal de gestación subrogada estas clínicas también se enriquecerían,but aye is truth that if we open a new market a legal market of surrogacy these clinics also would enrich
102,ARG1,1,AGAINST,101,RA,,,s'enriquirien encara que la gestació subrogada fos altruista,se enriquecerían aunque la gestación subrogada fuera altruista,would enrich  although the surrogacy was altruist
103,ARG1,1,AGAINST,,,,,encara que fos altruista aquestes dones haurien de fer el procés de gestar els embrions,aunque fuera altruista estas mujeres tendrían que hacer el proceso de gestar los embriones,although it was altruist these wives would have to make the process of gestar the embryos
104,ARG1,,AGAINST,,,,,la sanitat pública espanyola dóna el dret a les dones solteres a ser mares,la sanidad pública española da el derecho a las mujeres solteras a ser madres,the Spanish public health gives the law to the wives solteres at being mothers
105,ARG1,,AGAINST,104,RA,,,la sanitat pública ja té aquest benefici per a aquestes dones que volen gestar,la sanidad pública ya tiene este beneficio para estas mujeres que quieren gestar,the public health already has this benefit for these wives that blast gestar
106,ARG1,,AGAINST,105,RA,,,i estar soles,y estar solas,and be only
107,ARG1,1,AGAINST,101,MA,,,si obrim la gestació subrogada els donaríem a aquestes empreses un nou mercat molt ampli de gent amb diners que no volgués anar a la sanitat pública,si abrimos la gestación subrogada los daríamos a estas empresas un nuevo mercado muy amplio de gente con dinero que no quisiera ir a la sanidad pública,if we open the surrogacy would give the ones at these companies a new market very wide of persons with money that did not want to go at the public health
108,ARG1,,AGAINST,107,RA,,,i fer una llista d'espera,y hacer una lista de espera,and make a list of expects
109,ARG1,1,AGAINST,3,RA,,,no volem reduir l'ésser humà a un producte qualsevol,no queremos reducir el ser humano a un producto cualquier,do not want to reduce the human being at a product any one
110,ARG1,2,AGAINST,17,RA,,,no volem trobar nens en catàlegs no volem trobar mares en catàlegs,no queremos encontrar niños en catálogos no queremos encontrar madres en catálogos,do not want to find boys at catalogues do not want to find mothers at catalogues
111,ARG1,2,AGAINST,21,RA,,,no volem que es vulnerin els drets de les dones,no queremos que se vulneren los derechos de las mujeres,do not want to that  vulnerin the laws of the wives
112,ARG1,,FAVOUR,,,,,gammy és una noia nascuda per gestació subrogada a tailàndia,gammy es una chica nacida por gestación subrogada a tailàndia,gammy is a born girl for surrogacy at tailàndia
113,ARG1,3,FAVOUR,,,,,tailàndia és un país que no té cap tipus de regulació sobre la gestació subrogada,tailàndia es un país que no tiene ningún tipo de regulación sobre la gestación subrogada,tailàndia is a country that does not have any type of regulation on the surrogacy
114,ARG1,,FAVOUR,112,RA,,,gammy tenia una germana,gammy tenía una hermana,gammy had a sister
115,ARG1,,FAVOUR,114,RA,,,varen néixer bessons,nacieron gemelos,were born twins
116,ARG1,,FAVOUR,112,RA,,,gammy va néixer amb síndrome de down,gammy nació con síndrome de down,gammy was born with syndrome of down
117,ARG1,,FAVOUR,116,MA,,,va néixer amb una discapacitat,nació con una discapacitado,was born with a disability
118,ARG1,,FAVOUR,,,,,els pares de austràlia van anar a tailàndia,los padres de austràlia fueron a tailàndia,the parents of austràlia went at tailàndia
119,ARG1,,FAVOUR,118,RA,,,quan van veure que la gammy tenia síndrome de down el que van fer és portar-se a austràlia el nadó que havia nascut sense discapacitats,cuando vieron que la gammy tenía síndrome de down el que hicieron es llevarse a austràlia el bebé que había nacido sin discapacitados,when they viewed that the gammy had syndrome of down what made is to take at austràlia the baby that had been born able-bodied
120,ARG1,,FAVOUR,112,RA,,,la gammy va quedar a tailàndia amb la seva mare subrogada,la gammy quedó a tailàndia con su madre subrogada,the gammy stayed at tailàndia with his mother subrogada
121,ARG1,1,FAVOUR,,,,,posa de manifest que existeix per part de les famílies una necessitat de recórrer a la gestació subrogada enfront a l'adopció,pone de manifiesto que existe por parte de las familias una necesidad de recurrir a la gestación subrogada enfrente a la adopción,pose of manifesto that exists for part of the families a necessity to resort to the surrogacy in front at the adoption
122,ARG1,1,FAVOUR,71;72;73,MA,,,l'equip contrari ens ha dit no és que la gestació subrogada el que fa és explotar a països del tercer món enfront a les necessitats dels països del primer món,el equipo contrario nos ha dicho no es que la gestación subrogada el que hace es explotar en países del tercer mundo enfrente a las necesidades de los países del primer mundo,the contrary squad has said us is not that the surrogacy what makes is to explode at countries of the third world in front at the necessities of the countries of the first world
123,ARG1,,FAVOUR,122,RA,,,estem d'acord,estamos de acuerdo,agree
124,ARG1,3,FAVOUR,22; 122,CA,,,l'adopció no,la adopción no,the adoption no
125,ARG1,3,FAVOUR,124,RA,,,l'adopció majoritària es dóna precisament en països en vies de desenvolupament,la adopción mayoritaria se da precisamente en países en vías de desarrollo,the majority adoption gives  precisely at countries at roads of development
126,ARG1,3,FAVOUR,125,MA,,,per membres de països que estan desenvolupats,por miembros de países que están desarrollados,for members of countries that are developed
127,ARG1,3,FAVOUR,,,,,aquest argument que posen vostés amb l'adopció com alternativa a la gestió subrogada és fals,este argumento que pongan ustedes con la adopción como alternativa a la gestión subrogada es falso,this argument that pose you with the adoption like alternative at the management subrogada is dud
128,ARG1,1,FAVOUR,,,,,hi ha una necessitat,hay una necesitado,there is a necessity
129,ARG1,3,FAVOUR,128,RA,,,anem a protegir-la anem a legislar-la,vayamos a protegerla vayamos a legislarla,go at protecting it go at legislating it
130,ARG1,3,AGAINST,113,CA,,,tailàndia no té una regulació però sí que la tenia i era legal,tailàndia no tiene una regulación pero sí que la tenía y era legal,tailàndia does not have a regulation but aye that it had it and was legal
131,ARG1,3,AGAINST,,,,,fruit precisament d'aquest cas es va prohibir,fruto precisamente de este caso se prohibió,fruit precisely of this case prohibited
132,ARG1,,FAVOUR,130; 131,CA,,,la dada que m'està donant és totalment falsa,el dato que me está dando es totalmente falsa,the data that is giving me is totally dud
133,ARG1,3,FAVOUR,132,MA,,,tenim evidències de que a tailàndia no hi ha cap tipus de regulació sobre aquesta gestació subrogada,tenemos evidencias de que a tailàndia no hay ningún tipo de regulación sobre esta gestación subrogada,have evidences of that at tailàndia there is not any type of regulation on this surrogacy
134,ARG1,,FAVOUR,,,,,quan acabi el debat us ho podem demostrar,cuando acabe el debate os lo podemos demostrar,when it end the debate can it to you evidence
135,ARG1,3,FAVOUR,129,RA,,,la universitat de barcelona per legalitzar la gestació subrogada presenta un triangle de protecció,la universidad de barcelona para legalizar la gestación subrogada presenta un triángulo de protección,the university of barcelona to legalise the surrogacy presents a triangle of protection
136,ARG1,3,FAVOUR,135,RA,,,un triangle en què es protegeix per un costat el nadó,un triángulo en que se protege por un lado el bebé,a triangle at what protects  for a canton the baby
137,ARG1,3,FAVOUR,135,RA,,,per un costat al gestant,por un lado al gestante,for a canton at the gestant
138,ARG1,3,FAVOUR,135,RA,,,i per un costat a la família sol·licitant,y por un lado a la familia solicitante,and for a canton at the family soliciting
139,ARG1,2,FAVOUR,3,CA,,,l'argument humà que ens presentava la universitat oberta de catalunya cau,el argumento humano que nos presentaba la universidad abierta de catalunya cae,the human argument that presented us the open university of catalunya falls
140,ARG1,2,FAVOUR,,,,,han dit que no tenim en compte el nadó,han dicho que no tenemos en cuenta el bebé,have said that we do not take into account the baby
141,ARG1,2,FAVOUR,,,,,que no tenim en compte la gestant,que no tenemos en cuenta la gestante,that do not take into account the gestant
142,ARG1,2,FAVOUR,17,MA,,,l'estam cosificant,el estambre cosificant,the stamen cosificant
143,ARG1,3,FAVOUR,,,,,el que proposem nosaltres és una legalització que precisament tingui en compte a experts psicològics que puguin tenir en compte aquest vincle que genera entre gestant i entre el nadó,el que proponemos nosotros es una legalización que precisamente tenga en cuenta a expertos psicológicos que puedan tener en cuenta este vínculo que genera entre gestante y entre el bebé,what propose we is a legalisation that precisely take into account at psychological experts that can take into account this tie that generates among gestant and among the baby
144,ARG1,3,FAVOUR,136;138;143,RA,,,entre la família i el nadó,entre la familia y el bebé,among the family and the baby
145,ARG1,3,FAVOUR,136;137;138;143,RA,,,entre el nadó i les dues parts,entre el bebé y las dos partes,among the baby and the two parts
146,ARG1,2,FAVOUR,55;139,MA,,,el seu argument humà estaria caient davant el nostre argument legal,su argumento humano estaría cayendo ante nuestro argumento legal,his human argument would be falling in front of our legal argument
147,ARG1,3,FAVOUR,135;136,RA,,,el nostre argument legal busca protegir el nadó,nuestro argumento legal busca proteger el bebé,our legal argument seeks to protect the baby
148,ARG1,3,FAVOUR,119,RA,,,protegir la gammy de la discriminació que va patir,proteger la gammy de la discriminación que sufrió,protect the gammy of the discrimination that suffered
149,ARG1,3,FAVOUR,137,RA,,,protegir a la gestant,proteger a la gestante,protect at the gestant
150,ARG1,3,FAVOUR,149,RA,,,potser la gestant no volia ser mare,quizás la gestante no quería ser madre,perhaps the gestant did not want to be mother
151,ARG1,,FAVOUR,,,,,ha de decidir això els pares d'austràlia no,tiene que decidir esto los padres de austràlia no,has to decide this the parents of austràlia no
152,ARG1,,FAVOUR,151,RA,,,qui ho ha de decidir és un jutge mitjançant unes lleis que ja estiguin establertes,quién lo tiene que decidir es un juez mediante unas leyes que ya estén establecidas,who has to decide it is a judge by means of some laws that already are established
153,ARG1,3,FAVOUR,55;135,RA,,,s'ha de legalitzar,se tiene que legalizar,has to legalise
154,ARG1,3,FAVOUR,153,MA,,,és necessari legalitzar la gestació subrogada,es necesario legalizar la gestación subrogada,is necessary to legalise the surrogacy
155,ARG1,3,FAVOUR,55;154,RA,,,s'ha de protegir les garanties d'aquest sol·licitats de tot el procés,se tiene que proteger las garantías de este solicitados de todo el proceso,has to protect  the guarantees of this solicited of all the process
156,ARG1,3,FAVOUR,34,RA,,,han de protegir els passatgers de l'avió,tienen que proteger los pasajeros del avión,have to protect the passengers of the airliner
