benvinguts 28.71 29.32 benvinguts O
interactuar 53.32 53.89 interactuar O
de 53.89 53.96 de O
ninguna 53.96 54.27 ninguna O
manera 54.27 54.69 manera O
amb 55.26 55.54 amb O
els 55.61 55.92 els O
oradors 55.92 56.3 oradors O
i 56.3 56.37 i O
les 56.37 56.54 les O
oradores 56.54 57.13 oradores O
no 58.06 58.27 no O
parleu 58.27 58.55 parleu O
entre 58.55 58.75 entre O
vosaltres 58.75 59.25 vosaltres O
ja 59.25 59.34 ja O
se 59.34 59.41 sé O
que 59.41 59.51 que O
avui 59.51 59.67 avui O
es 59.67 59.8 és O
un 59.8 59.92 un O
dia 59.92 60.23 dia O
on 60.23 60.44 on O
esteu 60.44 60.82 esteu O
pero 60.84 61.07 però O
no 61.07 61.25 no O
vull 61.37 61.69 vull O
mes 61.91 62.06 més O
tranquil*lets 62.06 62.51 tranquil·lets O
encara 62.51 62.88 encara O
no 62.97 63.03 no O
parleu 63.04 63.3 parleu O
entre 63.3 63.5 entre O
vosaltres 63.5 64.14 vosaltres O
si 64.85 65.04 si O
n'hi 65.04 65.13 n'hi O
ha 65.13 65.18 ha O
alguna 65.18 65.46 alguna O
cosa 65.46 65.68 cosa O
us 65.68 65.85 us O
la 65.85 65.96 la O
comuniqueu 65.96 66.53 comuniqueu O
per 67.61 67.78 per O
escrit 67.78 68.35 escrit O
i 69.13 70.24 i O
anem 71.77 72.21 anem O
a 72.21 72.27 a O
sortejar 72.27 72.79 sortejar O
ells 72.79 73.3 ells O
d'exposicions 73.48 74.28 d'exposicions O
val 75.83 76.1 val O
capitans 76.2 77.02 capitans O
i 77.02 77.07 i O
capitanes 77.07 77.61 capitanes O
dels 77.61 77.79 dels O
equips 77.79 78.25 equips O
apropeu 78.47 79.07 apropeu O
gracies 83.46 83.97 gràcies O
a 93.59 93.74 a O
favor 93.74 94.3 favor O
la 94.57 94.71 la O
universitat 94.71 95.36 universitat O
ramon 95.42 95.75 ramon O
llull 95.75 96.03 llull O
en 96.79 96.99 en O
contra 96.99 97.3 contra O
la 97.3 97.38 la O
universitat 97.38 98.05 universitat O
jaume 98.05 98.28 jaume O
primer 98.28 98.54 primer O
de 98.54 98.62 de O
castello 98.62 99.05 castelló O
veurem 102.18 102.53 veurem O
qui 102.53 102.73 qui O
comenca 102.79 103.23 comença O
comenca 118.11 118.49 comença O
el 118.49 118.55 el O
debat 118.55 119.02 debat O
l'equip 119.03 119.35 l'equip O
de 119.35 119.42 de O
la 119.42 119.49 la O
universitat 119.49 119.92 universitat O
ramon 119.92 120.2 ramon O
llull 120.2 120.48 llull O
i 121.42 121.52 i O
vosaltres 121.52 121.86 vosaltres O
tindreu 121.86 122.23 tindreu O
el 122.23 122.33 el O
torn 122.33 122.54 torn O
de 122.54 122.61 de O
conclusio 122.61 123.15 conclusió O
recordeu 124.15 124.8 recordeu O
es 124.8 125.01 és O
temps 125.01 125.53 temps O
no 125.71 125.91 no O
voteu 126.14 126.52 voteu O
fins 126.52 126.78 fins O
a 126.78 126.86 a O
l'ultim 126.86 127.18 l'últim O
segon 127.18 127.58 segon O
val 127.91 128.1 val O
que 128.1 128.22 que O
no 128.22 128.32 no O
us 128.32 128.43 us O
volem 128.43 128.63 volem O
penalitzar 128.63 129.17 penalitzar O
res 129.69 130.1 res O
avui 130.19 130.47 avui O
doncs 134.58 134.87 doncs O
molta 134.87 135.15 molta O
sort 135.15 135.59 sort O
comencem 136.22 136.62 comencem O
el 136.62 136.69 el O
debat 136.69 136.97 debat O
fa 164.11 164.27 fa B
molts 164.27 164.48 molts I
anys 164.48 164.92 anys I
vivia 164.93 165.22 vivia I
un 165.22 165.3 un I
emperador 165.3 165.94 emperador I
que 165.96 166.03 que I
estava 166.03 166.31 estava I
obsedit 166.31 166.91 obsedit I
per 166.91 167.06 per I
demostrar 167.06 167.41 demostrar I
el 167.41 167.47 el I
seu 167.47 167.62 seu I
poder 167.62 168.08 poder I
a 168.41 168.53 a I
traves 168.53 169.06 través I
del 169.09 169.3 del I
luxe 169.3 169.68 luxe I
i 170.0 170.1 i I
de 170.1 170.2 de I
l'aparenca 170.2 170.84 l'aparença I
per 171.27 171.4 per I
aixo 171.4 171.62 això I
va 171.62 171.68 va I
encarregar 171.68 172.07 encarregar I
dos 172.07 172.2 dos I
sastres 172.2 172.71 sastres I
a 172.81 172.84 a I
confeccionar 172.85 173.4 confeccionar I
el 173.4 173.46 el I
vestit 173.46 173.88 vestit I
amb 173.9 174.06 amb I
la 174.06 174.15 la I
tela 174.15 174.36 tela I
mes 174.36 174.55 més I
suau 174.55 175.09 suau I
i 175.21 175.31 i I
delicada 175.31 175.72 delicada I
que 175.72 175.81 que I
poguessin 175.81 176.17 poguessin I
imaginar 176.17 176.68 imaginar I
els 177.3 177.48 els I
dos 177.48 177.62 dos I
sastres 177.62 178.21 sastres I
el 178.55 178.69 el I
van 178.69 178.82 van I
enganyar 178.82 179.15 enganyar I
dient-li 179.15 179.54 dient-li I
que 179.54 179.62 que I
el 179.62 179.69 el I
vestit 179.69 180.0 vestit I
estava 180.0 180.24 estava I
fet 180.24 180.51 fet I
d'una 180.51 180.71 d'una I
tela 180.71 180.9 tela I
magica 180.9 181.39 màgica I
una 181.62 181.84 una I
tela 181.84 182.3 tela I
que 182.34 182.42 que I
era 182.42 182.52 era I
invisible 182.52 182.97 invisible I
per 182.97 183.08 per I
als 183.08 183.19 als I
ximples 183.19 183.7 ximples I
quan 184.07 184.26 quan I
l'emperador 184.26 184.77 l'emperador I
es 184.79 184.9 es I
va 184.9 184.96 va I
emprovar 184.96 185.36 emprovar I
aquest 185.38 185.66 aquest I
inexistent 185.66 186.19 inexistent I
vestit 186.19 186.66 vestit I
no 187.04 187.19 no I
es 187.19 187.26 es I
va 187.26 187.33 va I
atrevir 187.33 187.59 atrevir I
a 187.59 187.62 a I
dir 187.62 187.76 dir I
res 187.76 188.07 res I
per 188.07 188.28 per I
por 188.28 188.42 por I
ser 188.42 188.53 ser I
jutjat 188.53 188.86 jutjat I
com 188.86 189.03 com I
un 189.39 189.54 un I
simple 189.54 189.86 simple I
com 189.87 190.05 com I
un 190.05 190.14 un I
ximple 190.14 190.59 ximple I
de 191.0 191.16 de I
la 191.16 191.22 la I
mateixa 191.22 191.5 mateixa I
manera 191.5 191.8 manera I
van 191.8 191.92 van I
actuar 191.92 192.32 actuar I
tant 192.33 192.51 tant I
el 192.51 192.59 el I
ministre 192.6 193.02 ministre I
com 193.03 193.21 com I
la 193.21 193.28 la I
resta 193.29 193.74 resta I
de 194.0 194.14 de I
la 194.14 194.22 la I
poblacio 194.22 194.86 població I
per 195.12 195.34 per I
evitar 195.81 196.29 evitar I
esser 196.3 196.56 ésser I
jutjats 196.56 196.99 jutjats I
per 196.99 197.14 per I
la 197.14 197.22 la I
resta 197.22 197.47 resta I
de 197.47 197.54 de I
conciutadans 197.54 198.36 conciutadans I
tots 198.72 199.11 tots I
alabaven 199.13 199.57 alabaven I
freneticament 199.57 200.21 frenèticament I
el 200.21 200.29 el I
vestit 200.29 200.77 vestit I
fins 200.95 201.2 fins I
que 201.2 201.28 que I
un 201.28 201.4 un I
nen 201.4 201.73 nen I
va 201.89 202.04 va I
exclamar 202.04 202.41 exclamar I
que 202.41 202.48 que I
l'emperador 202.48 203.04 l'emperador I
anava 203.29 203.6 anava I
despullat 203.6 204.09 despullat E
bon 204.64 204.87 bon O
dia 204.87 205.23 dia O
benvolgut 205.24 205.71 benvolgut O
membres 205.72 205.98 membres O
del 205.98 206.09 del O
jurat 206.09 206.48 jurat O
companys 206.48 206.82 companys O
i 206.82 206.86 i O
companyes 206.86 207.57 companyes O
public 208.19 208.55 públic O
assistent 208.55 209.19 assistent O
el 209.2 209.34 el O
meu 209.34 209.43 meu O
nom 209.43 209.6 nom O
es 209.6 209.71 és B
marc 209.71 209.9 marc I
leon 209.9 210.21 leon I
i 210.22 210.34 i I
al 210.34 210.46 al I
llarg 210.46 210.72 llarg I
d'aquest 210.72 211.01 d'aquest I
debat 211.01 211.39 debat I
els 211.56 211.75 els I
demostrarem 211.75 212.36 demostrarem I
que 212.56 212.71 que I
si 212.71 213.03 sí I
que 213.24 213.38 que I
si 213.38 213.73 sí I
es 213.89 214.24 és I
necessaria 214.25 214.95 necessària I
la 214.96 215.37 la I
legalitzacio 215.52 216.11 legalització I
de 216.11 216.17 de I
la 216.17 216.23 la I
maternitat 216.23 216.56 maternitat I
subrogada 216.56 217.05 subrogada E
per 217.05 217.36 per B
tal 217.36 217.58 tal I
d'evitar 217.58 218.09 d'evitar I
la 218.19 218.35 la I
complicitat 218.35 218.93 complicitat I
del 218.93 219.05 del I
nostre 219.05 219.32 nostre I
pais 219.32 219.67 país I
en 219.86 220.02 en I
practiques 220.02 220.54 pràctiques I
que 220.54 220.65 que I
son 220.65 220.99 són I
moralment 221.17 221.62 moralment I
reprovables 221.62 222.32 reprovables E
abans 222.97 223.26 abans O
de 223.26 223.34 de O
procedir 223.34 223.61 procedir O
els 223.62 223.72 els O
nostres 223.72 223.93 nostres O
arguments 223.93 224.57 arguments O
no 224.66 224.79 no O
obstant 224.79 225.26 obstant O
m'agradaria 225.8 226.26 m'agradaria O
fer 226.26 226.35 fer O
una 226.35 226.46 una O
petita 226.46 226.78 petita O
precisio 226.78 227.28 precisió O
terminologica 227.28 228.0 terminològica O
sobre 228.01 228.3 sobre O
un 228.31 228.5 un O
dels 228.5 228.71 dels O
termes 228.71 229.18 termes O
al 229.31 229.49 al O
voltant 229.49 229.78 voltant O
del 229.78 229.88 del O
qual 229.88 230.09 qual O
gira 230.09 230.3 gira O
aquest 230.3 230.51 aquest O
debat 230.51 230.8 debat O
que 230.8 230.87 que B
es 230.87 230.95 és I
el 230.95 231.06 el I
terme 231.06 231.39 terme I
legalitzar 231.64 232.33 legalitzar E
que 232.6 232.74 què O
significa 232.74 233.32 significa O
legalitzar 233.36 233.94 legalitzar O
doncs 234.11 234.34 doncs O
be 234.34 234.45 bé O
segons 234.45 234.81 segons B
el 235.06 235.21 el I
diccionari 235.21 235.59 diccionari I
de 235.59 235.68 de I
cambridge 235.68 236.08 cambridge I
legalitzar 236.24 236.71 legalitzar I
significa 236.72 237.49 significa I
permetre 237.49 238.16 permetre I
una 238.37 238.58 una I
practica 238.58 239.01 pràctica I
que 239.01 239.1 que I
havia 239.1 239.26 havia I
estat 239.26 239.56 estat I
anteriorment 239.77 240.31 anteriorment I
prohibida 240.31 240.73 prohibida E
una 240.74 240.96 una B
practica 240.96 241.43 pràctica I
que 241.48 241.56 que I
en 241.56 241.65 en I
el 241.65 242.03 el I
marc 242.21 242.62 marc I
d'aquest 242.62 242.92 d'aquest I
debat 242.93 243.45 debat I
es 243.47 243.64 és I
la 243.64 243.7 la I
maternitat 243.7 244.09 maternitat I
subrogada 244.09 244.6 subrogada E
havent 245.25 245.7 havent O
fet 245.77 246.0 fet O
aquesta 246.0 246.27 aquesta O
petita 246.27 246.47 petita O
aclaracio 246.47 246.89 aclaració O
terminologica 246.89 247.69 terminològica O
procedim 247.85 248.21 procedim O
amb 248.21 248.31 amb O
la 248.31 248.37 la O
nostra 248.37 248.57 nostra O
linia 248.57 248.72 línia O
argumental 248.72 249.22 argumental O
la 249.25 249.41 la O
nostra 249.41 249.63 nostra O
linia 249.63 249.8 línia O
es 249.8 249.86 es O
divideix 249.86 250.2 divideix O
en 250.42 250.58 en O
tres 250.58 250.82 tres O
arguments 250.82 251.24 arguments O
diferenciats 251.24 251.93 diferenciats O
en 252.09 252.21 en O
primer 252.21 252.43 primer O
lloc 252.43 252.62 lloc O
un 252.63 252.8 un O
argument 252.8 253.25 argument O
factic 253.39 253.87 fàctic O
i 253.88 253.96 i O
es 253.96 254.07 és O
que 254.07 254.16 que O
es 254.16 254.27 és O
necessaria 254.27 254.86 necessària O
la 254.86 254.95 la O
legalitzacio 254.95 255.66 legalització O
de 255.82 255.95 de O
la 255.95 256.02 la O
maternitat 256.02 256.47 maternitat O
subrogada 256.47 257.05 subrogada O
perque 257.29 257.52 perquè B
es 257.52 257.6 és I
una 257.6 257.74 una I
realitat 257.74 258.04 realitat I
permesa 258.04 258.39 permesa I
de 258.39 258.48 de I
facto 258.48 259.07 facto I
en 259.18 259.31 en I
el 259.31 259.39 el I
nostre 259.39 259.64 nostre I
pais 259.64 260.02 país E
per 260.83 260.99 per B
poder 260.99 261.18 poder I
entendre 261.18 261.65 entendre I
si 261.77 261.89 si I
seria 261.89 262.13 seria I
o 262.13 262.16 o I
no 262.16 262.27 no I
positiu 262.27 262.74 positiu I
legalitzar 262.75 263.5 legalitzar I
la 263.51 263.61 la I
maternitat 263.61 263.94 maternitat I
subrogada 263.94 264.37 subrogada I
hem 264.38 264.53 hem I
d'entendre 264.53 264.88 d'entendre I
quina 264.88 265.06 quina I
situacio 265.06 265.59 situació I
ens 265.72 265.86 ens I
trobem 265.86 266.13 trobem I
avui 266.14 266.52 avui E
actualment 266.72 267.36 actualment O
segueix 267.37 267.8 segueix B
en 267.81 267.93 en I
vigor 267.93 268.35 vigor I
la 268.51 268.7 la I
llei 268.7 268.9 llei I
de 268.9 268.98 de I
tecniques 268.98 269.32 tècniques I
de 269.32 269.39 de I
reproduccio 269.39 269.8 reproducció I
humana 269.8 269.99 humana I
assistida 269.99 270.69 assistida I
del 270.69 270.95 del I
dos 270.95 271.11 dos I
mil 271.11 271.28 mil I
sis 271.28 271.54 sis I
en 271.75 271.91 en I
la 271.91 272.07 la I
qual 272.07 272.49 qual I
en 272.51 272.65 en I
el 272.65 272.78 el I
seu 272.78 273.02 seu I
article 273.02 273.39 article I
dese 273.39 273.75 desè I
es 273.99 274.16 es I
prohibeix 274.16 274.55 prohibeix I
expressament 274.56 275.24 expressament I
la 275.43 275.59 la I
maternitat 275.59 275.99 maternitat I
subrogada 275.99 276.55 subrogada E
no 276.82 277.0 no O
obstant 277.0 277.31 obstant O
aixo 277.31 277.73 això O
el 277.74 277.88 el B
que 277.88 277.99 que I
si 277.99 278.1 sí I
que 278.1 278.2 que I
permet 278.2 278.5 permet I
al 278.5 278.6 al I
nostre 278.6 278.83 nostre I
sistema 278.83 279.28 sistema I
es 279.42 279.65 és I
la 279.65 279.75 la I
inscripcio 279.75 280.27 inscripció I
en 280.28 280.41 en I
el 280.41 280.49 el I
registre 280.49 280.82 registre I
civil 280.82 281.18 civil I
d'aquells 281.33 281.73 d'aquells I
nascuts 281.73 282.12 nascuts I
a 282.13 282.24 a I
l'estranger 282.24 282.78 l'estranger I
en 282.79 282.96 en I
paisos 282.96 283.33 països I
en 283.33 283.39 en I
els 283.39 283.49 els I
quals 283.49 283.64 quals I
aquesta 283.64 283.87 aquesta I
practica 283.87 284.32 pràctica I
si 284.5 284.68 sí I
que 284.68 284.75 que I
estigui 284.75 284.95 estigui I
permesa 284.95 285.46 permesa E
per 285.7 285.84 per B
tant 285.84 286.24 tant I
per 286.41 286.55 per I
una 286.55 286.69 una I
banda 286.69 287.05 banda I
trobem 287.05 287.34 trobem I
una 287.34 287.48 una I
prohibicio 287.48 288.2 prohibició E
i 288.21 288.3 i O
per 288.3 288.44 per O
l'altra 288.44 288.77 l'altra O
banda 288.94 289.28 banda O
trobem 289.28 289.63 trobem B
que 289.78 289.9 que I
realment 289.9 290.15 realment I
aquesta 290.15 290.36 aquesta I
practica 290.36 290.83 pràctica I
es 291.1 291.21 es I
troba 291.21 291.44 troba I
permesa 291.44 291.93 permesa E
no 292.15 292.43 no O
i 292.5 292.64 i O
que 292.64 292.73 què B
es 292.73 292.83 és I
el 292.83 292.92 el I
que 292.92 293.08 que I
succeeix 293.09 293.65 succeeix I
que 293.65 293.72 què I
es 293.72 293.8 és I
el 293.8 293.87 el I
que 293.87 293.98 que I
produeix 293.98 294.6 produeix I
aquesta 294.77 295.13 aquesta I
situacio 295.13 295.47 situació I
actual 295.47 295.9 actual E
doncs 296.16 296.4 doncs O
be 296.4 296.7 bé O
el 296.73 296.86 el O
que 296.86 296.95 que O
s'anomena 296.95 297.41 s'anomena O
exili 297.42 297.9 exili B
o 297.91 298.02 o I
turisme 298.02 298.37 turisme I
reproductiu 298.37 299.03 reproductiu E
la 299.45 299.63 la B
gent 299.63 299.95 gent I
se'n 299.95 300.12 se'n I
va 300.12 300.26 va I
a 300.27 300.34 a I
altres 300.34 300.57 altres I
paisos 300.57 300.99 països I
a 301.0 301.1 a I
realitzar 301.1 301.42 realitzar I
aquesta 301.42 301.66 aquesta I
tecnica 301.66 302.11 tècnica E
i 302.12 302.21 i B
aixo 302.21 302.45 això I
tambe 302.45 302.83 també I
comporta 302.97 303.5 comporta I
dos 303.67 303.88 dos I
problemes 303.88 304.34 problemes E
en 304.6 304.72 en O
primer 304.72 304.95 primer O
lloc 304.95 305.25 lloc O
un 305.39 305.58 un B
problema 305.58 306.04 problema I
de 306.05 306.23 de I
tipus 306.23 306.61 tipus I
social 306.84 307.36 social E
perque 307.37 307.79 perquè B
genera 308.14 308.47 genera I
una 308.47 308.63 una I
desigualtat 308.63 309.16 desigualtat I
dins 309.16 309.3 dins I
del 309.3 309.41 del I
nostre 309.41 309.64 nostre I
pais 309.64 309.92 país E
perque 309.92 310.14 perquè B
nomes 310.14 310.38 només I
les 310.38 310.51 les I
rendes 310.51 310.79 rendes I
mes 310.79 310.94 més I
altes 310.94 311.33 altes I
poden 311.57 312.15 poden I
permitir-se 312.15 312.75 permitir-se I
aquest 312.93 313.24 aquest I
tipus 313.24 313.51 tipus I
de 313.51 313.59 de I
practiques 313.59 314.11 pràctiques E
i 314.16 314.25 i O
en 314.25 314.35 en O
segon 314.35 314.62 segon O
lloc 314.62 314.86 lloc O
l'absencia 314.99 315.45 l'absència B
de 315.45 315.51 de I
control 315.51 315.94 control E
que 316.02 316.13 que O
conforma 316.13 316.65 conforma O
el 316.66 316.96 el O
nostre 316.96 317.46 nostre O
segon 317.57 317.85 segon O
argument 317.85 318.19 argument O
que 318.19 318.26 que O
es 318.26 318.33 és B
l'argument 318.33 318.68 l'argument I
moral 318.68 319.01 moral I
i 319.48 319.62 i I
es 319.62 319.75 és I
que 319.75 319.98 que I
es 320.05 320.22 és I
necessaria 320.22 320.66 necessària I
la 320.66 320.72 la I
legalitzacio 320.72 321.2 legalització I
de 321.2 321.26 de I
la 321.26 321.34 la I
maternitat 321.34 321.75 maternitat I
subrogada 321.75 322.3 subrogada I
per 322.54 322.76 per I
garantir 322.76 323.27 garantir I
que 323.27 323.38 que I
respectin 323.38 323.98 respectin I
els 324.14 324.33 els I
drets 324.33 324.55 drets I
humans 324.55 324.95 humans E
com 325.23 325.39 com O
els 325.39 325.56 els O
he 326.35 326.51 he O
comentat 326.52 327.3 comentat O
la 327.3 327.39 la O
situacio 327.39 328.01 situació O
actual 328.02 328.68 actual O
doncs 328.95 329.25 doncs O
be 329.25 329.43 bé O
ens 330.19 330.35 ens O
trobem 330.35 330.64 trobem O
en 330.65 330.72 en O
una 330.72 330.82 una O
situacio 330.82 331.13 situació O
en 331.13 331.19 en O
la 331.19 331.26 la O
que 331.26 331.32 què O
hi 331.32 331.35 hi O
ha 331.35 331.38 ha O
una 331.38 331.49 una O
prohibicio 331.49 332.1 prohibició O
i 332.1 332.26 i O
que 332.27 332.33 que O
aleshores 332.33 332.82 aleshores O
hi 333.02 333.14 hi O
ha 333.14 333.35 ha O
una 333.36 333.57 una O
permisio 333.57 334.04 permisió O
i 334.05 334.14 i O
per 334.14 334.32 per O
tant 334.32 334.64 tant O
aixo 334.75 334.98 això B
el 334.98 335.05 el I
que 335.05 335.14 que I
produeix 335.14 335.59 produeix I
es 335.62 335.86 és I
aquest 335.87 336.12 aquest I
turisme 336.12 336.44 turisme I
reproductiu 336.44 337.12 reproductiu I
aixo 337.7 338.26 això I
es 338.27 338.63 és I
una 339.77 340.12 una I
irresponsabilitat 340.13 340.91 irresponsabilitat I
pel 341.28 341.58 pel I
nostre 341.58 341.91 nostre I
estat 341.91 342.32 estat E
perque 342.46 342.75 perquè B
aixi 342.76 343.03 així I
com 343.03 343.2 com I
es 343.2 343.26 es I
va 343.26 343.59 va I
expressar 343.6 344.01 expressar I
l'alt 344.01 344.14 l'alt I
comissionat 344.14 344.56 comissionat I
de 344.56 344.64 de I
les 344.64 344.74 les I
nacions 344.74 344.99 nacions I
unides 344.99 345.4 unides E
el 345.6 345.74 el B
respecte 345.74 346.07 respecte I
a 346.07 346.1 a I
la 346.1 346.18 la I
dignitat 346.18 346.51 dignitat I
humana 346.51 346.83 humana I
es 346.84 347.03 és I
responsabilitat 347.03 347.61 responsabilitat I
de 347.61 347.69 de I
tots 347.69 347.86 tots I
els 347.86 347.98 els I
estats 347.98 348.38 estats E
i 348.52 348.64 i O
per 348.64 348.8 per O
tant 348.8 348.99 tant O
aquests 349.0 349.29 aquests O
tenen 349.29 349.51 tenen B
l'obligacio 349.51 350.08 l'obligació I
de 350.08 350.17 de I
protegir 350.17 350.55 protegir I
garantir 350.55 350.88 garantir I
proactivament 350.88 351.48 proactivament I
aquests 351.62 351.92 aquests I
drets 351.92 352.17 drets I
en 352.23 352.36 en I
el 352.36 352.45 el I
propi 352.45 352.66 propi I
pais 352.66 353.0 país E
i 353.14 353.29 i B
tambe 353.29 353.67 també I
en 353.86 353.98 en I
el 353.98 354.1 el I
resta 354.1 354.51 resta I
de 354.7 354.87 de I
paisos 354.87 355.32 països I
del 355.54 355.76 del I
mon 355.76 356.11 món E
una 356.35 356.73 una B
responsabilitat 356.85 357.5 responsabilitat I
que 357.5 357.58 que I
no 357.58 357.65 no I
esta 357.65 357.81 està I
complint 357.81 358.21 complint E
mantenint 358.21 358.71 mantenint O
l'actual 358.74 359.2 l'actual O
legislacio 359.2 359.73 legislació O
i 359.96 360.06 i O
finalment 360.06 360.41 finalment O
un 360.41 360.48 un O
argument 360.48 360.79 argument O
juridic 360.79 361.18 jurídic O
i 361.19 361.28 i O
es 361.28 361.39 és B
que 361.39 361.46 que I
es 361.46 361.53 és I
necessaria 361.53 361.92 necessària I
la 361.92 361.98 la I
legalitzacio 361.98 362.65 legalització I
per 362.88 363.02 per I
estructurar 363.02 363.46 estructurar I
un 363.46 363.52 un I
procediment 363.52 363.96 procediment I
que 363.96 364.05 que I
respecti 364.05 364.43 respecti I
la 364.43 364.53 la I
dignitat 364.53 365.02 dignitat I
de 365.16 365.31 de I
totes 365.31 365.55 totes I
les 365.55 365.71 les I
parts 365.71 366.0 parts I
implicades 366.19 366.77 implicades E
en 366.78 366.87 en O
aquest 366.87 367.07 aquest O
tipus 367.07 367.27 tipus O
de 367.27 367.35 de O
practiques 367.35 367.88 pràctiques O
estem 368.28 368.54 estem O
en 368.54 368.63 en O
una 368.63 368.73 una O
situacio 368.73 369.05 situació O
d'esquizofrenia 369.05 369.56 d'esquizofrènia O
legislativa 369.56 370.27 legislativa O
una 370.39 370.59 una O
prohibicio 370.59 371.12 prohibició O
i 371.51 371.62 i O
al 371.62 371.74 al O
final 371.74 372.09 final O
esta 372.87 373.09 està O
permesa 373.09 373.4 permesa O
de 373.4 373.48 de O
facto 373.48 373.91 facto O
no 374.11 374.37 no O
i 374.49 374.61 i O
el 374.61 374.71 el O
que 374.71 374.77 que O
hem 374.77 374.85 hem O
de 374.85 374.94 de O
fer 374.94 375.1 fer O
es 375.11 375.38 és B
legislar 375.48 376.09 legislar I
un 376.17 376.34 un I
procediment 376.34 376.87 procediment I
en 376.88 377.01 en I
el 377.01 377.09 el I
qual 377.09 377.44 qual I
les 377.49 377.8 les I
parts 377.8 378.18 parts I
les 378.22 378.69 les I
garanties 378.69 379.09 garanties I
totes 379.09 379.25 totes I
les 379.25 379.4 les I
parts 379.4 379.63 parts I
es 379.83 379.94 es I
vegin 379.94 380.16 vegin I
satisfetes 380.16 380.76 satisfetes I
he 381.13 381.29 he I
comencat 381.29 381.6 començat I
aquesta 381.6 381.82 aquesta I
intervencio 381.82 382.57 intervenció I
parlant-los 382.6 383.22 parlant-los I
de 383.37 383.54 de I
la 383.54 383.6 la I
historia 383.6 383.88 història I
del 383.88 383.99 del I
vestit 383.99 384.22 vestit I
de 384.22 384.3 de I
l'emperador 384.3 384.86 l'emperador I
i 385.07 385.18 i I
es 385.18 385.28 és I
que 385.28 385.46 que I
precisament 385.57 386.22 precisament I
es 386.29 386.43 és I
el 386.43 386.51 el I
mateix 386.51 386.73 mateix I
que 386.73 386.8 que I
ens 386.8 386.89 ens I
esta 386.89 387.04 està I
passant 387.04 387.38 passant I
actualment 387.52 388.05 actualment I
a 388.05 388.08 a I
espanya 388.08 388.48 espanya I
amb 388.79 388.95 amb I
l'actual 388.95 389.23 l'actual I
prohibicio 389.23 389.53 prohibició I
de 389.53 389.59 de I
la 389.59 389.65 la I
maternitat 389.65 390.03 maternitat I
subrogada 390.03 390.58 subrogada E
tots 390.79 391.11 tots B
aclamem 391.11 391.43 aclamem I
aquesta 391.43 391.7 aquesta I
prohibicio 391.7 392.06 prohibició I
invisible 392.06 392.49 invisible E
creiem 392.49 392.85 creiem O
que 392.85 392.92 que O
amb 392.92 393.01 amb B
aquesta 393.01 393.31 aquesta I
lluitem 393.31 393.61 lluitem I
per 393.61 393.73 per I
la 393.73 393.81 la I
defensa 393.81 394.12 defensa I
de 394.12 394.18 de I
la 394.18 394.24 la I
dignitat 394.24 394.55 dignitat I
de 394.55 394.62 de I
la 394.62 394.71 la I
dona 394.71 395.02 dona E
no 395.3 395.42 no O
obstant 395.42 395.66 obstant O
aixo 395.66 396.0 això O
veiem 396.01 396.31 veiem B
com 396.31 396.44 com I
aquesta 396.44 396.96 aquesta I
es 397.26 397.42 és I
inexistent 397.42 397.93 inexistent E
doncs 397.93 398.08 doncs O
